"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Research on Human-Computer Interaction Interface Design Based on User Experience","X. Yang; W. Zeng; Y. Zhang; R. Zhu; Z. Ren; Z. Yu","College of Mechanical Engineering, North China University of Science and Technology, Tangshan, China; Dalian University of Technology, Dalian, China; College of Mechanical Engineering, North China University of Science and Technology, Tangshan, China; College of Artificial Intelligence, North China University of Science and Technology, Tangshan, China; College of Mechanical Engineering, North China University of Science and Technology, Tangshan, China; School of Innovation Design, China Academy of Art, Hangzhou, China",2024 International Conference on Artificial Intelligence and Power Systems (AIPS),"17 Oct 2024","2024","","","73","77","In the human-machine collaboration (HRC) environment, the collaboration of robots and humans is crucial. This study aims to shift the research focus of interface design from the technical to the user aspects by introducing the user experience (UX) design cycle to optimize the assisted task execution of robots in modern factories. We developed a UX-based toolset for analyzing human-robot conversations in shared task execution and to derive effective interface design requirements accordingly. In a case of industrial assembly involving human operators, humanoid robots, and automated guided vehicles (AGVs), we verified the utility of these tools. By creating interdisciplinary teams and applying methods such as the user / task matrix and experience maps, we detailed the interaction process and identified design requirements. The results show that the proposed UX design tool can effectively reveal the key elements of human-computer interaction and provide support for the design of practical and effective HMI. This work not only strengthens the role of UX in HRC interface design, but also provides new directions for future design practices and research.","","979-8-3503-9221-0","10.1109/AIPS64124.2024.00023","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10710068","Man-machine collaboration;User experience;Industrial assembly","Human computer interaction;Service robots;Human-machine systems;Collaboration;Humanoid robots;Solids;User experience;Production facilities;Design tools;Assembly","","","","10","IEEE","17 Oct 2024","","","IEEE","IEEE Conferences"
"GPS-Aided Auto Navigation System for Autonomous Vehicles","M. Shivamani; K. C. M. Reddy; S. Shakeera; H. Venkataraman","Smart Transportation Research Group, Indian Institute of Information Technology, Sricity, India; Smart Transportation Research Group, Indian Institute of Information Technology, Sricity, India; Smart Transportation Research Group, Indian Institute of Information Technology, Sricity, India; Smart Transportation Research Group, Indian Institute of Information Technology, Sricity, India",2023 11th International Symposium on Electronic Systems Devices and Computing (ESDC),"29 Jun 2023","2023","1","","1","6","Autonomous Vehicles (AV) are the future of the smart digital world. Auto Navigation is the heart of AVs. However, researchers have been working on precise auto navigation control of AVs for many years. Hence, In this paper, a GPS-aided auto navigation system is proposed with position control and heading control of AV. Further, to test the proposed algorithm an AV is designed and developed with low-cost sensors and actuators. The real-time testing of the proposed adaptive control auto navigation mechanism has been performed with three test cases such as straight line, L-shaped and Semi-circular. The results shown in this paper are the deviation between the travelled path and the defined path of the vehicle in different trajectories by assuming no obstacles in the path. The deviation of the path travelled by AV with respect to the defined path using the proposed algorithm is less than 0.5m. Finally, the telemetry of AV has been monitored by the developed Graphical User Interface (GUI). This work is very useful in auto navigation of vehicles where humans can not be sustained.","","978-1-6654-5572-5","10.1109/ESDC56251.2023.10149881","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10149881","Autonomous Vehicle;Auto Navigation;GPS;Heading Control;Position Control","Navigation;Sensor systems;Sensors;Trajectory;Safety;Telemetry;Autonomous vehicles","","1","","11","IEEE","29 Jun 2023","","","IEEE","IEEE Conferences"
"Swarm Intelligence based Recommendation Algorithm for Adaptive Optimization of APP Interface Design","K. Chen","College of Artificial Intelligence, Chengdu Polytechnic, Chengdu, China",2025 4th International Conference on Distributed Computing and Electrical Circuits and Electronics (ICDCECE),"18 Jun 2025","2025","","","1","7","Optimization of APP interface design is challenging with dynamic user preferences, heterogeneous interaction patterns, and the subjective evaluation of usability. Conventional interface design methods depend on user feedback and manual analysis, which tend to be erratic and non-adjusting to changing user needs. Current automated design models mostly use rule-based and statistical models but are unable to adequately capture sophisticated user behavior and design flexibility. To overcome these disadvantages, this work introduces a future-proof swarm intelligence recommendation algorithm that dynamically optimizes APP interface design. Based on user interaction statistics, behavioral analysis, and situational preferences, the introduced mechanism maximizes usability, personalization, and usage engagement. Experiments conducted over actual application interface designs prove the introduced approach shows a 97.3% accuracy of user satisfaction and interaction efficiency rates against traditional models of design. This work offers an intelligent and scalable solution that helps develop adaptive APP interface design methodologies.","","979-8-3315-3366-3","10.1109/ICDCECE65353.2025.11035509","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11035509","APP interface design;swarm intelligence;recommendation algorithm;user interaction analysis;adaptive UI;automated usability assessment;intelligent design optimization","Design methodology;Heuristic algorithms;Computational modeling;Manuals;Usability;Particle swarm optimization;Integrated circuit modeling;Distributed computing;Optimization;Design optimization","","","","20","IEEE","18 Jun 2025","","","IEEE","IEEE Conferences"
"Impact of Adding, Removing and Modifying Driving and Non-Driving Related Information on Trust in Autonomous Vehicles","T. T. H. Tran; E. Peillard; J. Walsh; G. Moreau; B. H. Thomas","Lab-STICC, IMT Atlantique, Brest, France; Lab-STICC, IMT Atlantique, Brest, France; University of South Australia, Adelaïde, Australia; Lab-STICC, IMT Atlantique, Brest, France; University of South Australia, Adelaïde, Australia",2025 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW),"24 Apr 2025","2025","","","1262","1263","Integrating Autonomous Vehicles (AVs) into daily life requires a fundamental shift in user trust and acceptance. Previous studies show that Augmented Reality (AR) visualization can improve trust in AVs. However, those studies primarily focus on adding information related to the driving task. The question then must be asked: What happens if we remove unnecessary information or modify information unrelated to the driving task? Our work presents six AR visualizations within AVs, including adding, modifying, and removing information related to or non-related to the driving task. We evaluate the influence of these visualizations on trust, technology acceptance, and Situational Awareness (SA) in AVs by conducting a study employing a custom-developed driving simulator. Results show that using AR to add, modify, or remove information can significantly increase trust in AVs.","","979-8-3315-1484-6","10.1109/VRW66409.2025.00277","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10972751","Trust;Visualization design and evaluation methods;Augmented Reality;Virtual reality;Autonomous vehicle","Visualization;Solid modeling;Three-dimensional displays;Pedestrians;User interfaces;Safety;Vehicle dynamics;Autonomous vehicles;Augmented reality;Testing","","","","9","IEEE","24 Apr 2025","","","IEEE","IEEE Conferences"
"Adaptive User Interfaces for Software Supporting Chronic Diseases","W. Wang; H. Khalajzadeh; J. Grundy; A. Madugalla","Dept of Software Systems and Cybersecurity, Monash University, Melbourne, Australia; School of Information Technology, Deakin University, Melbourne, Australia; Dept of Software Systems and Cybersecurity, Monash University, Melbourne, Australia; Dept of Software Systems and Cybersecurity, Monash University, Melbourne, Australia",2023 IEEE Symposium on Visual Languages and Human-Centric Computing (VL/HCC),"7 Nov 2023","2023","","","215","218","The rising prevalence of chronic diseases necessitates effective self-management strategies. mHealth interventions have shown promise in supporting self-management, but their under-utilization remains a challenge. Individuals with chronic diseases exhibit significant variations in their conditions, severity levels, and associated complications, highlighting the need for more tailored approaches. Adaptive User Interfaces (AUIs) can be used as a solution to address the diverse and dynamic needs of individuals with chronic diseases. We have created an AUI prototype based on existing literature, incorporating presentation, content, and behaviour adaptation. Our user study employs a mixed-method research approach to gather insights from users by interacting with our prototype. The future plans of the study aim to utilise insights obtained from the data analysis to automatically generate AUIs using a model-driven approach.","1943-6106","979-8-3503-2946-9","10.1109/VL-HCC57772.2023.00034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10305689","adaptive user interface;chronic disease;mHealth applications;model-driven approach","Visualization;Analytical models;Adaptation models;Data analysis;Computational modeling;Prototypes;User interfaces","","3","","12","IEEE","7 Nov 2023","","","IEEE","IEEE Conferences"
"Deep Learning-Enhanced Adaptive Interface for Improved Accessibility in E-Government Platforms","X. Li; Y. Wang","The school of visual and performing arts, Long Island University Post, Brookville, USA; School of Systems and Enterprises, Stevens Institute of Technology, New Jersey, USA",2024 6th International Conference on Frontier Technologies of Information and Computer (ICFTIC),"13 Mar 2025","2024","","","1692","1695","The advent of e-government platforms has highlighted the pressing need to enhance the accessibility of digital services for individuals with low literacy rates and special needs. The objective of this study is to design and develop an adaptive interface system utilising deep learning technology with the intention of markedly enhancing the accessibility and user-friendliness of e-government platforms, particularly for users with low literacy rates and special needs. The proposed model incorporates multimodal learning and reinforcement learning mechanisms, enabling automatic adjustments to the interface layout, text size, colour contrast and voice assistance functions to align with the personalised requirements of users. In particular, when integrated with sentiment analysis and speech recognition modules, the system is capable of identifying and predicting the user's operational intent in real time, thereby enabling dynamic interface adjustments. The model's innovative aspect lies in its adaptive adjustment capability and high efficiency in low-resource environments. The experimental results demonstrate that the proposed model can markedly enhance the operational efficiency and satisfaction of individuals with low literacy rates and special needs, while also improving the user experience.","","979-8-3315-4175-0","10.1109/ICFTIC64248.2024.10912984","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10912984","Deep learning;Adaptive interfaces;E-government;Low literacy rates;Special needs","Deep learning;Adaptation models;Sentiment analysis;Adaptive systems;Speech recognition;Reinforcement learning;User experience;Stability analysis;Real-time systems;Electronic government","","3","","11","IEEE","13 Mar 2025","","","IEEE","IEEE Conferences"
"Towards A Standardized Framework For Developing Trustworthy Self-Adaptive Robotic Systems","S. N. Nezhad; B. V. Acker; P. D. Meulenaere","Faculty of Applied Engineering, Cosys-Lab, University of Antwerp; Faculty of Applied Engineering, Cosys-Lab, University of Antwerp; Faculty of Applied Engineering, Cosys-Lab, University of Antwerp",2025 Annual Modeling and Simulation Conference (ANNSIM),"19 Aug 2025","2025","","","1","13","The use of robotic applications is rapidly expanding, with robots increasingly operating in unpredictable environments and in close proximity to humans. While traditionally confined to controlled settings, modern robots must operate in unpredictable real-world scenarios, raising the need for the robots to self-adapt to unprecedented situations. Self-adaptive systems, often realized through the MAPE-K loop, are essential for managing these uncertainties. However, MAPE-K is frequently implemented in an ad hoc manner, which is insufficient for developing trustworthy and reliable self-adaptive systems. The lack of a standardized framework complicates the deployment of adaptive robotic applications, making systematic trust integration challenging.We propose a standardized framework that aids robotic engineers in developing and deploying trust-integrated, distributed MAPE-K systems. Our approach explicitly incorporates a Trust component into the MAPE-K loop to enhance the trustworthiness of adaptive robotic applications. We demonstrate our framework in a real-world MAPE-K scenario using a TurtleBot4.","","979-8-3313-1616-7","","European Commission; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11118755","self-adaptive systems;trustworthiness;MAPE-K;robotics;Model-Based Systems Engineering","Adaptive systems;Uncertainty;Systematics;Laser radar;Computational modeling;Computer architecture;Model driven engineering;Digital twins;Reliability;Robots","","","","23","","19 Aug 2025","","","IEEE","IEEE Conferences"
"IIP framework: A tool for reuse-centric analog circuit design","B. Prautsch; U. Eichler; S. Rao; B. Zeugmann; A. Puppala; T. Reich; J. Lienig","Division Engineering of Adaptive Systems EAS, Fraunhofer Institute for Integrated Circuits IIS, Dresden, Germany; Division Engineering of Adaptive Systems EAS, Fraunhofer Institute for Integrated Circuits IIS, Dresden, Germany; Division Engineering of Adaptive Systems EAS, Fraunhofer Institute for Integrated Circuits IIS, Dresden, Germany; Division Engineering of Adaptive Systems EAS, Fraunhofer Institute for Integrated Circuits IIS, Dresden, Germany; Division Engineering of Adaptive Systems EAS, Fraunhofer Institute for Integrated Circuits IIS, Dresden, Germany; Division Engineering of Adaptive Systems EAS, Fraunhofer Institute for Integrated Circuits IIS, Dresden, Germany; Dresden University of Technology, Dresden, Germany","2016 13th International Conference on Synthesis, Modeling, Analysis and Simulation Methods and Applications to Circuit Design (SMACD)","28 Jul 2016","2016","","","1","4","Current design of analog integrated circuits is still a time-consuming manual process resulting in static analog blocks which can hardly be reused. In order to address this problem, a new framework to ease reuse-centric bottom-up design of analog integrated circuits is introduced. Our IIP Framework (IIP: Intelligent Intellectual Property) enables the development of highly technology-independent analog circuit generators applicable in multiple design environments. IIP Generators are parameterizable descriptions of each view of an analog block, i.e., layout, schematic, and symbol. They allow the adaptation of complex layouts within seconds to minutes in order to incorporate hardly estimable parasitics and further considerations into the design flow. Due to the abstract generator description, valid design data is created for very different technologies such as 28 nm and 180 nm bulk CMOS, 28 nm FD-SOI, and others. The design experiment shows that procedural generators can be an effective tool for the efficient design of analog integrated circuits.","","978-1-5090-0490-4","10.1109/SMACD.2016.7520725","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7520725","Layout;Analog Design Automation;Generator;Technology Independence;Reuse;Efficient Design;FD-SOI","Generators;Layout;Routing;Analog circuits;Libraries;Manuals;Databases","","15","","26","IEEE","28 Jul 2016","","","IEEE","IEEE Conferences"
"Adaptive Back Thrusting Active Steering Control Strategy based on Haptic Sharing","G. Xu; Y. Li; J. Feng; J. Liang; C. Zhou","School of Automotive Engineering, Liaocheng University, Liaocheng, China; Beijing Hydrogen Pu Chuangneng Technology Co., LTD, Beijing, China; School of Automotive Engineering, Liaocheng University, Liaocheng, China; Department of Civil and Environmental Engineering, National University of Singapore, Singapore; College of Mechano-Electronic Engineering, Lanzhou University of Technology, Lanzhou, China",2024 12th International Conference on Information Systems and Computing Technology (ISCTech),"22 Jan 2025","2024","","","1","6","The performance of active steering technology directly affects the safety of the vehicle. Therefore, an adaptive back thrusting active steering control strategy based on haptic sharing is proposed. Aiming at the disturbance caused by driver's steering torque intervention and unknown steering resistance moment. Firstly, the perturbations are divided into known time-varying perturbations and unknown time-varying bounded perturbations, and then the adaptive law is designed for the unknown time-varying bounded perturbations. Finally, an adaptive backthrust control strategy based on haptic sharing is designed, and the parameter adaptive law is designed for the parameters. Through the joint simulation experiment based on CarSim/MATLAB, the effect of the active steering motion control of the vehicle is verified. The results show that the proposed strategy can ensure the precise lateral motion control of intelligent vehicles on roads with different adhesion coefficients and at different speeds, while improving the robustness of the system to unknown disturbances and parameter changes.","","979-8-3503-7986-0","10.1109/ISCTech63666.2024.10845401","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10845401","Autonomous vehicle;Active steering control;Adaptive backward inference theory;haptic sharing control","Motion planning;Adaptation models;Torque;Intelligent vehicles;Adhesives;Perturbation methods;Roads;Robustness;Mathematical models;Haptic interfaces","","","","16","IEEE","22 Jan 2025","","","IEEE","IEEE Conferences"
"Research on Multi-Source Adaptive Navigation Information Acquisition System","H. Yang; W. Zhao","College of Automation Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Automation Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, China",2024 11th International Forum on Electrical Engineering and Automation (IFEEA),"18 Feb 2025","2024","","","1307","1312","Multi-source fusion autonomous navigation involves a variety of navigation information sources, which can switch dynamically according to environmental changes. To address this need, an embedded multi-core processor is utilized to design a navigation information acquisition system that implements both multi-source navigation information collection and adaptive plug-and-play functionality at the hardware and software levels. Through platform setup and testing, the system can perform adaptive matching of navigation information and support plug-and-play functionality, with a certain degree of interface scalability.","","979-8-3315-1661-1","10.1109/IFEEA64237.2024.10878762","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10878762","Multi-source Autonomous Navigation;Parallel Acquisition;Plug-and-Play;Multi-core ARM;Bare-metal","Adaptive systems;Navigation;Scalability;Stars;Switches;Real-time systems;Software;Topology;Autonomous robots;Testing","","1","","11","IEEE","18 Feb 2025","","","IEEE","IEEE Conferences"
"Research on Adaptive Software Development System Driven by ODBAM Tools and Network Software Analysis","Y. Lan","School of Computing, Beijing Jiaotong University, Weihai, China","2024 IEEE 4th International Conference on Electronic Technology, Communication and Information (ICETCI)","18 Jul 2024","2024","","","1221","1225","This paper proposes an implementation method of software interface based on functional modeling. Then according to the characteristics of SVG, the corresponding interface is automatically generated. It can effectively improve the work efficiency of developers. The generated SVG interface and JavaScript script work together to realize the full capabilities of the entire software. The main research contents include the abstraction and construction of network structure software based on agents, the adaptive and self-evolution mechanism of dynamic binding, the design and implementation of ODAM software based on organizational abstraction, the strategic expression language SADL based on self-adaptation and self-evolution and other core technologies. The system consists of ODBAM Tools, a network software analysis and development tool set, a programming tool set, and an operation support platform. An abstract interface designer allows users to intuitively specify the functional features of a software interface; it can automatically generate interfaces that match the display features of various terminals based on the functional features of the user interface. This paper uses SVG files to show the appearance of the final application interface, and uses JavaScript scripts to complete specific processing logic. With this tool, developers can write one program at a time. In this way, program interfaces are automatically generated multiple times for different devices.","","979-8-3503-6164-3","10.1109/ICETCI61221.2024.10594344","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10594344","Adaptive arrangement;network structure;agent;adaptive filtering algorithm;functional model","Analytical models;Adaptation models;Adaptive systems;Software algorithms;User interfaces;Programming;Software systems","","","","11","IEEE","18 Jul 2024","","","IEEE","IEEE Conferences"
"Canvas as a design tool for autonomous operations: With application to net inspection of a sea based fish farm using an underwater vehicle","E. I. Gr⊘tli; M. Bjerkeng; P. Rundtop; M. Vagia; F. B. Haugli; A. A. Transeth","SINTEF Digital & SINTEF Ocean, Trondheim, Norway; SINTEF Digital & SINTEF Ocean, Trondheim, Norway; SINTEF Digital & SINTEF Ocean, Trondheim, Norway; SINTEF Digital & SINTEF Ocean, Trondheim, Norway; SINTEF Digital & SINTEF Ocean, Trondheim, Norway; SINTEF Digital & SINTEF Ocean, Trondheim, Norway",OCEANS 2017 - Aberdeen,"26 Oct 2017","2017","","","1","5","Several design methods and principles have been proposed in the literature in order to guide the design of autonomous operations. Putting the required efforts into learning and using the methods is a daunting task, and experiences have shown that the use of methods meant to the help the design process are often ignored. The reason could be that the design guidelines are too complex and contain information that is not relevant for the project at hand, and that there is no easy way to distinguish what is important from what is not. In this article, we propose a canvas as a tool to support the use of Autonomous Job Analysis (AJA). The authors have previously developed AJA as a structured method for designing an autonomous operation by breaking it down in to sub-operations in order to reveal challenges, needs and limitations regarding autonomous behavior. The canvas contains the categories of the AJA method on a single page — the canvas — and each category is supported with questions to be asked during the design procedure, as well as example answers. We will describe the AJA canvas in detail, and show how it can be applied to design an autonomous operation for inspection of the net of a sea based fish farm using an underwater vehicle.","","978-1-5090-5278-3","10.1109/OCEANSE.2017.8084583","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8084583","Design for autonomy;Maritime operations;Underwater vehicles;Aquaculture","Fish;Inspection;Tools;Underwater vehicles;Design methodology;Aquaculture","","2","","14","IEEE","26 Oct 2017","","","IEEE","IEEE Conferences"
"Evaluation of Control Modalities in Highly Automated Vehicles: A Virtual Reality Simulation-Based Study","C. Sun; A. Singh; S. Samuel","Department of Systems Design Engineering, University of Waterloo, Waterloo, ON, Canada; Department of Systems Design Engineering, University of Waterloo, Waterloo, ON, Canada; Department of Systems Design Engineering, University of Waterloo, Waterloo, ON, Canada",IEEE Transactions on Intelligent Vehicles,"4 Sep 2025","2025","10","5","3494","3503","The integration of effective control modalities is paramount for enhancing user experience and safety in autonomous vehicles. This study investigates the performance and user experience of three control modalities i.e., voice, hand gesture, and physical button controls in high-level autonomous vehicles (Levels 4 and 5), under both distraction and non-distraction conditions. Our objective was to evaluate error rates, physiological responses, and subjective workload across these control modalities. The results revealed that distraction significantly increases error rates and perceived workload across all models. Voice control exhibited the lowest error rates without distraction but was most affected by it, whereas Hand Gesture control showed the highest error rates and workload in both scenarios. Physical Button control demonstrated moderate error rates and the least impact from distraction. Physiological data supported these findings, with significant increases in heart rate under distraction for all models, particularly in the voice control model. The NASA Task Load Index scores indicated higher workload under distraction, with hand gesture control being the most demanding. Our findings suggest that a combination of Physical Button and Voice control may offer the most effective solution, with recommendations for adaptive and multimodal interaction designs to mitigate distraction effects and enhance overall user satisfaction.","2379-8904","","10.1109/TIV.2024.3454608","Natural Sciences and Engineering Research Council Discovery(grant numbers:RGPIN 2019-05304); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10666098","Autonomous vehicles;virtual driving simulation;control modalities;distraction;driver behaviour;physiological responses;subjective workload;road safety","Autonomous vehicles;Solid modeling;User experience;Safety;Visualization;Automation;Haptic interfaces","","","","55","IEEE","4 Sep 2024","","","IEEE","IEEE Journals"
"Evolution of Human-Machine Translation: From Early Interface to Modern AI","Y. E. Ogunwale","Department of Computer Science, University of Ilesa, Ilesa, Nigeria",2024 IEEE 5th International Conference on Electro-Computing Technologies for Humanity (NIGERCON),"24 Mar 2025","2024","","","1","5","The evolution of Human-Machine Interaction (HMI) has been a transformative journey, marked by significant advancements in technology and a deepening understanding of user needs. This review paper explores the historical progression of HMI, tracing its origins from early mechanical and command-line interfaces to the sophisticated, AI-driven systems of today. By examining key milestones and technological breakthroughs, the paper highlights the transition from basic interaction models to more intuitive, adaptive, and user-centric designs. The review also discusses the impact of these developments on various industries, alongside the challenges and opportunities that have emerged in the quest for seamless human-machine collaboration. The paper concludes with insights into the future trajectory of HMI, emphasizing the potential of emerging technologies to further revolutionize the way humans interact with machines.","2377-2697","979-8-3315-4255-9","10.1109/NIGERCON62786.2024.10927385","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10927385","Human-Machine Interaction;Interface Evolution;Artificial Intelligence;User-Centric Design;Interactive Systems","Human computer interaction;Privacy;Ethics;Reviews;Personal voice assistants;Virtual reality;Market research;Natural language processing;User experience;Artificial intelligence","","","","28","IEEE","24 Mar 2025","","","IEEE","IEEE Conferences"
"Augmented Reality Interfaces for Semi-Autonomous Drones","C. Hutton",IIIusioneering Lab University of Minnesota,2019 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),"15 Aug 2019","2019","","","1361","1362","With recent advances in hardware technology, drones are increasingly present in research activities outside of robotics, performing a multitude of tasks such as image capture and sample collection. However, user interfaces for task-oriented drones have not kept pace with hardware breakthroughs. Current planning and control interfaces for drones are not intuitive and often place a large cognitive burden on those who are not highly trained in their use. This paper proposes a course of research that seeks to leverage natural user interfaces in augmented reality (AR) for controlling drones completing task-oriented objectives.","2642-5254","978-1-7281-1377-7","10.1109/VR.2019.8797893","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8797893","Human-centered computing;Mixed/augmented reality;Visualization techniques;Treemaps;Visualization;Visualization design and evaluation methods","Drones;Task analysis;User interfaces;Robots;Augmented reality;Planning","","2","","16","IEEE","15 Aug 2019","","","IEEE","IEEE Conferences"
"Adaptive Navigation Design Model for Education Learning System","W. N. Liyana Wan Husain; A. H. Jantan","Human-Computer Interaction (HCI) Research Lab, Faculty of Computer Science and Information Technology, Universiti Putra Malaysia, UPM Serdang, Selangor, Malaysia; Faculty of Computer Science and Information Technology, Universiti Putra Malaysia, UPM Serdang, Selangor, Malaysia",2021 International Conference on Electrical Engineering and Informatics (ICEEI),"25 Nov 2021","2021","","","1","5","Adaptive user interface (AUI) is an evolving research area that offers personalized user experiences based on user activities. It can be implemented in a variety of ways and one of them is the implementation of Adaptive Navigation technique. Even though several approaches were proposed, there are still limitations and issues in supporting navigation such as complex navigation structure can decrease user's satisfaction. Minimal navigation also can be the potential for users to get lost. The purpose of this study is to determine and analyze the element of adaptive navigation in terms of user model and its baseline which are required to improve existing adaptive navigation model in order to enhance AUI. Results of the study would include the suitable design adaptive navigation model which how they affect the user experience despite their increasingly common use. This is to understand user's preferences, abilities, needs, interests, and knowledge by providing navigation that are most relevant to the user in an effort to shape the user's cognitive load. The results are expected to lead towards comprehensive adaptive navigation model-based, which will be more competent, concise and satisfaction to user.","2155-6830","978-1-6654-0555-3","10.1109/ICEEI52609.2021.9611123","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9611123","Adaptive Navigation;Learning Styles;Adaptive Education Learning System;Human-Computer Interaction;Multimedia Application","Learning systems;Adaptation models;Analytical models;Adaptive systems;Navigation;Shape;Education","","2","","25","IEEE","25 Nov 2021","","","IEEE","IEEE Conferences"
"Introducing a road interaction-focused approach towards autonomous driving cargo bikes as a new urban mobility offer","D. Manoeva; F. Gehlmann; A. Maiwald; M. Riestock; S. Schmidt","FDIBA Postgraduate school, Technical University of Sofia, 8 Kliment Ohridski blvd., Sofia, Bulgaria; Department for Environmental Psychology, Otto-von-Guericke University Magdeburg, Universitätsplatz 2, Magdeburg, Germany; Department for Environmental Psychology, Otto-von-Guericke University Magdeburg, Universitätsplatz 2, Magdeburg, Germany; Institute of Mobile Systems, Otto-von-Guericke University Magdeburg, Universitätsplatz 2, Magdeburg, Germany; Institute of Mobile Systems, Otto-von-Guericke University Magdeburg, Universitätsplatz 2, Magdeburg, Germany",2020 XXIX International Scientific Conference Electronics (ET),"5 Nov 2020","2020","","","1","4","The project AuRa (autonomes Rad, engl. autonomous bicycle) is motivated by the real-world problem of availability and accessibility of bicycles in bike-sharing schemes in urban environments. Autonomous driving offers completely new possibilities to overcome it. With autonomous cargo-bikes as an efficient and ecological mobility solution, we can take a big step towards mobility transition. However, one of the major challenges they will be facing is the ability to interact with other road users as the most vulnerable - pedestrians. Yet, especially in terms of bikes, few studies investigated the timely topic of interaction concepts for autonomous vehicles. With our research in progress, we aim to contribute to research on the interaction of humans and autonomous cargo-bikes and gain findings helpings us design a communication interface for the autonomous bike. To this end, we designed a road interaction-focused approach involving three scientific sections: computer science, design engineering, and environmental psychology. This paper is introducing the overall interdisciplinary approach design including a series of studies for developing an interaction concept via visual and auditive signaling for the autonomous bike. It presents the current research state and some first findings of the research practice.","","978-1-7281-7426-6","10.1109/ET50336.2020.9238253","European Regional Development Funds (EFRE); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9238253","autonomous bicycle;interaction design;non-verbal communication;signaling urban;environment","Visualization;Design engineering;Roads;Urban areas;Psychology;Bicycles;Autonomous vehicles","","2","","22","IEEE","5 Nov 2020","","","IEEE","IEEE Conferences"
"Adaptive user interface optimization for multi-screen based on machine learning","H. -Z. Tan; W. Zhao; H. -H. Shen",University of Chinese Academy of Sciences; University of Chinese Academy of Sciences; University of Chinese Academy of Sciences,2018 IEEE 22nd International Conference on Computer Supported Cooperative Work in Design ((CSCWD)),"16 Sep 2018","2018","","","743","748","As the ubiquity and power of mobile devices continue rapid developing, smartphone vendors introduce more and more types of portable electronics into the market. Since these smart portable devices have different capabilities (performance, screen size, screen resolution, etc.), it is challenging to develop tailored user interfaces for multiple devices. In this paper, we propose an intelligent user interface transformation (IUIT) framework, using the machine-learning algorithm to transform the layout, appearance, and content of user interfaces dynamically regarding device profiles. Besides, we design the prototype system, and by evaluating the usability and feasibility of the system, we demonstrate it can deliver an ideal viewing experience (suitable for reading and navigation) across a wide range of devices.","","978-1-5386-1482-2","10.1109/CSCWD.2018.8465348","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8465348","Adaptive User Interface;Smart Devices;Machine Learning","Mobile handsets;User interfaces;Optimization;Semantics;Middleboxes;Servers;Machine learning","","5","","19","IEEE","16 Sep 2018","","","IEEE","IEEE Conferences"
