"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Android-Based Smart Wheelchair with Joystick, Gesture, and Voice Control: A Low-Cost Solution","S. N. Nijhum; M. A. Haque Chowdhury","Biomedical Engineering Khulna University of Engineering & Technology, Khulna, Bangladesh; Biomedical Physics & Technology University of Dhaka, Dhaka, Bangladesh","2023 International Conference on Next-Generation Computing, IoT and Machine Learning (NCIM)","21 Aug 2023","2023","","","1","6","People with motor disabilities are hoping to become more self-sufficient by using an electric wheelchair with standard joystick control. However, when these patients have upper-extremity disabilities, such as tetraplegia, a problem emerges. Voice control, chin control, eye blinking, and sip-and-puff have been used, but each has its own set of benefits and drawbacks. Furthermore, some methods are preferable to others in certain conditions. In this work, a mechanism for a low-cost wheelchair that integrates numerous control methods is proposed. The same wheelchair will have joystick, gesture, and voice control mechanisms, and the option to choose which one to use will be given to the user. As the controller for this entire system, a simple Android application will be employed. It will help the individual with a disability be more autonomous, as the method that suits them better can be decided at any particular time. Additionally, the addition of a distance sensor for the detection of objects on the back of the wheelchair and an LED light module around the wheelchair to illuminate the darkness and facilitate a safe ride for the user is also proposed.","","979-8-3503-1600-1","10.1109/NCIM59001.2023.10212434","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10212434","mobility;wheelchair;android;Arduino;Bluetooth;sensors","Productivity;Costs;Wheelchairs;Employment;Education;Machine learning;Light emitting diodes","","3","","15","IEEE","21 Aug 2023","","","IEEE","IEEE Conferences"
"Low Power Design Techniques for IoT Devices","D. S. Goud; C. Kumar; S. Devipriya; S. Dhanalakshmi; P. S. L. Mageshwari; A. Mary M","Department of Electronics and Communication Engineering, Ellenki College of Engineering and Technology, Hyderabad, Telangana, India; Department of Electronics and Communication Engineering, Madanapalle Institute of Technology & Science (Autonomous), Madanapalle, Andhra Pradesh, India; Department of Electronics and Communication Engineering, Annapoorana Engineering College, Salem, Tamil Nadu, India; Department of Electronics and Communication Engineering, Bannari Amman Institute of Technology, Sathyamangalam, Tamil Nadu, India; Department of Physics (S&H), R.M.K. Engineering College, Kavaraipettai, Tamil Nadu, India; Department of Electronics and Communication Engineering, Rajalakshmi Engineering College, Chennai, Tamil Nadu, India",2024 Ninth International Conference on Science Technology Engineering and Mathematics (ICONSTEM),"28 Jun 2024","2024","","","1","5","As Internet of Things (IoT) devices become more common, there is a greater need for energy-efficient solutions that make devices more self-sufficient and battery life longer. Internet of Things (IoT) devices must be able to use the least amount of power possible in order to work as efficiently as possible and require less upkeep. This study looks at many things, including software, hardware, and system-level optimizations. It gives an overview of low-power design methods mainly for IoT devices. This research shows a low-power, low-cost RISC-V processor with a mixed encryption accelerator that is designed for use in the Internet of Things (IoT). It is quick and safe for this processor to protect and decrypt data sent between IoT devices. Ultra-low-power microcontrollers, sensors that use less energy and low-power transmission protocols are all seen as tools that could be used to make technology that is aware of power. This research looks into how dynamic power management techniques, power-aware scheduling algorithms, and duty cycling can be used to make the best use of system resources and meet application needs. Internet of Things devices can also switch between active and inactive states smoothly by using sleep modes and wake-up methods. Adaptive power management systems change how devices work based on things like human behavior, load, and environmental conditions in order to get the most energyefficient results. These strategies make it easier for Internet of Things (IoT) systems to be set up successfully in a wide range of businesses.","","979-8-3503-6509-2","10.1109/ICONSTEM60960.2024.10568684","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10568684","Power Gating;Dynamic Voltage and Frequency Scaling (DVFS);Sleep Modes;Clock Gating;Duty Cycling;Leakage Reduction;Ultra-Low Power Processors","Protocols;Scheduling algorithms;Power system management;Voltage;Switches;Software;Sensors","","1","","12","IEEE","28 Jun 2024","","","IEEE","IEEE Conferences"
"IoT based Cloud Kitchen Optimization using Fuzzy Intelligence and Advanced Signal Processing","D. Sharma; H. Lakhera; I. Bakshi; S. Chauhan","Maharishi Markandeshwar (Deemed to be University), Mullana-Ambala, India; Maharishi Markandeshwar (Deemed to be University), Mullana-Ambala, India; School of Hospitality, GNA University Phagwara, Punjab, India; Maharishi Markandeshwar (Deemed to be University), Mullana-Ambala, India",2024 4th International Conference on Sustainable Expert Systems (ICSES),"3 Dec 2024","2024","","","285","291","The task of managing a kitchen is often regarded as challenging, notwithstanding numerous advancements in technology. Consequently, there is a clear need for kitchen operations to be streamlined for ease. The innovative Kitchen concept leverages the Smart Ecosystem in its design and incorporates a smartphone application as the end-user interface. Within the Advanced Kitchen, the grocery operations framework, a fuzzy logic framework for flexible cooking, and signal handling for detecting the cooktop's whistle are included. The grocery operations system is equipped with a single ultrasonic transducer to gauge stock levels, and a wireless connectivity module facilitates data enhancements to a specific cloud-based key. Through the mobile application, users are able to view the remaining quantities of items, receive shortage alerts, and access the shopping list. The hardware components for stock management and kitchen safeguarding it involves the transmission of data from sensors to the cloud. Sensor values can be accessed even if the user is away from home. Future research could explore the hardware implementation of fuzzy logic on Arduino, where inputs might be received through a keypad and outputs displayed on an LCD, achieving full system independence. Similarly, if whistle specimens are captured via a mic and the tally is shown on an LCD screen, the system would also become self-sufficient.","","979-8-3315-4036-4","10.1109/ICSES63445.2024.10762978","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10762978","Firebase Clouding;Fuzzy Logic Systems;Hardware electronics-in-the-Loop;Smart Ecosystem;smartphone Applications;Signal Analysis;MATLAB;Intelligent Kitchen systems","Fuzzy logic;Wireless communication;Ultrasonic transducers;Cloud computing;Microwave integrated circuits;Wireless sensor networks;Software packages;Hardware;Liquid crystal displays;Sensors","","","","16","IEEE","3 Dec 2024","","","IEEE","IEEE Conferences"
"A Power Self-Sufficient Managed Energy Harvester With Dual-Source Synergistic Cold-Start Capability","X. Wang; J. Chen; S. Gao; L. Qian; G. Shi; Y. Xia; H. Xia; Z. Zhu","Key Laboratory of Analog Integrated Circuits and the Hangzhou Institute of Technology, Xidian University, Hangzhou, China; Key Laboratory of Analog Integrated Circuits and the Hangzhou Institute of Technology, Xidian University, Hangzhou, China; Key Laboratory of Analog Integrated Circuits and the Hangzhou Institute of Technology, Xidian University, Hangzhou, China; Key Laboratory of Analog Integrated Circuits and the Hangzhou Institute of Technology, Xidian University, Hangzhou, China; College of Mechanical and Electrical Engineering, China Jiliang University, Hangzhou, China; Faculty of Electrical Engineering and Computer Science, Ningbo University, Ningbo, China; Faculty of Electrical Engineering and Computer Science, Ningbo University, Ningbo, China; Key Laboratory of Analog Integrated Circuits and the Hangzhou Institute of Technology, Xidian University, Hangzhou, China",IEEE Transactions on Circuits and Systems II: Express Briefs,"31 Mar 2025","2025","72","4","628","632","This brief presents a power self-sufficient managed dual-source energy harvester that prioritizes the harvested energy for self-consumption and then transfers the surplus energy to the load or storage, thereby avoiding paying more than harvesting when the environmental energy is weak. The bipolar stacking structure employed enables the simultaneous harvesting of both energy sources through time-division multiplexing in DCM or synchronized extraction in CCM. Additionally, this structure allows the dual sources to share a single cold starter, while also facilitating low-voltage startup. The proposed harvester, fabricated using a  $0.18~\mu $ m CMOS process, achieves end-to-end peak efficiencies of 84.3% and 82.5% for photovoltaic and thermoelectric energy harvesting, respectively, while achieving a dual-source synergistic cold-start voltage as low as 80 mV.","1558-3791","","10.1109/TCSII.2025.3539007","National Key Research and Development Program of China(grant numbers:2023YFB4403602); National Natural Science Foundation of China(grant numbers:62222406,62131010,U22A2013,62271275); China Postdoctoral Science Foundation(grant numbers:2023M742733); Postdoctoral Fellowship Program of CPSF(grant numbers:GZB20230560); Zhejiang Provincial Natural Science Foundation of China(grant numbers:QN25F040020,LDT23F0402,LDT23F04022F04); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10874147","Energy harvesting;thermoelectric generator (TEG);photovoltaic (PV) cell;dual source;cold start","Energy harvesting;Voltage control;Circuits;Energy storage;Charge pumps;Ring oscillators;Regulation;Rails;Photovoltaic systems;Inverters","","1","","21","IEEE","5 Feb 2025","","","IEEE","IEEE Journals"
"Development of a Sensor System for Load Monitoring in the Electrical Grid to Support E-Mobility Charging","F. Essingholt; L. Cousin; G. vom Bögel; T. Grenter; A. Grabmaier","Wireless Sensors & Systems, Fraunhofer Institute for Microelectronic Circuits and Systems, IMS, Duisburg, Germany; Smart System Design, Fraunhofer Institute for Microelectronic Circuits and Systems, IMS, Duisburg, Germany; Business Unit Industry, Fraunhofer Institute for Microelectronic Circuits and Systems, IMS, Duisburg, Germany; Wireless Sensors & Systems, Fraunhofer Institute for Microelectronic Circuits and Systems, IMS, Duisburg, Germany; Department of Electronic Components and Circuits, University of Duisburg-Essen, Duisburg, Germany",2024 IEEE International Workshop on Metrology for Automotive (MetroAutomotive),"6 Aug 2024","2024","","","124","129","Continuing the conceptual work published in [1] from the Energy ECS [2] subproject for the monitoring of electrical distribution grids, an initial design for a retrofittable autonomous current sensor system for the low-voltage distribution network is presented in this paper. The sensor system is capable of measuring the currents and their phase in all conductors of a 3-phase energy grid of cables going into or out of distribution cabinets and is intended for monitoring loads and detecting overloads due to extensive charging of electrical vehicles (EV). Additionally, electrodes for monitoring the voltage have been designed to provide a rudimentary voltage measurement for the phase calculation of the current. The System has been developed to be self-sufficient with inductive energy harvesting, providing a maintenance free solution. For this, an overcurrent and over voltage protection for the electronics was implemented, according to the requirements discovered in our previous works. In this paper, the concepts and designs for the autonomous current sensor are described and first results of its performance in the laboratory are shown.","","979-8-3503-8498-7","10.1109/MetroAutomotive61329.2024.10615544","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10615544","smart grid monitoring;self-sufficient sensor;LPWAN;controlled charging infrastructure","Low voltage;Load monitoring;Phase measurement;Energy measurement;Metrology;Sensor systems;Smart grids","","","","9","IEEE","6 Aug 2024","","","IEEE","IEEE Conferences"
"Self-sufficient sensors based on energy harvesting validation and evaluation study of tram bearing diagnostics using simulation techniques","J. Hofbauer; M. Wolf; M. Rudolph","Dept. of Mechanical Engineering and Energy Technology, HTWK-Leipzig, Leipzig, Germany; Dept. of Mechanical Engineering and Energy Technology, HTWK-Leipzig, Leipzig, Germany; Dept. of Mechanical Engineering and Energy Technology, HTWK-Leipzig, Leipzig, Germany","2016 13th International Multi-Conference on Systems, Signals & Devices (SSD)","19 May 2016","2016","","","613","618","Wireless sensors enable fast and easy recording of measurement data - also known as plug and play. Currently a very big challenge is providing of a stable long range power supply. The use of energy harvesting provides an opportunity to supply wireless sensors and to improve the stability of the sensor networks. To estimate the lifetime of sensors (in a network) a simulation tool based on MATLAB/Simulink was developed.","","978-1-5090-1291-6","10.1109/SSD.2016.7473700","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7473700","Energy Harvesting;simulation;MATLAB/Simulink;Energy self-sufficient measurement;vibrations diagnostic","Mathematical model;Load modeling;Sensors;Numerical models;Vibrations;Wireless sensor networks;Temperature measurement","","3","","6","IEEE","19 May 2016","","","IEEE","IEEE Conferences"
"Distribution system resilience enhancement under disastrous conditions by splitting into self-sufficient microgrids","E. C. Venizelos; D. N. Trakas; N. D. Hatziargyriou","School of Electrical and Computer Engineering, National Technical University, Athens, Greece; School of Electrical and Computer Engineering, National Technical University, Athens, Greece; School of Electrical and Computer Engineering, National Technical University, Athens, Greece",2017 IEEE Manchester PowerTech,"20 Jul 2017","2017","","","1","6","The present paper proposes a method for enhancing the resilience of distribution systems that are exposed frequently to disastrous conditions. In case of a fault, the distribution system is sectionalized into self-sufficient microgrids in order to prevent a possible spread of the fault with the minimum load shedding of the islanded portion of the distribution system. The design of self-sufficient microgrids requires the optimum placing of switches in certain branches of the distribution system. The vulnerability of power system components to disastrous conditions, load demand, distributed generation placement and stochastic behavior of intermittent generators are considered in order to define the switches allocation. The proposed approach is illustrated using a modified version of IEEE 123-node distribution system and a genetic algorithm is used for providing the problem solution.","","978-1-5090-4237-1","10.1109/PTC.2017.7980888","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7980888","Microgrid;resilience;wildfires;power distribution faults;switches allocation","Microgrids;Linear programming;Fires;Load modeling;Resilience;Resource management","","8","","13","IEEE","20 Jul 2017","","","IEEE","IEEE Conferences"
"A design of firefighting and supervising self-sufficient robots","P. S. Prabha; N. Shivaanivarsha","Embedded System Technologies, Sri Sairam Engineering College, Chennai, India; Electronics and Communication Engineering, Sri Sairam Engineering College, Chennai, India",2017 Third International Conference on Science Technology Engineering & Management (ICONSTEM),"18 Jan 2018","2017","","","858","862","In Present world ROBOTICS is the rapid spreading and winning field. These types of rescue robot automation are specific description of implementation, which can incredibly enhance potential. There is a spacious necessity for rescue robot in field which secures the human such as fire fighting. Fire quenching robot is hardware standard known to naturally extinguish the fire at the time of accidents. Autonomous fire robots are process on its own without human interposition. The construction of the two robots is fitted to run in the basement area and start off pursuing for the fire, it enter in the range in preference when the fire is noticed. If the fire is positioned in the side, shortly the robot has to drown it. In that spot, robot 1 will issue the signal to robot 2 applying RF. Robot 2 perceive the input view, and then it operate the motor to step up the movement action. Robot 2 sense the fire detected and moves to place. Finally, concurrence of the fire expanse, the robot swills out water from the repository basin to drown it perfectly.","","978-1-5090-4855-7","10.1109/ICONSTEM.2017.8261325","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8261325","Self-Sufficient Robots;RF communication;Microcontroller;Fire detector","Fires;Robot sensing systems;Radio frequency;Microcontrollers;Receivers","","7","","11","IEEE","18 Jan 2018","","","IEEE","IEEE Conferences"
"PALE: Time Bounded Practical Agile Leader Election","B. Sidik; R. Puzis; P. Zilberman; Y. Elovici","Telekom Innovation Laboratories, Department of Software and Information Systems Engineering, Ben-Gurion University of the Negev, Beer-Sheva, Israel; Telekom Innovation Laboratories, Department of Software and Information Systems Engineering, Ben-Gurion University of the Negev, Beer-Sheva, Israel; Telekom Innovation Laboratories, Department of Software and Information Systems Engineering, Ben-Gurion University of the Negev, Beer-Sheva, Israel; Telekom Innovation Laboratories, Department of Software and Information Systems Engineering, Ben-Gurion University of the Negev, Beer-Sheva, Israel",IEEE Transactions on Parallel and Distributed Systems,"10 Jan 2020","2020","31","2","470","485","Many tasks executed in dynamic distributed systems, such as sensor networks or enterprise environments with bring-your-own-device policy, require central coordination by a leader node. In the past it has been proven that distributed leader election in dynamic environments with constant changes and asynchronous communication is not possible. Thus, state-of-the-art leader election algorithms are not applicable in asynchronous environments with constant network changes. Some algorithms converge only after the network stabilizes (an unrealistic requirement in many dynamic environments). Other algorithms reach consensus in the presence of network changes but require a global clock or some level of communication synchrony. Determining the weakest assumptions, under which bounded leader election is possible, remains an unresolved problem. In this study we present a leader election algorithm that operates in the presence of changes and under weak (realistic) assumptions regarding message delays and regarding the clock drifts of the distributed nodes. The proposed algorithm is self-sufficient, easy to implement and can be extended to support multiple regions, self-stabilization, and mobile ad-hoc networks. We prove the algorithm's correctness and provide a complexity analysis of the time, space, and number of messages required to elect a leader.","1558-2183","","10.1109/TPDS.2019.2933620","Lockheed Martin and RSA EMC; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8789472","Leader election;dynamic;partial synchrony;timed;distributed algorithms","Heuristic algorithms;Voting;Delays;Clocks;Task analysis;Stability criteria","","4","","50","IEEE","6 Aug 2019","","","IEEE","IEEE Journals"
"Solar powered IOT Based Remote Patient Monitoring System to Measure Vital Body Signs","M. N. Khan; F. S. Oishi; K. M. Mehzabin; M. H. Khan; M. R. Uddin; M. Hasan","Fab Lab IUB, Independent University Bangladesh, Dhaka, Bangladesh; Fab Lab IUB, Independent University Bangladesh, Dhaka, Bangladesh; Fab Lab IUB, Independent University Bangladesh, Dhaka, Bangladesh; Fab Lab IUB, Independent University Bangladesh, Dhaka, Bangladesh; Fab Lab IUB, Independent University Bangladesh, Dhaka, Bangladesh; Fab Lab IUB, Independent University Bangladesh, Dhaka, Bangladesh",2023 15th International Conference on Intelligent Human-Machine Systems and Cybernetics (IHMSC),"29 Sep 2023","2023","","","159","162","The IoT patient health monitoring system powered by solar panels is an innovative idea that uses the Internet of Things (IoT) and renewable energy to electronically monitor patient health. The system is comprised of various sensors that are coupled to an ESP8266 microcontroller, which sends the collected data to a central server (Thing Speak) via a Wi-Fi module. The computer processes and analyses the data, and healthcare practitioners can access the patient's health information via an online dashboard or mobile app. The usage of solar panels as a power source is unique to this project. The system is ecologically benign and self-sufficient because it is not connected to the mains. The system's solar panels make it ideal for deployment in rural areas where power is in short supply. It will help people become more aware of their health situation and take proper action.","2157-8982","979-8-3503-2617-8","10.1109/IHMSC58761.2023.00045","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10261562","Renewable;Thing Speak;Self-sufficient;Remote;conscious;Solar-panel","Temperature measurement;Temperature sensors;Microcontrollers;Databases;Sensor systems;Internet of Things;Solar panels","","14","","12","IEEE","29 Sep 2023","","","IEEE","IEEE Conferences"
"Diagnostics using self-sufficient wireless sensor network for a condition-based maintenance strategy strategy for tram bearing diagnostics","M. Wolf; J. Hofbauer; M. Rudolph","Industrial Metrology, HTWK-Leipzig, Leipzig, Germany; Industrial Metrology, HTWK-Leipzig, Leipzig, Germany; Industrial Metrology, HTWK-Leipzig, Leipzig, Germany","2016 13th International Multi-Conference on Systems, Signals & Devices (SSD)","19 May 2016","2016","","","518","522","Currently in the Leipziger Verkehrsbetriebe (LVB) a tram bearing is replaced only if elaborate inspection finds it faulty. The tram thereby is out of service for several days. To reduce maintenance costs this paper gives a review about investigations how to estimate the wear via wireless and self-sufficient sensors. Moreover, information about the requirements of such sensors are given.","","978-1-5090-1291-6","10.1109/SSD.2016.7473698","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7473698","machine diagnostics;self-sufficient and wireless sensor network;Energy Harvesting;vibration diagnostics","Sensors;Maintenance engineering;Vibration measurement;Vibrations;Pollution measurement;Wireless sensor networks;Acceleration","","1","","10","IEEE","19 May 2016","","","IEEE","IEEE Conferences"
"Challenges in providing sustainable analytic of system of systems with long life time","D. Hallmans; K. Sandström; S. Larsson; T. Nolte","Hitachi-ABB Power Grids, Ludvika, Sweden; Rise Research Institutes of Sweden, Västerås, Sweden; Rise Research Institutes of Sweden, Västerås, Sweden; Mälardalen University, Västerås, Sweden",2021 16th International Conference of System of Systems Engineering (SoSE),"30 Jul 2021","2021","","","69","74","Embedded systems are today often self-sufficient systems with limited communication. However, this traditional view of an embedded system is changing rapidly. Embedded systems are nowadays evolving, e.g., an evolution pushed by the increased functional gain introduced with the concept of System of Systems (SoS) that is connecting multiple subsystems to achieve a combined functionality and/or information of a higher value. In such a SoS the subsystems will have to serve a dual purpose in a) the initial purpose that the subsystem was originally designed and deployed for, e.g., control and protection of the physical assets of a critical infrastructure system that could be up and running for 30-40 years, and b) at the same time provide information to a higher-level system for a potential future increase of system functionality as technology matures and/or new opportunities are provided by, e.g., greater analytics capabilities. In this paper, within the context of a “dual purpose use” of a) and b), we bring up three central challenges related to i) information gathering, ii) life-cycle management, and iii) data governance, and we propose directions for solutions to these challenges that need to be evaluated already at design time.","","978-1-6654-4454-5","10.1109/SOSE52739.2021.9497465","Knowledge Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9497465","embedded systems;SoS;analytics;data gathering;long life time","Embedded systems;Data governance;Critical infrastructure;System of systems","","4","","19","IEEE","30 Jul 2021","","","IEEE","IEEE Conferences"
"Holonic architectures for IoT-empowered energy management in districts","J. Mayer; V. Pampana; M. Bernard; D. Bytschkow; T. Stohl; P. Gupta; M. Duchon","Architectures and Services for Critical Infrastructures (ASCI), fortiss GmbH, Munich, Germany; Architectures and Services for Critical Infrastructures (ASCI), fortiss GmbH, Munich, Germany; Architectures and Services for Critical Infrastructures (ASCI), fortiss GmbH, Munich, Germany; Architectures and Services for Critical Infrastructures (ASCI), fortiss GmbH, Munich, Germany; Architectures and Services for Critical Infrastructures (ASCI), fortiss GmbH, Munich, Germany; Architectures and Services for Critical Infrastructures (ASCI), fortiss GmbH, Munich, Germany; Architectures and Services for Critical Infrastructures (ASCI), fortiss GmbH, Munich, Germany",2021 IEEE 7th World Forum on Internet of Things (WF-IoT),"9 Nov 2021","2021","","","189","194","For the future energy system, the transition from centralized fossil-based plants to a sustainable energy system means the emergence of a huge number of distributed renewable energy sources. Weather-dependent and volatile power generation as well as an increasingly spiky electric demand, arising from ongoing electrification of other sectors, require predictive and flexible control strategies already on the district level. With an increasing number of IoT-enabled field devices, multiple energy vectors thereby lead to a complex interplay, where micro and macro objectives may sometimes differ or even oppose. In this work we propose holonic whole-part architectures for multi-energy management systems. Building up a district’s energy system from self-sufficient sub-units, enables the preservation of local control schemes and reduces complexity for energy management entities or energy markets on hierarchically higher levels. Additionally, resilience and topological flexibility can be enhanced through dynamic reconfiguration of the holons. Two field examples for cross-sector realizations of IoT-based multi-energy management in districts are presented, which demonstrate the implementation of the concept once at the district level and once at the device level.","","978-1-6654-4431-6","10.1109/WF-IoT51360.2021.9595252","Ministry of Education; Indo-German Science and Technology Centre; Ministry of Education; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9595252","holarchy;sector-coupling;internet of things;districts;energy management","Heating systems;Renewable energy sources;Protocols;Software architecture;Computer architecture;Internet of Things;Standards","","3","","27","IEEE","9 Nov 2021","","","IEEE","IEEE Conferences"
"Self-sufficient Power Generation using Solar and Wind Hybrid System","N. Mahadik; N. Sawant; K. Shirsat; N. Barai; A. Khatkhate","Department of Mechanical Engineering, Rizvi College of Engineering Bandra, Mumbai, INDIA; Department of Mechanical Engineering, Rizvi College of Engineering Bandra, Mumbai, INDIA; Department of Biotechnology, Rizvi College of Engineering Bandra, Mumbai, INDIA; Department of Biotechnology, Rizvi College of Engineering Bandra, Mumbai, INDIA; Department of Mechanical Engineering, Rizvi College of Engineering Bandra, Mumbai, INDIA",2020 IEEE Bangalore Humanitarian Technology Conference (B-HTC),"31 Dec 2020","2020","","","1","6","This paper is aimed to resolve electricity issues of rural areas using standalone integrated system of wind turbine and solar module in cost effective and efficient way. A virtual model is built in Solidworks based on calculations and simulation and power output is derived using Matlab Simulink. The hybrid system presented in this paper is based on solar tracking technology and utilizes inexpensive wind turbine having HDPE tarpaulin blade for generation of electricity. This study applies model based design thinking methodology to the conceptualization process of proposed integrated system of wind turbine and solar module which will save up space whereas a normal hybrid system occupies more space when installed separately. Main objective of this paper is to make electricity available for everyone at minimum cost. Implementation of this system will aid in gaining more energy security for rural regions along with balancing the 3E's of sustainability, the economy and social equity.","","978-1-7281-8794-5","10.1109/B-HTC50970.2020.9297989","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9297989","Renewable;Energy;Solar;Wind;Turbine;Hybrid;Matlab Simulink","Wind turbines;Wind speed;Solar panels;Blades;Servomotors;Hybrid power systems;Batteries","","4","","12","IEEE","31 Dec 2020","","","IEEE","IEEE Conferences"
"An architecture for multi-robot hector mapping","M. Balcılar; E. Uslu; F. Çakmak; N. Altuntaş; S. Marangoz; M. F. Amasyalı; S. Yavuz","Computer Engineering Department, Yildiz Technical University, Istanbul, Turkey; Computer Engineering Department, Yildiz Technical University, Istanbul, Turkey; Computer Engineering Department, Yildiz Technical University, Istanbul, Turkey; Computer Engineering Department, Yildiz Technical University, Istanbul, Turkey; Computer Engineering Department, Yildiz Technical University, Istanbul, Turkey; Computer Engineering Department, Yildiz Technical University, Istanbul, Turkey; Computer Engineering Department, Yildiz Technical University, Istanbul, Turkey",2016 International Symposium on INnovations in Intelligent SysTems and Applications (INISTA),"22 Sep 2016","2016","","","1","5","Urban search and rescue robots explore the area which they don't know. They must localize themselves, map the environment, and choose their targets. The usage of robot teams can be very effective for large areas instead of a single robot. Robot teams can be managed with distributed or centric methodologies. In a distributed architecture, each robot should be self-sufficient by means of all search tasks. This also means that each robot needs a rich computational power. Moreover, an optimal exploration strategy requires communication between all the robots. A common way to get such an architecture is applying centric approaches. In centric approaches, each robot can be seen as a mobile sensor with little computational power. They send their measures to the center. The map is generated at the center. Navigation commands are generated at the center according to the exploration strategy. ROS is a very common platform for robotic researchers. It includes several single robot mapping algorithms. But, there is no common mapping algorithm for centric approaches. In this study, we developed a multi-robot version of Hector mapping which is widely used in most robotic researches. For the real-time running ability, we parallelized its optimization procedure. The experimental results shows the effectiveness of our proposed architecture.","","978-1-4673-9910-4","10.1109/INISTA.2016.7571842","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7571842","","Robot kinematics;Mathematical model;Optimization;Computer architecture;Simultaneous localization and mapping","","3","","13","IEEE","22 Sep 2016","","","IEEE","IEEE Conferences"
"Design and Implementation of PV-Wind Battery Hybrid System for Off grid and On grid","R. S. Jadhav; S. B. Patil","Department of Electrical Engineering, G.H. Raisoni Institute of Engineering and Technology, Pune, India; Department of Electrical Engineering, G.H. Raisoni Institute of Engineering and Technology, Pune, India",2020 Fourth International Conference on Inventive Systems and Control (ICISC),"19 Aug 2020","2020","","","612","618","Sustainable energy systems such as photovoltaic (PV) and wind energy systems are widely designed to work self-sufficient or in grid network. This work presents a hybrid power system composed of Photovoltaic, wind and battery storage system which can be grid tied system or autonomous mode. The converter is designed to operate both on-grid and off-grid. Batteries are used in this hybrid power system because of necessary energy requirement and to store same in an efficient manner. The control unit is designed to perform energy management for grid connected and off grid photovoltaic, wind and battery supplying an effective energy to batteries, grid and load. As a result, this control unit makes system to work more effectively.","","978-1-7281-2813-9","10.1109/ICISC47916.2020.9171150","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9171150","Solar;hydro;Energy management system;Grid","Photovoltaic systems;Renewable energy sources;Wind energy;Power supplies;Energy exchange;Maintenance engineering;Control systems","","4","","14","IEEE","19 Aug 2020","","","IEEE","IEEE Conferences"
"On the Design of Optical Energy Harvesting and Storage Systems for Outdoor Small Cells","J. Fakidis; S. Videv; S. Kucera; H. Claussen; H. Haas","LiFi Research and Development Center Department of Electronic and Electrical Engineering, University of Strathclyde, Glasgow, U.K; LiFi Research and Development Center Department of Electronic and Electrical Engineering, University of Strathclyde, Glasgow, U.K; Bell Laboratories, Nokia Blanchardstown Business and Technology Park, Dublin 15, Ireland; Tyndall National Institute The Digital Hub, Dublin, Ireland; LiFi Research and Development Center Department of Electronic and Electrical Engineering, University of Strathclyde, Glasgow, U.K",ICC 2021 - IEEE International Conference on Communications,"6 Aug 2021","2021","","","1","6","Wireless backhaul communication and power provision to fifth-generation small cells (SCs) is expected to decrease their installation cost significantly. In this paper, hybrid solar/laser-based energy harvesting and storage are investigated for the self-sufficient year-round operation of outdoor SCs. The required electrical power for a SC is assumed to be 10 W according to state-of-the-art millimeter-wave phased-array transceivers. Here we show through simulations that hybrid solar/laser-based energy harvesting with storage and exclusive laser-based energy harvesting enable the SC operation not only in sunnier parts of the world but also in ‘darker’ places. Since the highest monthly power required from the laser is shown to be 10.1 W, a highly directive optical wireless link is designed using the simulation software Zemax. The operation wavelength of 1310 nm is selected because of the highest maximum permissible exposure of 1 W/cm2. The designed system is shown to be capable of harvesting 10.4 W at the distance of 100 m with transmitter-receiver dimensions of the order of cm3 and meeting eye-safety regulations for Class 1M.","1938-1883","978-1-7281-7122-7","10.1109/ICC42927.2021.9500505","Engineering and Physical Sciences Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9500505","","Wireless communication;Integrated optics;Optical design;Power lasers;Transceivers;Software;Regulation","","3","","18","IEEE","6 Aug 2021","","","IEEE","IEEE Conferences"
