"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Flexible Inverse Design of Common-Mode Suppression Filters with Transformer Network","Q. -S. Fu; D. -W. Wang; Y. Hu; W. -Y. Zhou; X. Wang; J. Liu; W. -S. Zhao","School of Electronics and Information (School of IC Science and Engineering), Innovation Technology Center for Electronic Design Automation, Hangzhou Dianzi University, Hangzhou, China; School of Electronics and Information (School of IC Science and Engineering), Innovation Technology Center for Electronic Design Automation, Hangzhou Dianzi University, Hangzhou, China; School of Electronics and Information (School of IC Science and Engineering), Innovation Technology Center for Electronic Design Automation, Hangzhou Dianzi University, Hangzhou, China; Shanghai Huada Empyrean Information Technology Company Ltd, Shanghai, China; School of Electronics and Information (School of IC Science and Engineering), Innovation Technology Center for Electronic Design Automation, Hangzhou Dianzi University, Hangzhou, China; School of Electronics and Information (School of IC Science and Engineering), Innovation Technology Center for Electronic Design Automation, Hangzhou Dianzi University, Hangzhou, China; School of Electronics and Information (School of IC Science and Engineering), Innovation Technology Center for Electronic Design Automation, Hangzhou Dianzi University, Hangzhou, China",IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,"","2025","PP","99","1","1","With the increasing demand for higher bandwidth and frequency in high-speed digital systems, the interference of common-mode (CM) noise in differential signal transmission has become more severe. Common-mode suppression filters (CMF) were proposed to solve this issue, but their design process typically relies on empirical parameter tuning with extensive electromagnetic simulations, which not only increases design costs but also limits efficiency and flexibility. In this paper, a transformer-based inverse design method for CMFs is proposed for the first time, and it can eliminate the need for empirical parameter adjustments by automatically predicting the targeted geometric parameters, thereby improving the design efficiency. In addition, to address the problem of imbalanced data distribution, the multilabel synthetic minority over-sampling technique (MLSMOTE), which can enhance the data representation in sparse sample regions, is implemented. Further validation on tunable CMFs confirms that the proposed inverse design method has broad applicability. The experimental results demonstrate that the proposed inverse design method can accurately predict the geometric parameters and improve the efficiency, thereby providing an innovative solution for the design and applications of CMFs.","1937-4151","","10.1109/TCAD.2025.3600495","National Natural Science Foundation of China(grant numbers:U24A20296); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11130428","Common-mode suppression filter (CMF);Transformer Network;inverse design;data enhancement;multilabel synthetic minority over-sampling technique (MLSMOTE)","Inverse design;Transformers;Training;Noise reduction;Noise;Euclidean distance;Optimization;Integrated circuit modeling;Filters;Data augmentation","","","","","IEEE","19 Aug 2025","","","IEEE","IEEE Early Access Articles"
"A Multi-Element Intelligent Flat Design Generation Framework","X. Weiqiang; W. Haoran; W. Huawen; C. Zitong","China Tobacco Zhejiang Industrial Co. Ltd, Hangzhou, China; State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China; China Tobacco Zhejiang Industrial Co. Ltd, Hangzhou, China; State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China",2023 16th International Symposium on Computational Intelligence and Design (ISCID),"15 Apr 2024","2023","","","26","31","Computer-aided design systems play a pivotal role in graphic packaging design. This study seeks to enhance design freedom and personalization of generated schemes by integrating design elements with image aesthetics computation approaches, and furnishing users with suggestions on element positioning and color coordination. A background pattern generation model enabling style transfer is constructed to offer original and diverse backdrops for packaging designs encompassing novel tobacco products. By extracting relative layout modes of texts and product images, guidance is conferred regarding layout in packaging design. Additionally, genetic algorithm-enabled exploration into text color schemes informs color matching in packaging design, rendering the design process more explicit and maneuverable. This investigation elucidates intelligent generation in packaging design domains, encompassing novel tobacco products.","2473-3547","979-8-3503-1745-9","10.1109/ISCID59865.2023.00015","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10494295","Computer aided design;Intelligent generation;Flat packaging design;Typesetting and color matching","Deep learning;Design automation;Image color analysis;Image synthesis;Computational modeling;Layout;Packaging","","","","15","IEEE","15 Apr 2024","","","IEEE","IEEE Conferences"
"IMPACT OF GENERATIVE AI ON JOBS","B. Marr","Advanced Performance Institute, Buckinghamshire, UK",Generative AI in Practice: 100+ Amazing Ways Generative Artificial Intelligence is Changing Business and Society,"","2024","","","63","76","Summary <p>A 2023 report by Indeed analyzed job listings and skills to identify their exposure to GenAI automation. GenAI, by nature, excels at tasks involving the generation of output based on existing information. As a result, jobs that are repetitive, predictable, and don't require deep human intuition are at the highest risk of being affected. Customer service representative is a job that faces one of the highest risks of becoming redundant thanks to GenAI. While GenAI can automate code writing for certain tasks, software development is also about problem‐solving, design, and understanding human needs – areas where humans excel. Generative AI can be used to create music, video content, virtual realities, and even video game elements. Professionals who can harness this tech for creative endeavors are emerging. The effectiveness of GenAI hinges on the quality of data it's trained on.</p>","","9781394254255","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10953250.pdf&bkn=10950173&pdfType=chapter","","Customer services;Chatbots;Automation;Generative AI;Writing;Social networking (online);Journalism;Creativity;Training;Timing","","","","","","8 Apr 2025","","","Wiley","Wiley AI eBook Chapters"
"Transforming Software Architecture Design With Intelligent Assistants-A Comparative Analysis","R. Ramachandran","Independent Researcher and Solutions Architect, Hudson, MA, USA",SoutheastCon 2025,"25 Apr 2025","2025","","","1446","1454","As artificial intelligence tools such as GitHub Copilot, Chat Generative Pre-Trained Transformer (ChatGPT), or Black Box Artificial Intelligence (BlackBoxAI) become more embedded in software development workflows, they are reshaping how architects approach modern software design. While enterprises are increasingly leveraging Generative Artificial Intelligence (GenAI) tools to enhance developer productivity, limited research has been conducted on their impact on software architects. Traditionally, architects utilize various tools to create architectural blueprints, including Unified Modelling Language (UML) diagrams, class diagrams, sequence diagrams, use case diagrams, and state diagrams. Many of these diagrams follow repetitive structures that can be automated with well-defined contexts. This paper examines the role of three AI tools in assisting architects during the design phase, assessing how closely the generated outputs adhere to established architectural principles. By analyzing deviations, the study explores how refined prompts and additional context can improve accuracy. Research also includes cross tool comparison. Ultimately, this research aims to evaluate the potential of AI assistant tools to enhance productivity, ensure design consistency, and support architectural decision-making, while providing best practices for integrating AI into modern software architecture.","1558-058X","979-8-3315-0484-7","10.1109/SoutheastCon56624.2025.10971683","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10971683","BlackboxAI;ChatGPT;Gen AI;Github Copilot;Software Architecture","Productivity;Software design;Software architecture;Generative AI;Unified modeling language;Chatbots;Transformers;Security;Artificial intelligence;Software development management","","1","","24","IEEE","25 Apr 2025","","","IEEE","IEEE Conferences"
"Hybrid Quantum Cycle Generative Adversarial Network for Small Molecule Generation","M. Anoshin; A. Sagingalieva; C. Mansell; D. Zhiganov; V. Shete; M. Pflitsch; A. Melnikov","Terra Quantum AG, St. Gallen, Switzerland; Terra Quantum AG, St. Gallen, Switzerland; Terra Quantum AG, St. Gallen, Switzerland; Terra Quantum AG, St. Gallen, Switzerland; Terra Quantum AG, St. Gallen, Switzerland; Terra Quantum AG, St. Gallen, Switzerland; Terra Quantum AG, St. Gallen, Switzerland",IEEE Transactions on Quantum Engineering,"16 Jul 2024","2024","5","","1","14","The drug design process currently requires considerable time and resources to develop each new compound that enters the market. This work develops an application of hybrid quantum generative models based on the integration of parameterized quantum circuits into known molecular generative adversarial networks and proposes quantum cycle architectures that improve model performance and stability during training. Through extensive experimentation on benchmark drug design datasets, quantum machine 9 (QM9) and PubChemQC 9 (PC9), the introduced models are shown to outperform the previously achieved scores. Most prominently, the new scores indicate an increase of up to 30% in the quantitative estimation of druglikeness. The new hybrid quantum machine learning algorithms, as well as the achieved scores of pharmacokinetic properties, contribute to the development of fast and accurate drug discovery processes.","2689-1808","","10.1109/TQE.2024.3414264","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10556803","Drug design;hybrid quantum neural network (HQNN);quantum generative adversarial network (GAN);quantum machine learning (QML);variational quantum circuit (VQC)","Hybrid power systems;Drugs;Generators;Generative adversarial networks;Measurement;Chemicals;Quantum networks;Neural networks;Machine learning;Quantum circuit;Design for manufacture","","8","","56","CCBY","13 Jun 2024","","","IEEE","IEEE Journals"
"Computational Design of Closed-Chain Linkages: Respawn Algorithm for Generative Design","D. V. Ivolga; I. I. Borisov; K. V. Nasonov; S. A. Kolyubin","Biomechatronics and Energy-Efficient Robotics Lab, ITMO University, Saint Petersburg, Russia; Biomechatronics and Energy-Efficient Robotics Lab, ITMO University, Saint Petersburg, Russia; Biomechatronics and Energy-Efficient Robotics Lab, ITMO University, Saint Petersburg, Russia; Biomechatronics and Energy-Efficient Robotics Lab, ITMO University, Saint Petersburg, Russia",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","481","486","Designing robots is a multiphase process aimed at solving a multi-criteria optimization problem to find the best possible detailed design. Generative design (GD) aims to accelerate the design process compared to manual design, since GD allows exploring and exploiting the vast design space more efficiently. In the field of robotics, however, relevant research focuses mostly on the generation of fully-actuated open chain kinematics, which is trivial in mechanical engineering perspective. Within this paper, we address the problem of generative design of closed-chain linkage mechanisms. A GD algorithm has to be able to generate meaningful mechanisms which satisfy conditions of existence. We propose an optimization-driven algorithm for generation of planar closed-chain linkages to follow a predefined trajectory. The algorithm creates an unlimited range of physically reproducible design alternatives that can be further tested in simulation. These tests could be done in order to find solutions that satisfy extra criteria, e.g., desired dynamic behavior or low energy consumption. The proposed algorithm is called “respawn” since it builds a new linkage after the ancestor has been tested in a virtual environment in pursuit for the optimal solution. To show that the algorithm is general enough, we show a set of generated linkages that can be used for a wide class of robots.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341425","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341425","","Couplings;Heuristic algorithms;Software algorithms;Virtual environments;Transforms;Software;Trajectory","","1","","20","IEEE","13 Dec 2023","","","IEEE","IEEE Conferences"
"COGENT: A Concurrent Engineering and Generative Engineering Tooling Platform","C. O’Hara; J. Menu; M. Van Den Brand","Department of Software Technology, Eindhoven University of Technology, Eindhoven, NL; Simulation and Test Solutions, Siemens Digital Industries Software, Leuven, Belgium; Department of Software Technology, Eindhoven University of Technology, Eindhoven, NL",2022 IEEE International Systems Conference (SysCon),"16 May 2022","2022","","","1","8","System architecture design is a complex and complicated process. Systems, subsystems, and components must undergo a strict evaluation process detailing trade-offs, risks, benefits, and feasibility at the fringes of what is technologically possible. Poor architecture design leads to poor product performance, wasted resources, and in worst-case scenarios–fatalities caused by mission/product failure. Two upcoming domains seek to improve the generation, evaluation, and selection of system architecture configurations. These domains are generative engineering and concurrent engineering. Generative engineering allows for the automatic generation and evaluation of thousands of architecture configurations. Concurrent engineering is a methodology of subsystem design teams working collaboratively and simultaneously to create and select system architecture configurations. However, what had yet to be established was the value of combining the two domains. We sought to combine generative engineering and concurrent engineering to identify this value by creating the Concurrent Generative Engineering Tooling (COGENT) platform. COGENT is a plugin solution architecture that enables cross-functional teams in automated system architecture generation in concurrent design facilities. A conceptual FireSat case study was explored, demonstrating COGENT capabilities such as enabling concurrent users, synchronized tool usage, centralized object storage, and connectivity to third-party software and/or user-defined features for space systems. COGENT is modular, extensible, and easy to integrate into any system development lifecycle. With COGENT, system designers can focus on their primary concerns, goals, and constraints. Using COGENT will allow system engineers, system architects, and subsystem designers to identify optimal system architecture configurations at a fraction of the time and cost.","2472-9647","978-1-6654-3992-3","10.1109/SysCon53536.2022.9773864","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9773864","Systems Architecture;Systems Engineering;Generative Engineering;Concurrent Engineering;Space Engineering","Costs;System performance;Systems architecture;Computer architecture;Metadata;Concurrent engineering;Software","","3","","17","IEEE","16 May 2022","","","IEEE","IEEE Conferences"
"Integrating Cultural Symbols in Contemporary Fabric Designs Using Artificial Intelligence","O. I. Ibrahem; H. M. S. Alani; I. T. Hussein","College of Applied Arts, Middle Technical University, Baghdad, Iraq; College of Fine Arts, University of Baghdad, Baghdad, Iraq; College of Applied Arts, Middle Technical University, Baghdad, Iraq",2025 IEEE 4th International Conference on Computing and Machine Intelligence (ICMI),"8 Sep 2025","2025","","","1","5","In fabric design, cultural symbolism is the basis, encompassing cultural heritage, identity, and artistic expression. With the advancements in Artificial Intelligence (AI), especially Generative Adversarial Networks (GANs), the contemporary designers are capable of effectively working towards incorporating traditional motifs into modern textiles. This study examines how AI contributes to the creation of culturally inspired fabric patterns, with a focus on achieving a balance between complexity of patterns and their authentic representation. Studying the data and models, the result shows that the aesthetic appeal and cultural relevance of the patterns generated by AI that is obtained is relatively high, especially at moderate complexity. Through design automation and optimization, AI could be an innovative tool for cultural heritage preservation, as well as artistic exploration. These results demonstrate the transformative potential of AI in textile design, connecting old traditions to new contemporaneity. Such research is relevant to AI-enhanced creative domains as a proof-of-concept for adopting such systems for the generation of digital fabric design and cultural preservation.","","979-8-3315-0913-2","10.1109/ICMI65310.2025.11141146","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11141146","Artificial Intelligence;Generative Adversarial Networks;Fabric Design;Cultural Symbols;Textile Innovation;Digital Creativity;AI in Art;Heritage Preservation","Technological innovation;Art;Symbols;Generative adversarial networks;Fabrics;Software;Complexity theory;Cultural differences;Artificial intelligence;Creativity","","","","22","IEEE","8 Sep 2025","","","IEEE","IEEE Conferences"
"Achieving Last-Mile Functional Coverage in Testing Chip Design Software Implementations","M. Yan; J. Chen; H. Mao; J. Jiang; J. Hao; X. Li; Z. Tian; Z. Chen; D. Li; Z. Xian; Y. Guo; W. Liu; B. Wang; Y. Sun; Y. Cui","College of Intelligence and Computing, Tianjin University, Tianjin, China; College of Intelligence and Computing, Tianjin University, Tianjin, China; Noah’s Ark Lab, Huawei, Beijing, China; College of Intelligence and Computing, Tianjin University, Tianjin, China; Noah’s Ark Lab, Huawei, Beijing, China; College of Intelligence and Computing, Tianjin University, Tianjin, China; College of Intelligence and Computing, Tianjin University, Tianjin, China; College of Intelligence and Computing, Tianjin University, Tianjin, China; Noah’s Ark Lab, Huawei, Beijing, China; Hisilicon, Huawei, Beijing, China; Hisilicon, Huawei, Beijing, China; Noah’s Ark Lab, Huawei, Beijing, China; Noah’s Ark Lab, Huawei, Beijing, China; Hisilicon, Huawei, Beijing, China; Hisilicon, Huawei, Beijing, China",2023 IEEE/ACM 45th International Conference on Software Engineering: Software Engineering in Practice (ICSE-SEIP),"11 Jul 2023","2023","","","343","354","Defective chips may cause huge losses (even disasters), and thus ensuring the reliability of chips is fundamentally important. To ensure the functional correctness of chips, adequate testing is essential on the chip design implementation (CDI), which is the software implementation of the chip under design in hardware description languages, before putting on fabrication. Over the years, while some techniques targeting CDI functional testing have been proposed, there are still a number of hard-to-cover functionality points due to huge input space and complex constraints among variables in a test input. We call the coverage of these points last-mile functional coverage.Here, we propose the first technique targeting the significant challenge of improving last-mile functional coverage in CDI functional testing, called LMT, which does not rely on domain knowledge and CDI internal information. LMT first identifies the relevant variables in test inputs to the coverage of last-mile functionality points inspired by the idea of feature selection in machine learning, so as to largely reduce the search space. It then incorporates Generative Adversarial Network (GAN) to learn to generate valid test inputs (that satisfy complex constraints among variables) with a larger possibility. We conducted a practical study on two industrial CDIs in Huawei to evaluate LMT. The results show that LMT achieves at least 49.27% and 75.09% higher last-mile functional coverage than the state-of-the-art CDI test input generation techniques under the same number of test inputs, and saves at least 94.24% and 84.45% testing time to achieve the same functional coverage.","2832-7659","979-8-3503-0037-6","10.1109/ICSE-SEIP58684.2023.00037","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10172806","Chip Design Testing;Test Generation;Functional Coverage;Machine Learning","Radio frequency;Machine learning;Generative adversarial networks;Feature extraction;Software;Hardware;Software reliability","","2","","77","IEEE","11 Jul 2023","","","IEEE","IEEE Conferences"
"EMSim+: Accelerating Electromagnetic Security Evaluation With Generative Adversarial Network and Transfer Learning","Y. Gao; H. Ma; Q. Zhang; X. Song; Y. Jin; J. He; Y. Zhao","School of Microelectronics, Tianjin University, Tianjin, China; School of Microelectronics, Tianjin University, Tianjin, China; School of Microelectronics, Tianjin University, Tianjin, China; School of Microelectronics, Tianjin University, Tianjin, China; School of Cyber Science and Technology, University of Science and Technology of China, Hefei, China; School of Microelectronics, Tianjin University, Tianjin, China; School of Microelectronics, Tianjin University, Tianjin, China",IEEE Transactions on Information Forensics and Security,"28 Oct 2024","2024","19","","9881","9893","Electromagnetic side-channel analysis (EM SCA) attack poses a serious threat to integrated circuits (ICs), necessitating timely vulnerability detection before deployment to enhance EM side-channel security. Various EM simulation methods have emerged for analyzing EM side-channel leakage, providing sufficiently accurate results. However, these simulator-based methods still face two principal challenges in the design process of high security chips. Firstly, the large volume of measurement data required for a single security evaluation results in substantial time overhead. Secondly, design iterations lead to repetitive security evaluations, thus increasing the evaluation cost. In this paper, we propose EMSim+ which includes two efficient and accurate layout-level EM side-channel leakage evaluation frameworks named EMSim+GAN and EMSim+GAN+TL to mitigate the above challenges, respectively. EMSim+GAN integrates a Generative Adversarial Network (GAN) model that utilizes the chip’s cell current and power grid information to predict EM emanations quickly. EMSim+GAN+TL further incorporates transfer learning (TL) within the framework, leveraging the experience of existing designs to reduce the training datasets for new designs and achieve the target accuracy. We compare the simulation results of EMSim+ with the state-of-the-art EM simulation tool, EMSim as well as silicon measurements. Experimental results not only prove the high efficiency and high simulation accuracy of EMSim+, but also verify its generalization ability across different designs and technology nodes.","1556-6021","","10.1109/TIFS.2024.3483551","National Key Research and Development Program of China(grant numbers:2023YFB4402800,2023YFB4403000); Natural Science Foundation of Tianjin(grant numbers:22JCQNJC00970); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10721447","CAD for security;side-channel analysis;generative adversarial network;transfer learning","Security;Generative adversarial networks;Accuracy;Training;Layout;Integrated circuit modeling;Data models;Transfer learning;Power grids;Feature extraction","","1","","23","IEEE","18 Oct 2024","","","IEEE","IEEE Journals"
"Algorithm-Driven Brand Design Strategy and Implementation Path Research","L. Sha","College of Art and Design, Xiangnan University, Chenzhou, China","2024 International Conference on Computers, Information Processing and Advanced Education (CIPAE)","18 Dec 2024","2024","","","436","441","This paper systematically expounds the implementation path and case application of algorithm-driven brand design. Firstly, it introduces the process of establishing a multi-channel data collection mechanism to obtain massive user behavior data and preprocess it to form a high-quality dataset. Secondly, it illustrates the key technologies for designing generation and optimization based on preprocessed data, such as dual-path convolutional neural networks, generative adversarial networks, etc. Furthermore, it elaborates on the method of integrating algorithms with existing design processes to achieve human-machine collaboration and enhance decision-making efficiency. Finally, it discusses the importance of continuously optimizing algorithm models through “online learning” mechanisms to ensure their up-to-dateness. The paper inserts multiple real cases and supplements them with chart data, comprehensively demonstrating the innovative applications of algorithm-driven brand design in multiple fields. Overall, algorithms are reshaping a new paradigm of brand design, providing unprecedented personalized experiences for consumers.","","979-8-3315-2766-2","10.1109/CIPAE64326.2024.00085","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10788188","algorithm-driven design;brand design;data collection;algorithm model;human-machine collaboration;online learning","Reviews;Human-machine systems;Force;Education;Decision making;Information processing;Generative adversarial networks;Data models;Convolutional neural networks;Optimization","","","","10","IEEE","18 Dec 2024","","","IEEE","IEEE Conferences"
"Mastering Enterprise Platform Engineering: A practical guide to platform engineering and generative AI for high-performance software delivery","M. Peters; G. Pallapa; J. Watters",NA; NA; NA,Mastering Enterprise Platform Engineering: A practical guide to platform engineering and generative AI for high-performance software delivery,"","2025","","","","","Unlock the full potential of enterprise platforms and drive the future of your business by incorporating cutting-edge gen AI techniquesKey FeaturesApply proven frameworks and real-world strategies to design scalable, high-performing platformsIntegrate AI-powered observability, security, compliance into your platform using best practicesWork through hands-on tutorials and case studies to implement platform engineering successfully for measurable business impactPurchase of the print or Kindle book includes a free PDF eBookBook DescriptionModern organizations must deliver software faster, ensure platform stability, and adopt AI, all while reducing operational complexity and cost. But fragmented tooling, scaling challenges, and limited developer enablement hinder progress – driving engineering leaders to seek a cohesive strategy for efficiency, resilience, and innovation. In this book, Dr. Mark Peters and Dr. Gautham Pallapa join forces to resolve these complexities by showing you how to build scalable platforms, operate them efficiently through automation and AI, and optimize software delivery pipelines for continuous value. The chapters cover core principles, including platform architecture, self-service enablement, and developer experience. You’ll explore proven frameworks for cultural transformation, strategic alignment, and continuous improvement, along with 10 bold predictions about the future of platform engineering to help you anticipate trends and lead through change with confidence. By the end of this book, you’ll be able to design and implement resilient, intelligent platforms, accelerate innovation, and drive measurable business impact, positioning you and your organization as leaders in the next era of platform engineering.What you will learnDiscover how modern platform engineering drives scalability and sustainable business valueDesign and implement internal developer platforms with self-service, golden paths, and AI automationIntegrate AI and machine learning for predictive observability and smart workload optimizationUse leadership and cultural transformation frameworks to build high-performance platform teamsMeasure and optimize platform success through KPIs and FinOps strategiesAccelerate software delivery by unifying existing tools and workflows into cohesive, scalable platformsWho this book is forThis book is for experienced professionals across IT, product, and business functions who are responsible for building, operating, optimizing, or scaling platform capabilities. It is tailored for platform engineers, DevOps engineers, software developers, IT operations teams, transformation leaders, and business executives looking to align platform strategy with organizational goals. A solid understanding of DevOps practices, cloud-native technologies, and software development lifecycles, as well as familiarity with CI/CD, infrastructure automation, and modern application deployment is a must.","","9781835880494","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=11099027.pdf&bkn=11099027&pdfType=book","","","","","","","","29 Jul 2025","","","Packt Publishing","Packt Publishing eBooks"
"Generative AI Technology-Assisted Visual Design Innovation Research","G. Li; X. Zhao","School of Design and Art, Shenyang Jianzhu University, Shenyang, China; School of Design and Art, Shenyang Jianzhu University, Shenyang, China",2024 5th International Conference on Intelligent Design (ICID),"13 Jun 2025","2024","","","88","91","With the rapid development of generative artificial intelligence technology, the field of visual arts and design has been increasingly innovative, resulting in a gradual change in the established form and process of design, but how generative AI can effectively assist designers to innovate and enhance the creativity of their works is yet to be investigated. The article studies the GAN and Pix2Pix network model, uses the humancomputer collaborative design method experiments based on the Pix2Pix algorithmic model, and evaluates the innovativeness of the experimental results. The results show that generative AI shows great potential and value in the field of visual arts and design, which can not only provide designers with a variety of creative solutions, but also significantly improve design efficiency and consistency. However, further exploration of the optimal mode of human-computer collaboration is needed to give full play to its advantages and overcome its limitations, and the results can provide ideas for visual design innovation.","","979-8-3315-4149-1","10.1109/ICID64166.2024.11025107","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025107","Generative artificial intelligence;Deep learning;Design generation;Iinnovation;Human-computer collaboration","Deep learning;Visualization;Technological innovation;Art;Generative AI;Design methodology;Collaboration;Production;Rapid prototyping;Real-time systems","","","","8","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"Generating Abuse Stories and Misuse Cases using Large Language Models","C. Cheh; N. S. Kham Shing; R. Lim; B. Chen","Illinois Advanced Research Center at Singapore Ltd., Singapore, Singapore; Singapore University of Technology and Design Singapore, Singapore; Illinois Advanced Research Center at Singapore Ltd., Singapore, Singapore; Singapore University of Technology and Design Singapore, Singapore",2024 Annual Computer Security Applications Conference Workshops (ACSAC Workshops),"18 Mar 2025","2024","","","208","215","Security-by-design aims to build in security into software systems during the design stage in order to achieve a higher level of system resilience. However, traditional approaches to integrate security into software design requires non-security experts to manually brainstorm potential ways that attackers can target the software system. With the remarkable reasoning and generative capabilities of Large Language Models (LLMs), we believe that the initial effort to brainstorming attack strategies on a system can be performed by the LLMs to aid the non-security expert. In this paper, we provide two design artifacts — use case scenarios and user stories — that are produced at different stages of software development to an ensemble of five LLMs and instruct those LLMs to generate misuse case scenarios and abuse stories following a strict set of requirements. Our results show that the LLMs are able to produce a large number of abuse stories and misuse case scenarios but requires extensive postprocessing to extract meaningful results. The resultant abuse stories and misuse case scenarios represent a diverse set of attacks and complement the ability of developers to manually create those security scenarios. As such, LLMs are a valuable tool to jumpstart the process of security testing for non-security experts.","","979-8-3315-3281-9","10.1109/ACSACW65225.2024.00030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10918277","large language models;abuse stories;security by design;misuse case","Fault tolerance;Software design;Heuristic algorithms;Large language models;Conferences;Software systems;Security;Particle swarm optimization;Testing;Software development management","","","","26","IEEE","18 Mar 2025","","","IEEE","IEEE Conferences"
"A Taxonomy of Foundation Model based Systems through the Lens of Software Architecture","Q. Lu; L. Zhu; X. Xu; Y. Liu; Z. Xing; J. Whittle","Data61, CSIRO, Sydney, Australia; Data61, CSIRO, Sydney, Australia; Data61, CSIRO, Sydney, Australia; Data61, CSIRO, Sydney, Australia; Data61, CSIRO, Sydney, Australia; Data61, CSIRO, Sydney, Australia",2024 IEEE/ACM 3rd International Conference on AI Engineering – Software Engineering for AI (CAIN),"18 Jun 2024","2024","","","1","6","Large language model (LLM) based chatbots, such as ChatGPT, have attracted huge interest in foundation models. It is widely believed that foundation models will serve as the fundamental building blocks for future AI systems. However, the architecture design of foundation model based systems has not yet been systematically explored. There is limited understanding about the impact of introducing foundation models in software architecture. Therefore, in this paper, we propose a taxonomy of foundation model based systems, which classifies and compares the characteristics of foundation models and system design options. Our taxonomy comprises three categories: the pretraining and adaptation of foundation models, the architecture design of foundation model based systems, and responsible-AI-by-design. This taxonomy can serve as concrete guidance for designing foundation model based systems.CCS CONCEPTS•Software and its engineering → Software design engineering;•Computer systems organization → Architectures;•Computing methodologies → Artificial intelligence.","","979-8-4007-0591-5","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10556054","Software architecture;foundation model;responsible AI;large language model;LLM;taxonomy;generative AI","Adaptation models;Software design;Software architecture;Taxonomy;Computer architecture;Organizations;Chatbots","","4","","20","CCBY","18 Jun 2024","","","IEEE","IEEE Conferences"
