"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Towards autonomous ocean observing systems using Miniature Underwater Gliders with UAV deployment and recovery capabilities","E. Sollesnes; O. M. Brokstad; R. K. boe; B. Vågen; A. Carella; A. Alcocer; A. P. Zolich; T. A. Johansen","Department of Mechanical, Electronics and Chemical Engineering, Oslo Metropolitan University, Oslo, Norway; Department of Mechanical, Electronics and Chemical Engineering, Oslo Metropolitan University, Oslo, Norway; Department of Mechanical, Electronics and Chemical Engineering, Oslo Metropolitan University, Oslo, Norway; Department of Mechanical, Electronics and Chemical Engineering, Oslo Metropolitan University, Oslo, Norway; Department of Mechanical, Electronics and Chemical Engineering, Oslo Metropolitan University, Oslo, Norway; Department of Mechanical, Electronics and Chemical Engineering, Oslo Metropolitan University, Oslo, Norway; Centre of Autonomous Marine Operations and Systems (NTNU AMOS), Department of Engineering Cybernetics, Norwegian University of Science and Technology, Trondheim, Norway; Centre of Autonomous Marine Operations and Systems (NTNU AMOS), Department of Engineering Cybernetics, Norwegian University of Science and Technology, Trondheim, Norway",2018 IEEE/OES Autonomous Underwater Vehicle Workshop (AUV),"6 Jun 2019","2018","","","1","5","This paper presents preliminary results towards the development of an autonomous ocean observing system using Miniature Underwater Gliders (MUGs) that can operate with the support of Unmanned Aerial Vehicles (UAVs) and Unmanned Surface Vessels (USVs) for deployment, recovery, battery charging, and communication relay. The system reduces human intervention to the minimum, revolutionizing the affordability of a broad range of surveillance and data collection operations. The MUGs are equipped with a small Variable Buoyancy System (VBS) composed of a gas filled piston and a linear actuator powered by brushless DC motor and a rechargable lithium ion battery in an oil filled flexible enclosure. By using a fully pressure tolerant electronic design the aim is to reduce the total complexity, weight, and cost of the overall system. A first prototype of the VBS was built and demonstrated in a small aquarium. The electronic components were tested in a pressure testing facility to a minimum of 20bar. Preliminary results are promising and future work will focus on system and weight optimization, UAV deployment/recovery strategies, as well as sea trials to an operating depth of 200m.","2377-6536","978-1-7281-0253-5","10.1109/AUV.2018.8729752","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8729752","Autonomous Ocean Observing Systems;Miniature Underwater Gliders;Unmanned Aerial Vehicles;Unmanned Surface Vessels","Batteries;Brushless DC motors;Oils;Buoyancy;Prototypes;Oceans","","8","","14","IEEE","6 Jun 2019","","","IEEE","IEEE Conferences"
"Development of Design Procedures for the Synthesis of Design Solutions for Data Management, Design and Production Procedures at the Stages of the Life Cycle of an Electronic Product","J. V. Donetskaya; Y. A. Gatchin","Federal State Autonomous Educational Institution of Higher Education, ITMO National Research University (ITMO University), St. Petersburg, Russia; Federal State Autonomous Educational Institution of Higher Education, ITMO National Research University (ITMO University), St. Petersburg, Russia",2020 Wave Electronics and its Application in Information and Telecommunication Systems (WECONF),"2 Jul 2020","2020","","","1","5","The report suggests the development of design procedures for the synthesis of design solutions for managing product data and design and production procedures at the stages of the life cycle. Variants of the tasks of forming design decisions are given, the requirements for them are formulated. The rules of choosing descriptions of the components of a digital passport and the wording of the similarity criterion are presented, which forms the developed design procedures. Based on the results obtained, an implementation option is proposed for the formation of design decisions.","","978-1-7281-4944-8","10.1109/WECONF48837.2020.9131470","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9131470","design procedures;data management;synthesis of design decisions;management of design and production procedures","Manufacturing industries;Instruments;Production;Telecommunications;Task analysis","","2","","21","IEEE","2 Jul 2020","","","IEEE","IEEE Conferences"
"Key Safety Design Overview in AI-driven Autonomous and Battery-electric Vehicles","V. Vyas; Z. Xu","Department of Autonomous Driving, Mercedes Benz Research and Development NA, Sunnyvale, CA, USA; University of Washington, Sunnyvale, CA, USA",2024 2nd International Conference on Advancements and Key Challenges in Green Energy and Computing (AKGEC),"11 Feb 2025","2024","","","1","8","With the increasing presence of autonomous SAE level 3 and level 4, which incorporate artificial intelligence software, along with the complex technical challenges they present, it is critical to maintain a strong focus on functional safety and robust software design. This paper explores the necessary safety architecture and systematic approach for automotive software and hardware, including fail-soft handling of automotive safety integrity level (ASIL) D (highest level of safety integrity), adoption of machine learning (ML), and artificial intelligence (AI) in automotive safety architecture. By addressing the unique challenges presented by increasing AI-based automotive software, we proposed various techniques, such as mitigation strategies and safety failure analysis, to enforce safety compliance and reliability of automotive software, as well as the role of AI in software reliability throughout the data lifecycle.","","979-8-3503-9017-9","10.1109/AKGEC62572.2024.10868556","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10868556","Safety Design;Automotive Software;Performance Evaluation;Advanced Driver Assistance Systems (ADAS) Applications;Automotive Software Systems;Electronic Control Units","Technological innovation;Systematics;Software design;Vehicle safety;Software algorithms;Computer architecture;Software;Software reliability;Autonomous vehicles;Vehicles","","2","","56","IEEE","11 Feb 2025","","","IEEE","IEEE Conferences"
"An Open-Source Scenario Architect for Autonomous Vehicles","T. Stahl; J. Betz","Chair of Automotive Technology, Technical University of Munich, Garching, Germany; Chair of Automotive Technology, Technical University of Munich, Garching, Germany",2020 Fifteenth International Conference on Ecological Vehicles and Renewable Energies (EVER),"2 Nov 2020","2020","","","1","8","The development of software components for autonomous driving functions should al-ways include an extensive and rigorous evaluation. Since real-world testing is expensive and safety-critical - especially when facing dynamic racing scenarios at the limit of handling - a favored approach is simulation-based testing. In this work, we pro-pose an open-source graphical user interface, which allows the generation of a multi-vehicle scenario in a regular or even a race environment. The under-lying method and implementation is elaborated in detail. Furthermore, we showcase the potential use-cases for the scenario-based validation of a safety assessment module, integrated into an autonomous driving software stack. Within this scope, we introduce three illustrative scenarios, each focusing on a different safety-critical aspect.","","978-1-7281-5641-5","10.1109/EVER48776.2020.9243029","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9243029","Autonomous vehicles;safety assessment;scenario-based testing;scenario architect","Focusing;Safety;Vehicle dynamics;Autonomous vehicles;Open source software;Testing;Graphical user interfaces","","7","","18","IEEE","2 Nov 2020","","","IEEE","IEEE Conferences"
"An educational perspective on the Aquabots development platform for autonomous navigation","J. M. Mol; P. H. Verheijen; J. A. Smallegange; J. C. Scholtens","Centre of Expertise HRTech, Rotterdam University of Applied Sciences, Rotterdam, The Netherlands; Rotterdam Mainport Institute, Rotterdam University of Applied Sciences, Rotterdam, The Netherlands; Innovation and Educational, Development STC Group, Rotterdam, The Netherlands; RDM Workshops, Rotterdam University of Applied Sciences, Rotterdam, The Netherlands",2025 Symposium on Maritime Informatics and Robotics (MARIS),"1 Sep 2025","2025","","","1","4","Aquabots is a development platform for autonomous navigation which was initiated in 2010 by the Rotterdam University of Applied Sciences and system integrator Imtech. In 2014, the first student team successfully crossed the river Nieuwe Maas with their Remotely Operated Vessel (Aquabot) EindMaas. By structuring the project as stacked research, where each team builds upon the work of their predecessors, significant time savings and deeper knowledge development have been achieved. This modular concept, starting from 2017, has enabled various, consecutive student teams to develop individual components of the system architecture. This approach ensured continuity, prevented knowledge loss, and allowed teams to focus on advancing the technology rather than redoing previous work. Over the years, as developments have progressed, it has become increasingly difficult to preserve and extend the knowledge base. To combat the major drawback of various consecutive student teams, a community system will be set up, consisting of teachers, company representatives and students who have contributed to the Aquabots project over the years. This will require active and fruitful cooperation and knowledge sharing, not only from the academic side (students plus teachers), but also from the business sector. We believe that the incubation phase of followup multidisciplinary student teams working on the Aquabots project can be shortened significantly. In this way common resources as well as knowledge can accumulate, academic potential can be explored, and the related business sector will have access to building blocks which can be applied to exploit their business potential. This paper documents best practices and challenges of such a modular learning community.","","979-8-3315-1310-8","10.1109/MARIS64137.2025.11139683","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11139683","drone;modular design;control center;autonomous shipping;learning community","Knowledge based systems;Systems architecture;Companies;Teamwork;Rivers;Informatics;Best practices;Business;Autonomous robots;Drones","","","","16","IEEE","1 Sep 2025","","","IEEE","IEEE Conferences"
"Utilization of design patterns in AUTOSAR Adaptive standard","M. Kotur; N. Lukić; M. Krunić; G. Velikić","Faculty of Technical Sciences, Novi Sad, Serbia; Faculty of Technical Sciences, Novi Sad, Serbia; Faculty of Technical Sciences, Novi Sad, Serbia; Faculty of Technical Sciences, Novi Sad, Serbia",2020 IEEE 10th International Conference on Consumer Electronics (ICCE-Berlin),"17 Feb 2021","2020","","","1","6","Modern civilization faces a significant challenge in embracing emerging technologies, like autonomous driving. In this article authors present that autonomous driving lies in software safety standards which are in ongoing revisions and improvements under the eyes of interested parties and public in whole. The article explains the key concepts for software development in the modern automotive industry such as ISO, V model, ASIL, SOME / IP and programming languages used in the implementation of the solution, such as C ++. Article also addressed AUTOSAR as the global standardization consortium for automotive software architectures that aims to adapt to current trends, and to provide a consistent standard for these aspects. Design patterns in AUTOSAR Adaptive standard have been validated as a useful aspect in communication between different software components. So, there is a need to create and permanently upgrade a catalog of design patterns which helps designers to build reliable critical software architecture adequate for intense communication within the car.","2166-6822","978-1-7281-5885-3","10.1109/ICCE-Berlin50680.2020.9352172","Ministry of Education; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9352172","automotive;software engineering;AUTOSAR Adaptive;design patterns;camera service","Industries;Software architecture;Software safety;Software reliability;Standards;Autonomous vehicles;Automotive engineering","","1","","22","IEEE","17 Feb 2021","","","IEEE","IEEE Conferences"
"Experimental Investigation on Implementing Autonomous Bus Control Using Lyapunov Approach","J. F. Nugroho; F. Rizaldi; Y. Y. Nazaruddin; A. Widyotriatmo","Instrumentation and Control Research Group, Institut Teknologi Bandung, Bandung, Indonesia; Instrumentation and Control Research Group, Institut Teknologi Bandung, Bandung, Indonesia; Instrumentation and Control Research Group, Institut Teknologi Bandung National Center for Sustainable Transportation Technology, Bandung, Indonesia; Instrumentation and Control Research Group, Institut Teknologi Bandung, Bandung, Indonesia",2019 6th International Conference on Electric Vehicular Technology (ICEVT),"13 Feb 2020","2019","","","196","201","Autonomous vehicle is a system which can maneuver through its surrounding to reach a certain location and orientation. Path following control is one of the most proposed control scheme to achieve this objective. In this paper, the path following control, based on the Lyapunov stability approach, designed specifically for a bus, will be proposed and tested experimentally. The mathematical model of the bus kinematics and controller will be presented. The main concerns of the presentation will be the technical details of the path following control implementation such as the design of the system, the controller and actuator, and also the data communication among all components. The experimental investigation was conducted using a miniature scaled bus with the length and width of the bus is 39 cm and 15.5 cm respectively. For the data communication, MQTT was used for as the protocol. The experimental results show how the autonomous bus followed the desired path satisfactorily.","","978-1-7281-2917-4","10.1109/ICEVT48285.2019.8993964","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8993964","autonomous vehicle;path following control;experimental design;Lyapunov stability","Vehicular and wireless technologies;Actuators;Protocols;Kinematics;Control systems;Mathematical models;Data communication;Autonomous vehicles;Lyapunov methods","","","","10","IEEE","13 Feb 2020","","","IEEE","IEEE Conferences"
"System Analysis and Generative Design for IceNode, a Buoyant Vehicle for Measuring Melt Rate under Ice Shelves","D. Schoelen; E. B. Clark; F. Mechentel; C. Gebara","Jet Propulsion Laboratory California Institute of Technology, Pasadena, USA; Jet Propulsion Laboratory California Institute of Technology, Pasadena, USA; Jet Propulsion Laboratory California Institute of Technology, Pasadena, USA; Jet Propulsion Laboratory California Institute of Technology, Pasadena, USA",OCEANS 2021: San Diego – Porto,"15 Feb 2022","2021","","","1","9","Antarctic ice shelves buttress the Antarctic Ice Sheet from sliding into the ocean, and their collapse could trigger a meter or more of global sea level rise by the end of the century. Current state-of-the-art predictions for ice shelf behavior in a warming climate have large uncertainty, significantly hindered by a lack of in situ melt rate observations under ice shelves, especially near grounding zones. IceNode is a novel robotic vehicle under development at the NASA Jet Propulsion Laboratory to acquire such measurements, but presents a complex design problem owing to the large design space and conflicting performance requirements. Evaluating a preliminary design requires several types of tedious analysis which prevents rapid iteration and exploration of the design space. We present the implementation of a custom system analysis framework which was used to automate analysis such as resource budgeting, mission simulation, mass and buoyancy balancing, and static landing stability analysis of a given design configuration. Using this framework, we selected parameters which had the largest effects on design success and conducted a generative design study in which we programmatically varied a handful of parameters to generate 1540 different design candidates and test them across 160 different environmental scenarios. The custom built system analysis tool enabled rapid development of critical analysis and automated exploration of a large design space to guide preliminary design of the IceNode vehicle.","0197-7385","978-0-692-93559-0","10.23919/OCEANS44145.2021.9706076","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9706076","icenode;ice shelf;ice shelves;grounding zone;melt;sea level rise;climate change;underwater vehicles;oceanic instrumentation;sensors;robotics;autonomous;vehicle design;buoyant lander;profiling float;oceanography;systems engineering;generative design;design analysis","Space vehicles;Analytical models;Uncertainty;Grounding;Sea measurements;Buoyancy;Antarctica","","2","","14","","15 Feb 2022","","","IEEE","IEEE Conferences"
"Approaching Current Challenges in Developing a Software Stack for Fully Autonomous Driving","S. Sagmeister; S. Hoffmann; T. Betz; D. Ebner; D. Esser; M. Lienkamp","Technical University of Munich, Germany; Technical University of Munich, Germany; Technical University of Munich, Germany; Technical University of Munich, Germany; Technical University of Munich, Germany; Technical University of Munich, Germany",2025 IEEE Intelligent Vehicles Symposium (IV),"6 Aug 2025","2025","","","1577","1584","Autonomous driving is a complex undertaking. A common approach is to break down the driving task into individual sub tasks through modularization. These sub-modules are usually developed and published separately. However, if these individually developed algorithms have to be combined again to form a full-stack autonomous driving software, this poses particular challenges. Drawing upon our practical experience in developing the software of TUM Autonomous Motorsport, we have identified and derived these challenges in developing an autonomous driving software stack within a scientific environment. We do not focus on the specific challenges of individual algorithms but on the general difficulties that arise when deploying research algorithms on real-world test vehicles. To overcome these challenges, we introduce strategies that have been effective in our development approach. We additionally provide open-source implementations that enable these concepts on GitHub. As a result, this paper's contributions will simplify future full-stack autonomous driving projects, which are essential for a thorough evaluation of the individual algorithms.","2642-7214","979-8-3315-3803-3","10.1109/IV64158.2025.11097792","Deutsche Forschungsgemeinschaft(grant numbers:469341384); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11097792","","Software design;Software algorithms;Full stack;Software;Safety;Software measurement;Autonomous vehicles;Research and development;Software development management","","","","43","IEEE","6 Aug 2025","","","IEEE","IEEE Conferences"
"Real Time Autonomous Maritime Navigation using Dynamic Visibility Graphs","E. Xidias; D. Zissis","Department of Product and Systems Design Engineering, University of the Aegean, Ermoupolis, Syros, Greece; Department of Product and Systems Design Engineering, University of the Aegean, Ermoupolis, Syros, Greece",2018 IEEE/OES Autonomous Underwater Vehicle Workshop (AUV),"6 Jun 2019","2018","","","1","6","In recent years, there has been a growing interest in autonomous self-guided vessels, for a wide range of application domains such as scientific research, ocean resource exploration, transportation and other. In this paper we explore one of the most critical components of autonomous vessels, intelligent transportation and motion planning, and propose an automatic collision avoidance methodology, applicable to both unmanned surface or underwater vessels operating on the sea surface, using Dynamic Visibility Graphs while respecting the International Regulations for Preventing Collisions at Sea (known as COLREGS). The efficiency of the developed method is investigated and discussed through characteristic simulated experiments.","2377-6536","978-1-7281-0253-5","10.1109/AUV.2018.8729821","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8729821","self guided vessels;motion planning;COLREGs rules;visibility graph","Sea surface;Planning;Vehicle dynamics;Dynamics;Marine vehicles;Shape;Navigation","","5","","12","IEEE","6 Jun 2019","","","IEEE","IEEE Conferences"
"Autonomous Object Detection and Landing with Parrot Rolling Spider in Matlab Simulink","L. Traeger; O. Faruque","Information Systems, University of Maryland, Baltimore County, Baltimore, MD, USA; Information Systems, University of Maryland, Baltimore County, Baltimore, MD, USA","2023 Congress in Computer Science, Computer Engineering, & Applied Computing (CSCE)","9 Apr 2024","2023","","","953","956","Object detection using autonomous drones is a typical application of computer vision and robotics. More than detecting the objects with the UAV might be required since many real-life applications require some physical interaction with the detected objects. This paper proposes a generic frame-work implementing algorithmic code-blocks for a Flight Control System executing an autonomous object search, detection, and landing task on the detected surface. We adapt this framework in Matlab for simulation, deployment, and fine tune the final landing parameters on the supported Parrot Rolling Spider.","","979-8-3503-2759-5","10.1109/CSCE60160.2023.00160","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10487230","UAV;Flight Control System (FCS);flight simulation;object detection;down-facing camera","Software packages;Object detection;Autonomous aerial vehicles;Cameras;Search problems;Task analysis;Tuning","","1","","11","IEEE","9 Apr 2024","","","IEEE","IEEE Conferences"
"Integrated Data-Driven and Model-Based Trade-off Analysis of Sensor Suite System for Autonomous Ground Vehicle Navigation","S. S. Damera; P. K. M. S; J. S. Baras","Department of Electrical and Computer Engineering, Institute for Systems Research (ISR) at the University of Maryland, College Park, MD, USA; Department of Electrical and Computer Engineering, Institute for Systems Research (ISR) at the University of Maryland, College Park, MD, USA; Department of Electrical and Computer Engineering, Institute for Systems Research (ISR) at the University of Maryland, College Park, MD, USA",2024 IEEE International Symposium on Systems Engineering (ISSE),"6 Nov 2024","2024","","","1","8","In recent years, the deployment of robots for commercial applications has surged, emphasizing the need to incorporate autonomy into these systems. The widespread adoption of autonomous robots across diverse fields thus necessitates a rigorous design framework. To address this, we recently proposed an Integrated Data-Driven and Model-Based Systems Engineering (IDDMBSE) framework—an extension of our traditional Model-Based Systems Engineering (MBSE). Our IDDMBSE framework aims to enable trusted autonomy in autonomous systems. In this work, we outline a methodology for trade-off analysis within the IDDMBSE framework, supporting the development of autonomous robots based on functional, performance, and programmatic requirements. The method comprises two key components: 1) Model-Based Optimization (MBO) - Leveraging domain-specific knowledge, MBO facilitates efficient simulation-based design, and 2) Data-Driven Evaluation (DDE) - Decoupling DDE from MBO allows effective exploration and statistical analysis of the design space. We demonstrate the utility of the proposed framework by using it to perform design space exploration and trade-off analysis for the design of the sensor suite of an autonomous ground robot. Our results show how a classical design problem that is often deemed intractable using model-based methods and unscalable using data-driven methods can benefit through the use of our hybrid framework.","2687-8828","979-8-3503-5372-3","10.1109/ISSE63315.2024.10741117","U.S. Army; Arm; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10741117","Model-Based Systems Engineering;Design Space Exploration;Robotics","Space vehicles;Analytical models;Statistical analysis;Navigation;Robot sensing systems;Land vehicles;Space exploration;Optimization;Autonomous robots","","","","15","IEEE","6 Nov 2024","","","IEEE","IEEE Conferences"
"Towards Mechatronics Approach of System Design, Verification and Validation for Autonomous Vehicles","C. Samak; T. Samak; V. Krovi","Department of Automotive Engineering, Automation, Robotics and Mechatronics Laboratory (ARMLab), Clemson University International Center for Automotive Research (CU-ICAR), Greenville, USA; Department of Automotive Engineering, Automation, Robotics and Mechatronics Laboratory (ARMLab), Clemson University International Center for Automotive Research (CU-ICAR), Greenville, USA; Department of Automotive Engineering, Automation, Robotics and Mechatronics Laboratory (ARMLab), Clemson University International Center for Automotive Research (CU-ICAR), Greenville, USA",2023 IEEE/ASME International Conference on Advanced Intelligent Mechatronics (AIM),"2 Aug 2023","2023","","","1208","1213","Modern-day autonomous vehicles are increasingly becoming complex multidisciplinary systems composed of mechanical, electrical, electronic, computing and information subsystems. Furthermore, the individual constituent technologies employed for developing autonomous vehicles have started maturing up to a point, where it seems beneficial to start looking at the synergistic integration of these components into sub-systems, systems, and potentially, system-of-systems. Hence, this work applies the principles of mechatronics approach of system design, verification and validation for the development of autonomous vehicles. Particularly, we discuss leveraging multidisciplinary co-design practices along with virtual, hybrid and physical prototyping and testing within a concurrent engineering framework to develop and validate a scaled autonomous vehicle using the AutoDRIVE Ecosystem. We also describe a case-study of autonomous parking application using a modular probabilistic framework to illustrate the benefits of the proposed approach.","2159-6255","978-1-6654-7633-1","10.1109/AIM46323.2023.10196233","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10196233","Autonomous vehicles;mechatronics approach;multidisciplinary design;simulation and virtual prototyping;rapid prototyping;verification and validation","Mechatronics;Ecosystems;Supply chains;Probabilistic logic;Reliability engineering;Concurrent engineering;Safety","","5","","31","IEEE","2 Aug 2023","","","IEEE","IEEE Conferences"
"Requirements-Driven Test Generation for Autonomous Vehicles With Machine Learning Components","C. E. Tuncali; G. Fainekos; D. Prokhorov; H. Ito; J. Kapinski","Toyota, Ann Arbor, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, USA; Toyota, Ann Arbor, USA; Toyota, Ann Arbor, USA; Toyota, Ann Arbor, USA",IEEE Transactions on Intelligent Vehicles,"25 May 2020","2020","5","2","265","280","Autonomous vehicles are complex systems that are challenging to test and debug. A requirements-driven approach to the development process can decrease the resources required to design and test these systems, while simultaneously increasing the reliability. We present a testing framework that uses signal temporal logic (STL), which is a precise and unambiguous requirements language. Our framework evaluates test cases against the STL formulae and additionally uses the requirements to automatically identify test cases that fail to satisfy the requirements. One of the key features of our tool is the support for machine learning (ML) components in the system design, such as deep neural networks. The framework allows evaluation of the control algorithms, including the ML components, and it also includes models of CCD camera, lidar, and radar sensors, as well as the vehicle environment. We use multiple methods to generate test cases, including covering arrays, which is an efficient method to search discrete variable spaces. The resulting test cases can be used to debug the controller design by identifying controller behaviors that do not satisfy requirements. The test cases can also enhance the testing phase of development by identifying critical corner cases that correspond to the limits of the system's allowed behaviors. We present STL requirements for an autonomous vehicle system, which capture both component-level and system-level behaviors. Additionally, we present three driving scenarios and demonstrate how our requirements-driven testing framework can be used to identify critical system behaviors, which can be used to support the development process.","2379-8904","","10.1109/TIV.2019.2955903","NSF(grant numbers:CNS 1446730,CNS 1350420); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911483","Autonomous vehicles;cyber-physical systems;system validation;system verification","Sensors;Autonomous vehicles;Laser radar;Test pattern generators;Charge coupled devices;Closed loop systems","","91","","72","IEEE","25 Nov 2019","","","IEEE","IEEE Journals"
"Cross-Layer Control Adaptation for Autonomous System Resilience","M. I. Momtaz; S. Banerjee; S. Pandey; J. Abraham; A. Chatterjee","School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA; Department of Electrical and Computer Engineering, The University of Texas at Austin, Austin, TX; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA",2018 IEEE 24th International Symposium on On-Line Testing And Robust System Design (IOLTS),"30 Sep 2018","2018","","","261","264","The last decade has seen tremendous advances in the transformation of ubiquitous control, computing and communication platforms that are anytime, anywhere. These platforms allow humans to interact with machines through sensing, control and actuation functions in ways not imaginable a few decades ago. While robust control techniques aim to maintain autonomous system performance in the presence of bounded modeling errors, they are not designed to manage large multi- parameter variations and internal component failures that are inevitable during lengthy periods of field deployment. To address the trustworthiness of autonomous systems in the field, we propose a cross-layer error resilience approach in which errors are detected and corrected at appropriate levels of the design (hardware-through software) with the objective of minimizing the latency of error recovery while maintaining high failure coverage. At the control processor level, soft errors in the digital control processor are considered. At the system level, sensor and actuator failures are analyzed. These impairments define the health of the system. A methodology for adapting the control procedure of the autonomous system to compensate for degraded system health is proposed. It is shown how this methodology can be applied to simple linear and nonlinear control systems to maintain system performance in the presence of internal component failures. Experimental results demonstrate the feasibility of the proposed methodology.","1942-9401","978-1-5386-5992-2","10.1109/IOLTS.2018.8474159","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8474159","System resilience;error tolerance;checksum encoding;autonomous systems","Real-time systems;Autonomous systems;Resilience;Transient analysis;DC motors;Kalman filters;Learning (artificial intelligence)","","4","","18","IEEE","30 Sep 2018","","","IEEE","IEEE Conferences"
"A Reliability Engineering Based Approach to Model Complex and Dynamic Autonomous Systems","T. F. Horeis; T. Kain; J. -S. Müller; F. Plinke; J. Heinrich; M. Wesche; H. Decke","IQZ GmbH, Hamburg, Germany; Volkswagen AG, Wolfsburg, Germany; Volkswagen AG, Wolfsburg, Germany; IQZ GmbH, Hamburg, Germany; IQZ GmbH, Hamburg, Germany; Volkswagen AG, Wolfsburg, Germany; Volkswagen AG, Wolfsburg, Germany",2020 International Conference on Connected and Autonomous Driving (MetroCAD),"13 Jul 2020","2020","","","76","84","The development of system architectures, fulfilling a diverse set of technical and economic requirements, is known to be a challenging task when designing a new vehicle. The demands particularly concerning the system’s reliability, availability, and safety, are, however, remarkably increasing when glancing towards full vehicle autonomy, since this level of automatization excludes any takeover actions by passengers. To satisfy the requirements, a fail-operational system design that includes several fallback paths is required. Since classical approaches, which require adding fallback paths with various redundant and segregated components, contradict the harsh cost constraints prevailing in the automotive sector, further use of those approaches is not desirable. Hence, various new concepts are developed to dissolve this contradiction, i.e., reducing the number of hardware and software components, while on the other hand, keeping the level of reliability high. The problem, though, is that the systems resulting from applying those concepts are highly complex and can not be sufficiently analyzed with today’s tools regarding the availability, safety, and reliability of the system. Therefore, in this paper, we introduce AT-CARS (Analyzing Tool for Complex, Autonomous, and Reliable Systems), a tool capable of analyzing various complex systems architectures designed for autonomous vehicles. Our tool aims to support system engineers responsible for determining suitable system architectures that fulfill the expected safety requirements while satisfying the monetary conditions by providing measurements concerning availability, safety, and reliability. Those parameters are determined by a state-based Monte Carlo simulation, which supports dynamic failure management procedures.","","978-1-7281-6059-7","10.1109/MetroCAD48866.2020.00020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9138648","Monte Carlo simulation;autonomous driving;software failure;availability;safety;reliability","Monte Carlo methods;Failure analysis;Reliability engineering;Software;Safety;Software reliability;Vehicle dynamics;Complex systems;System analysis and design;Autonomous vehicles","","4","","26","IEEE","13 Jul 2020","","","IEEE","IEEE Conferences"
"Tools and Methodologies for Autonomous Driving Systems","A. Bhat; S. Aoki; R. Rajkumar","Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA; Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA; Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA",Proceedings of the IEEE,"17 Sep 2018","2018","106","9","1700","1716","Due to the advent of active safety features and automated driving capabilities, the scope and complexity of embedded computing systems within automobiles continue to increase. Moreover, with the introduction of communication technologies like dedicated short range communications (DSRC), autonomous vehicles can also communicate with each other, pedestrians and the infrastructure. As the number of applications and levels of autonomy within such connected and autonomous vehicles (CAVs) increase the inherent safety-critical nature of CAVs imposes strict requirements in terms of testing and verification of system correctness. Hence, appropriate tools and methodologies are to manage these increasing complexity and testing requirements. In this paper, we present a standard reference architecture for CAVs and the tools and methodologies we use to model, design, develop and test systems to realize CAV applications.","1558-2256","","10.1109/JPROC.2018.2841339","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8418447","Autonomous vehicles;cyber-physical systems;design methodology;design tools;real-time systems;software tools","Cyber-physical systems;Sensors;Intellgent vehicles;Autonomous vehicles;Computer architecture;Vehicle safety","","46","","50","IEEE","23 Jul 2018","","","IEEE","IEEE Journals"
"An Extensible Autonomous Reconfiguration Framework for Complex Component-Based Embedded Systems","J. Schlatow; M. Moestl; R. Ernst","Institute of Computer and Network Engineering, TU Braunschweig; Institute of Computer and Network Engineering, TU Braunschweig; Institute of Computer and Network Engineering, TU Braunschweig",2015 IEEE International Conference on Autonomic Computing,"17 Sep 2015","2015","","","239","242","We present a framework based on constraint satisfaction that adds self-integration capabilities to component-based embedded systems by identifying correct compositions of the desired components and their dependencies. This not only allows autonomous integration of additional functionality but can also be extended to ensure that the new configuration does not violate any extra-functional requirements, such as safety or security, imposed by the application domain.","","978-1-4673-6971-8","10.1109/ICAC.2015.18","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7266973","based;constraint satisfaction;embedded systems;incremental self-integration;software deployment","Embedded systems;Encoding;Contracts;Adaptation models;Modeling;Component architectures;Computer architecture","","11","","11","IEEE","17 Sep 2015","","","IEEE","IEEE Conferences"
