"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"LLM experiments with simulation: Large Language Model Multi-Agent System for Simulation Model Parametrization in Digital Twins","Y. Xia; D. Dittler; N. Jazdi; H. Chen; M. Weyrich","Institute of Industrial Automation and Software Engineering, University of Stuttgart, Stuttgart, Germany; Institute of Industrial Automation and Software Engineering, University of Stuttgart, Stuttgart, Germany; Institute of Industrial Automation and Software Engineering, University of Stuttgart, Stuttgart, Germany; Institute of Industrial Automation and Software Engineering, University of Stuttgart, Stuttgart, Germany; Institute of Industrial Automation and Software Engineering, University of Stuttgart, Stuttgart, Germany",2024 IEEE 29th International Conference on Emerging Technologies and Factory Automation (ETFA),"16 Oct 2024","2024","","","1","4","This paper presents a novel design of a multi-agent system framework that applies large language models (LLMs) to automate the parametrization of simulation models in digital twins. This framework features specialized LLM agents tasked with observing, reasoning, decision-making, and summarizing, enabling them to dynamically interact with digital twin simulations to explore parametrization possibilities and determine feasible parameter settings to achieve an obj ective. The proposed approach enhances the usability of simulation model by infusing it with knowledge heuristics from LLM and enables autonomous search for feasible parametrization to solve a user task. Furthermore, the system has the potential to increase user-friendliness and reduce the cognitive load on human users by assisting in complex decision-making processes. The effectiveness and functionality of the system are demonstrated through a case study, and the visualized demos and codes are available at a GitHub Repository: https://github.comlYuchenXia/LLMDrivenSimulation","1946-0759","979-8-3503-6123-0","10.1109/ETFA61755.2024.10710900","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10710900","Large Language Models;Multi-Agent System;Digital Twin;Simulation;Intelligent Automation","Visualization;Large language models;Decision making;Cognitive load;Digital twins;Usability;Manufacturing automation;Multi-agent systems;Load modeling;Software development management","","7","","15","IEEE","16 Oct 2024","","","IEEE","IEEE Conferences"
"An International Case Study on Control Software Development in Large-Scale Plant Manufacturing Companies of One Industrial Sector at Different Locations","B. Vogel-Heuser; E. -M. Neumann; A. Zoitl; A. M. G. Fernandez; R. Rabiser; H. S. Fadhlillah","Department of Mechanical Engineering TUM School of Engineering and Design Core Member of MDSI and Member of MIRMI, Institute of Automation and Information Systems, Technical University of Munich, Garching, Germany; Department of Mechanical Engineering TUM School of Engineering and Design, Institute of Automation and Information Systems, Technical University of Munich, Garching, Germany; CDL VaSiCS LIT CPS Lab, Johannes Kepler University, Linz, Linz, Austria; CDL VaSiCS LIT CPS Lab, Johannes Kepler University, Linz, Linz, Austria; CDL VaSiCS LIT CPS Lab, Johannes Kepler University, Linz, Linz, Austria; CDL VaSiCS LIT CPS Lab, Johannes Kepler University, Linz, Linz, Austria",IECON 2021 – 47th Annual Conference of the IEEE Industrial Electronics Society,"10 Nov 2021","2021","","","1","8","automated Production Systems (aPS) represent a special type of mechatronic system characterized by a high complexity in hardware and software, lifetimes of up to several decades, and strong coupling of the involved disciplines, i.e., mechanics, electrics/electronics, and control software. Questionnaire studies have proven to be a valuable means of identifying obstacles in industrial software development that hinder the implementation of emerging technologies in the context of Industry 4.0 and, thus, the realization of Cyber-Physical Production Systems. However, the heterogeneity of different industrial sectors in terms of, e.g., the type of production processes or legal specifications, makes it difficult to compare the maturity of control software development across companies, even within the same industry. A software maturity benchmark for companies operating in similar industries is, however, a prerequisite for assessing a company’s strengths and weaknesses and thereby applying tailored solutions to improve the software and, thus, the competitiveness. This paper describes the results of a questionnaire study in two international companies operating in the same industrial sector. Specifically, location-, company-, and industry-specific maturity characteristics are analyzed and discussed, and it is concluded that the selected questionnaire is capable of identifying deviations and similarities in software maturity, even in an international environment, given that the companies are prefiltered based on the covered supply chain step. Hence, assuming a sufficiently large number of participants per industry, it enables a questionnaire-based industry comparison in future work, which was not possible until now.","2577-1647","978-1-6654-3554-3","10.1109/IECON48115.2021.9589516","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9589516","automated Production Systems;control software development;Programmable Logic Controllers;IEC 61131-3","Industries;Industrial electronics;Production systems;Mechatronics;Law;Supply chains;Process control","","6","","22","IEEE","10 Nov 2021","","","IEEE","IEEE Conferences"
"Automatic Generation Technology of Table Structure for Software Development Based on Oracle Database System","X. Peng; S. Wang; Y. Zhang","College of Information Science and Technology, Bohai University, Jinzhou, China; School of Physical Education, Bohai University, Jinzhou, China; Zaozhuang Vocational College of Science and Technology, Tengzhou, Shandong, China","2022 International Symposium on Advances in Informatics, Electronics and Education (ISAIEE)","27 Mar 2023","2022","","","342","346","As the core technology of information system, database has been widely used in software development, especially in the era of big data. The database not only provides data storage functions, but also data mining and data analysis functions, and the range of applications is constantly expanding. Oracle is currently the most widely used large database, supporting high concurrency and large access volumes, and is the best tool for OLTP. In order to meet the needs of rapid software development based on Oracle database, this paper studies the automatic generation technology of table structure, and designs the automatic generation of table structure program flow based on the conceptual structure design and logical structure design, and the automatic generation of table structure degree design. The research content of this paper, in line with the development direction of software engineering, can improve the efficiency and quality of software development.","","978-1-6654-6357-7","10.1109/ISAIEE57420.2022.00077","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071282","Oracle database system;software development;table structure;automatic generation technology;database design;programming","Concurrent computing;Automation;Data analysis;Education;Memory;Software;Database systems","","","","10","IEEE","27 Mar 2023","","","IEEE","IEEE Conferences"
"Towards Engineering Future Gameful Applications","A. Bucchiarone; A. Cicchetti; A. Marconi","Fondazione Bruno Kessler, Trento, Italy; IDT Department, Västerås, Sweden; Fondazione Bruno Kessler, Trento, Italy",2020 IEEE/ACM 42nd International Conference on Software Engineering: New Ideas and Emerging Results (ICSE-NIER),"8 Apr 2021","2020","","","105","108","Gamification is the exploitation of game mechanisms for serious applications. In general they target societal challenges by engaging people in game-like scenarios. These mechanisms are so successful that there exists a growing interest in exploiting gamification in other scenarios where in general the fundamental need is enhancing people self-motivation. Notably, a major engagement could be necessary for students attending courses, employees with decreasing enthusiasm for their work, users lacking interest for certain applications, and so forth. In this respect, even though there exist disparate solutions to create gameful applications, they are intended to be built from scratch and stand-alone. This paper instead proposes a line of research, in the software engineering field by which gameful mechanisms can be bound to existing software applications to create gamified scenarios. In this way, potential adopters are only required to define the game elements and how they should be combined, while the remaining game automation part is obtained for free. Interestingly, this approach not only simplifies the adoption of gamification elements in pre-existing applications, but it also discloses the opportunity of enhancing the engineering of gameful applications as well as the management of the combination of multiple games.","","978-1-4503-7126-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9397511","Gamification;Software Engineering in Society;Adaptive Gameful Applications","Runtime;Automation;Games;Software","","","","24","","8 Apr 2021","","","IEEE","IEEE Conferences"
"FogROS: An Adaptive Framework for Automating Fog Robotics Deployment","K. E. Chen; Y. Liang; N. Jha; J. Ichnowski; M. Danielczuk; J. Gonzalez; J. Kubiatowicz; K. Goldberg","Department of Electrical Engineering and Computer Science, University of California, Berkeley, CA, USA; Department of Electrical Engineering and Computer Science, University of California, Berkeley, CA, USA; Department of Electrical Engineering and Computer Science, University of California, Berkeley, CA, USA; Department of Electrical Engineering and Computer Science, University of California, Berkeley, CA, USA; Department of Electrical Engineering and Computer Science, University of California, Berkeley, CA, USA; Department of Electrical Engineering and Computer Science, University of California, Berkeley, CA, USA; Department of Electrical Engineering and Computer Science, University of California, Berkeley, CA, USA; Department of Electrical Engineering and Computer Science, University of California, Berkeley, CA, USA",2021 IEEE 17th International Conference on Automation Science and Engineering (CASE),"5 Oct 2021","2021","","","2035","2042","As many robot automation applications increasingly rely on multi-core processing or deep-learning models, cloud computing is becoming an attractive and economically viable resource for systems that do not contain high computing power onboard. Despite its immense computing capacity, it is often underused by the robotics and automation community due to lack of expertise in cloud computing and cloud-based infrastructure. Fog Robotics balances computing and data between cloud edge devices. We propose a software framework, FogROS, as an extension of the Robot Operating System (ROS), the defacto standard for creating robot automation applications and components. It allows researchers to deploy components of their software to the cloud with minimal effort, and correspondingly gain access to additional computing cores, GPUs, FPGAs, and TPUs, as well as predeployed software made available by other researchers. FogROS allows a researcher to specify which components of their software will be deployed to the cloud and to what type of computing hardware. We evaluate FogROS on 3 examples: (1) simultaneous localization and mapping (ORB-SLAM2), (2) Dexterity Network (Dex-Net) GPU-based grasp planning, and (3) multi-core motion planning using a 96-core cloud-based server. In all three examples, a component is deployed to the cloud and accelerated with a small change in system launch configuration, while incurring additional latency of 1.2 s, 0.6 s, and 0.5 s due to network communication, the computation speed is improved by 2.6×, 6.0× and 34.2×, respectively. Code, videos, and supplementary material can be found at https://github.com/BerkeleyAutomation/FogROS.","2161-8089","978-1-6654-1873-7","10.1109/CASE49439.2021.9551628","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551628","","Computers;Cloud computing;Automation;Codes;Adaptive systems;Software;Hardware","","29","","44","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"ISO/IEC/IEEE Approved Draft International Standard - Software and Systems Engineering -- Software Testing -- Part 5: Keyword-Driven Testing","",,"ISO/IEC/IEEE P29119-5-FDIS1, July 2016","29 Jul 2016","2016","","","1","68","The requirements in ISO/IEC/IEEE 29119-5 are contained in clauses 7 to 8 and in Annex A. This standard provides requirements for the application of Keyword-Driven Testing and on frameworks supporting the application of Keyword-Driven Testing. It is recognized that particular projects or organizations may not need to use all of the practices defined by this standard. Therefore, implementation of this standard typically involves selecting a set of practices or information attributes suitable for the organization or project. There are two ways that an organization can claim to conform to the provisions of this standard.","","978-1-5044-2211-6","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7526274","","IEEE Standards;ISO Standards;IEC Standards;Software engineering;Software testing;Taxonomy","","","","","","29 Jul 2016","","","IEEE","IEEE Standards"
"Investigating model slicing capabilities on integrated plant models with AutomationML","R. Mordinyi; D. Winkler; F. J. Ekaputra; M. Wimmer; S. Biffl","Christian-Doppler-Laboratory “Software Engineering Integration for Flexible Automation Systems””, Vienna University of Technology, Vienna, Austria; SBA Research GmbH, Vienna, Austria; Christian-Doppler-Laboratory “Software Engineering Integration for Flexible Automation Systems””, Vienna University of Technology, Vienna, Austria; Christian-Doppler-Laboratory “Software Engineering Integration for Flexible Automation Systems””, Vienna University of Technology, Vienna, Austria; Christian-Doppler-Laboratory “Software Engineering Integration for Flexible Automation Systems””, Vienna University of Technology, Vienna, Austria",2016 IEEE 21st International Conference on Emerging Technologies and Factory Automation (ETFA),"7 Nov 2016","2016","","","1","8","Typical large-scale systems engineering projects depend on seamless cooperation and data exchange of experts from various engineering domains and organizations that work in a heterogeneous engineering environment. Available software tools support individual engineering disciplines quite well, but they only represent a discipline-specific view on the engineering plant. Consequently, a so-called integrated plant model captures and combines all different views into one representation in order to provide an overarching, discipline-independent view on the engineering plant. However, in order to support effective engineering processes, like change management, stakeholders need to be able to (a) define the scope of their changes they want to merge into the integrated plant model rather than the latest status of their view with various fragile adaptations, and (b) extract only engineering information from integrated plant model which is in the scope of the stakeholders's discipline and interest. In this paper, we describe requirements identified in industrial use cases regarding filtering capabilities on (integrated) engineering plant models and model-driven engineering techniques for model-slicing applied on AutomationML models. The approach contributes to quality assurance and fault-prevention in engineering data since it helps to focus on parts of the engineering plant model relevant in certain engineering processes.","","978-1-5090-1314-2","10.1109/ETFA.2016.7733556","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7733556","Software Architecture;AutomationML;Model Slicing;Multi-Disciplinary Engineering","Data models;Adaptation models;Automation;Context modeling;Unified modeling language;Information filtering","","5","","33","IEEE","7 Nov 2016","","","IEEE","IEEE Conferences"
"Verification of Design, Technological and Operational Errors of Situational Class in Computer-Aided Design","N. Voit; S. Bochkov; M. Ukhanova","«Computing Technique» Department, Ulyanovsk State Technical University, Ulyanovsk, Russia; «Computing Technique» Department, Ulyanovsk State Technical University, Ulyanovsk, Russia; «Computing Technique» Department, Ulyanovsk State Technical University, Ulyanovsk, Russia","2023 International Conference on Industrial Engineering, Applications and Manufacturing (ICIEAM)","5 Jun 2023","2023","","","1024","1029","In this article the new method to verify workflow diagrammatic models (WFDM) and dynamic PTEMP model have been developed and studied, which provide manual operations automation such as verification for design, technological and operational errors of a situational class with the properties required proof based on the WFDM interpretation. The key method features are the situational class of design, technological and operational errors occurring in the hardware and software computer-aided design, plenty of visual languages available such as EPC, Basic Flowchart Shapes/UML AD, BPMN, IDEF3, IDEF5 and the ValueOfProperty calculation in WFDM graphic words with situational errors revealing. The WFDM verification results shows a time reduction when verifying WFDM by specialists (designers, technologists and operators) due to the replacement of manual labor in the analysis with the proof of the required properties with an automated one, a reduction in the number of the design, technological and operational errors of the situational class as a violation of the hardware and software computer-aided design requirement for compliance standards. The proposed method is used in a joint-stock company Ulyanovsk Mechanical Plant (Ulyanovsk, Russian Federation) in the company's products hardware and software development.","","978-1-6654-7595-2","10.1109/ICIEAM57311.2023.10139034","Ministry of Education; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10139034","verification;workflow;diagram model;business process;interpretation","Visualization;Flowcharts;Design automation;Shape;Unified modeling language;Companies;Software systems","","","","25","IEEE","5 Jun 2023","","","IEEE","IEEE Conferences"
"CloudV: A cloud-based educational digital design environment","M. Shalan; S. Reda","School of Sciences and Engineering, The American University in Cairo, Cairo, Egypt; School of Sciences and Engineering, The American University in Cairo, Cairo, Egypt",2017 IEEE International Conference on Microelectronic Systems Education (MSE),"12 Jun 2017","2017","","","39","42","This paper describes a cloud-based digital design environment for ASIC and FPGA. We call it CloudV. CloudV is built using open-source as well as homegrown EDA software tools. The ultimate goal of CloudV is to reduce the design costs by relying on cloud infrastructure and on collaborative design. Currently, CloudV v 1.0 allows students to gain hands-on experience in digital ASIC design tasks covering HDL design entry, HDL simulation, RTL synthesis and technology mapping. Physical implementation support for ASIC and FPGA is in the work to have a complete digital design flow. CloudV enhances the quality of teaching, as students focus on design activities instead of spending their time learning how to use new software tools. Moreover, students can, virtually, use CloudV anywhere using any connected computing device. The open-source nature of CloudV provides educators with a single shared platform for their tutorial and design assignments.","","978-1-5090-6431-1","10.1109/MSE.2017.7945081","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7945081","Blended Learning;Cloud;Electronic Design Automation;CloudV;Digital Design;FPGA;ASIC;Open Source;Design Flow;Simulation;Verilog;RTL;Waveform Viewer;FSM","Cloud computing;Hardware design languages;Tools;Field programmable gate arrays;Education;Logic gates;Timing","","3","","21","IEEE","12 Jun 2017","","","IEEE","IEEE Conferences"
"Research and application of operating monitoring and evaluation for dispatching automation and control system","F. Yu; W. Zhuang; Mingyang Sun","China Electric Power Research Institute, Nanjing, China; China Electric Power Research Institute, Nanjing, China; China Electric Power Research Institute, Nanjing, China","2016 IEEE Advanced Information Management, Communicates, Electronic and Automation Control Conference (IMCEC)","2 Mar 2017","2016","","","1638","1641","According to the gradual expansion of power grid scale and rapid development of computer technology, the dispatching automation and control system has played an increasingly prominent role in technique support and guarantee for power grid. In this paper we designed a kind of operating monitoring and evaluation software for the smart grid dispatching and control system, and described several key technologies in detail, which includes index acquisition, data statistical analysis and diagnosis, on-line alarming and interface display. The acquired data is composed of FES information, basic data, application and service status, data consistency, which can fully characterize the operating state of the system and provide accurate and reliable data source. The software has been applied and empirically proved in some dispatching organizations to entrance the operation and maintenance level for the system.","","978-1-4673-9613-4","10.1109/IMCEC.2016.7867495","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7867495","dispatching automation and control system;operating monitoring;evaluation","Monitoring;Dispatching;Maintenance engineering;Software;Control systems;Automation;Indexes","","","","7","IEEE","2 Mar 2017","","","IEEE","IEEE Conferences"
"Intelligent Design of Complex Products Based on Extraction and Reconstruction of Key Dimensions","Z. An; W. Bu; Z. Wu; D. Li","School of Mechanical Engineering, Tongji University, Shanghai, China; School of Mechanical Engineering, Tongji University, Tongji Research Institute of Artificial Intelligence (Suzhou); School of Mechanical Engineering, Tongji University, Shanghai, China; Institute of Engineering Innovation China Construction Fifth Engineering Bureau Corp. Ltd., Changsha, China",2023 China Automation Congress (CAC),"19 Mar 2024","2023","","","7966","7970","Complex products are characterized by many parts, complex assembly relationships, and a large number of part dimensions, etc. When there is a serialization demand or a change in the structural dimensions of the product, designers need to modify and reassemble each part one by one, which results in a large amount of workload and a high error rate. This paper presents an intelligent design approach for the above problems. First, the assembly relationship and size association logic of complex products are analyzed. Then, the key dimensions of complex products are characterized and extracted using the form of matrix and network diagram. Finally, the dimension data flow propagation model is constructed, and the functional relationship is established. Based on this approach, the secondary development of SolidWorks software with VB programming language is applied to establish the adaptive design platform for product dimensions modification. The dimension-driven adaptive design can improve the design efficiency of complex products with size modification. In this paper, the feasibility of both the theoretical method and software platform is verified by the intelligent design of the transition roller bed in an automotive coating line.","2688-0938","979-8-3503-0375-9","10.1109/CAC59555.2023.10450557","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10450557","dimension extraction;adaptive design;application development","Computer languages;Adaptation models;Automation;Error analysis;Design methodology;Feature extraction;Software","","","","10","IEEE","19 Mar 2024","","","IEEE","IEEE Conferences"
"Work in progress - Automation of a computer networking laboratory","N. Palmer","Maritime and Technology Faculty, Southampton Solent University, Southampton",2015 IEEE Global Engineering Education Conference (EDUCON),"30 Apr 2015","2015","","","348","353","A dedicated networking laboratory is used by students on a computer networking degree program so that they can undertake practical work without affecting the main University network. Images of the laboratory computers are maintained on a server and deployed when major updates or reconfigurations of the computers are required. Improvements can be made in the configuration and management processes. Automation can help realize some of these improvements. A server based application for automating the networking laboratory, named Remote Configuration Console, has been developed using PowerShell scripts and Microsoft Visual C#. This paper discusses the design and development of the application and its effectiveness in improving the configuration and management processes. This paper concludes that the application has been successful in improving the efficiency of processes and that the knowledge gained during development can be used to inform the curriculum of the computer networking program itself. Future work will involve investigating how this can be achieved and also validating the results of this work during the academic year.","2165-9567","978-1-4799-1908-6","10.1109/EDUCON.2015.7095995","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7095995","Computer Networking Laboratory;PowerShell;Visual C;Automation;Configuration Management","Computers;Servers;Virtual machining;Visualization;IP networks;Automation;Software","","7","","27","IEEE","30 Apr 2015","","","IEEE","IEEE Conferences"
"HSCoNAS: Hardware-Software Co-Design of Efficient DNNs via Neural Architecture Search","X. Luo; D. Liu; S. Huai; W. Liu","School of Computer Science and Engineering, Nanyang Technological University, Singapore; HP-NTU Digital Manufacturing Corporate Lab, Nanyang Technological University, Singapore; HP-NTU Digital Manufacturing Corporate Lab, Nanyang Technological University, Singapore; HP-NTU Digital Manufacturing Corporate Lab, Nanyang Technological University, Singapore","2021 Design, Automation & Test in Europe Conference & Exhibition (DATE)","16 Jul 2021","2021","","","418","421","In this paper, we present a novel multi-objective hardware-aware neural architecture search (NAS) framework, namely HSCoNAS, to automate the design of deep neural networks (DNNs) with high accuracy but low latency upon target hardware. To accomplish this goal, we first propose an effective hardware performance modeling method to approximate the runtime latency of DNNs on target hardware, which will be integrated into HSCoNAS to avoid the tedious on-device measurements. Besides, we propose two novel techniques, i.e., dynamic channel scaling to maximize the accuracy under the specified latency and progressive space shrinking to refine the search space towards target hardware as well as alleviate the search overheads. These two techniques jointly work to allow HSCoNAS to perform fine-grained and efficient explorations. Finally, an evolutionary algorithm (EA) is incorporated to conduct the architecture search. Extensive experiments on ImageNet are conducted upon diverse target hardware, i.e., GPU, CPU, and edge device to demonstrate the superiority of HSCoNAS over recent state-of-the-art approaches.","1558-1101","978-3-9819263-5-4","10.23919/DATE51398.2021.9473937","Nanyang Technological University(grant numbers:M4082282,M4082087); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9473937","","Performance evaluation;Runtime;Power demand;Image edge detection;Neural networks;Graphics processing units;Evolutionary computation","","8","","17","","16 Jul 2021","","","IEEE","IEEE Conferences"
"Design and test of a torque-on-kelly measuring instrument","R. Ma; G. Yuan; F. Ai; G. Li; T. Ye; J. Luo; J. Liu; X. Xia; S. Yan","LLC, CNPC Engineering Technology R&D Institute, Beijing, China; LLC, CNPC Engineering Technology R&D Institute, Beijing, China; Shen Zhen Branch, CNOOC China Ltd., Shenzhen, China; Petrochina, Qinghai Oilfield Company LLC, Dunhuang, China; Petrochina, Qinghai Oilfield Company LLC, Dunhuang, China; Petrochina, Qinghai Oilfield Company LLC, Dunhuang, China; Petrochina, Qinghai Oilfield Company LLC, Dunhuang, China; Petrochina, Qinghai Oilfield Company LLC, Dunhuang, China; Petrochina, Qinghai Oilfield Company LLC, Dunhuang, China",2023 10th International Forum on Electrical Engineering and Automation (IFEEA),"15 Feb 2024","2023","","","393","397","The torque on kelly measuring instrument is mainly used for real-time measurement of the dynamic torque on the lower joint of the kelly during drilling and workover processes. Safety of the operation could be evaluated based on measuring results. By analyzing the mechanical properties of metal materials under dynamic working conditions, engineering materials are selected. The main structure of the torque measuring instrument is designed in a small mandrel type. The torque measuring bridge and electric circuit are configured to realize real-time torque testing. Experimental platform was built to verify and analyze multiple sets of data, verifying the feasibility, effectiveness, and accuracy of the design. The research results provide a real-time torque testing method and technical support for drilling and workover operations.","","979-8-3503-0937-9","10.1109/IFEEA60725.2023.10429424","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10429424","Torque on kelly;Real time measurement;Structural design;Circuit design","Wireless communication;Wireless sensor networks;Torque;Instruments;Real-time systems;Torque measurement;Testing","","","","11","IEEE","15 Feb 2024","","","IEEE","IEEE Conferences"
"Design and Programming of a Cutting Nozzle in an Automated Seeding, Watering and Chemical Treatment System","R. K. Dimitrova; S. B. Dimitrov; S. N. Nikolov; A. -M. I. Lazarova","Department of Automation of Discrete Production Engineering, Faculty of Mechanical Engineering, Technical University of Sofia 8 Kliment Ohridski blvd., Sofia, Bulgaria; Department of Automation of Discrete Production Engineering, Faculty of Mechanical Engineering, Technical University of Sofia 8 Kliment Ohridski blvd., Sofia, Bulgaria; Department of Automation of Discrete Production Engineering, Faculty of Mechanical Engineering, Technical University of Sofia 8 Kliment Ohridski blvd., Sofia, Bulgaria; Department of Automation of Discrete Production Engineering, Faculty of Mechanical Engineering, Technical University of Sofia 8 Kliment Ohridski blvd., Sofia, Bulgaria",2023 International Scientific Conference on Computer Science (COMSCI),"16 Nov 2023","2023","","","1","5","The aim of this development is to design a new nozzle or work tool to join the “tools” module in an automated seeding, watering and chemical treatment system. In addition, to develop the electrical and programming part of the new tool to be integrated into the electrical and programming part of the automated system. The mechatronic system thus created allows the automation of the processes of sowing, watering, chemical treatment and cutting in greenhouse farms.","","979-8-3503-2525-6","10.1109/COMSCI59259.2023.10315810","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10315810","automated system;chemical treatment;cutting;design;electrical system;programming;seeding;watering","Mechatronics;Automation;Programming;Control systems;Software;Chemicals","","","","10","IEEE","16 Nov 2023","","","IEEE","IEEE Conferences"
"Design and development of a rapid flight test data analysis software for civil aircraft","Y. Hua","COMAC Flight Test Center, Shanghai, China",2022 8th International Conference on Mechanical Engineering and Automation Science (ICMEAS),"8 Nov 2022","2022","","","257","262","Flight test data analysis is the key procedure to guarantee the safety and effectiveness of the project flight test tasks. Currently the amount of the flight test parameters of a large civil aircraft has increased to TB level per test flight. Massive data with the features of accuracy, complexity, unstructured, scientific, systematic, and time-series make the data analysis work more challenging. At the same time, data analysis methods for the flight test safety and effectiveness judgments are not uniform, data analysis process and results are not standardized and data analysis tools difficult to fit the characteristics of flight test data. In view of the high-efficiency, standardization and full-featured functions requirements in the flight test data analysis of the project flight test tasks, a rapid flight test data analysis technology was proposed, which was summarized and extracted from the actual work experience in the flight test of the civil aircraft. And a rapid flight test data analysis software was developed accordingly with the optimized design of data loading, memory management, interactive plotting, calculation and analysis, etc. It has been widely applied in the flight test tasks of multiple types of the civil aircrafts, and significantly improve the efficiency of flight test data analysis.","","978-1-6654-6305-8","10.1109/ICMEAS57305.2022.00055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9939392","Aerospace Technonoly;Flight Test Technology;Data Analysis;Soft-ware Development","Data analysis;Systematics;Memory management;Loading;Standardization;Software;Safety","","","","11","IEEE","8 Nov 2022","","","IEEE","IEEE Conferences"
"An Integrated Development Environment for Robust Interoperable PDK Implementation","A. Datsuk; C. Wieden; D. A. Bulakh; T. Krupkina","IHP - Leibniz-Insitut für innovative Mikroelektronik, Frankfurt (Oder), Germany; IHP - Leibniz-Insitut für innovative Mikroelektronik, Frankfurt (Oder), Germany; National Research University of Electronic Technology, Moscow, Russia; National Research University of Electronic Technology, Moscow, Russia",2021 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering (ElConRus),"9 Apr 2021","2021","","","2067","2071","The shortage of integrated development environments (IDE) for interoperable process design kit (PDK) implementation motivated us to develop a code editor with extended functionalities. The modern editors and IDEs are largely non-optimal, as they do not provide PDK specific functionality and they are not embedded in the leading-edge electronic design automation (EDA) software tools. The presented IDE rEDActor addresses these problems and challenges and facilitates the effort required for PDK development. This paper explores the use of IDE rEDActor to improve and accelerate the contribution of PDK source code. The IDE helped to reduce development time of interoperable PDKs for 0.13 um and 0.25 um SiGe BiCMOS technologies.","2376-6565","978-1-6654-0476-1","10.1109/ElConRus51938.2021.9396695","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9396695","Process Design Kit;Integrated Development Environment;Interoperability;Electronic Design Automation;SiGe BiCMOS technologies","Process design;Syntactics;BiCMOS integrated circuits;Microelectronics;Software tools;Silicon germanium;Python","","","","6","IEEE","9 Apr 2021","","","IEEE","IEEE Conferences"
"MNT Designer: A Comprehensive Design Tool for Field-Coupled Nanocomputing","S. Hofmann; J. Drewniok; M. Walter; R. Wille","Chair for Design Automation, Technical University of Munich, Munich, Germany; Chair for Design Automation, Technical University of Munich, Munich, Germany; Chair for Design Automation, Technical University of Munich, Munich, Germany; Chair for Design Automation, Technical University of Munich, Munich, Germany",2025 IEEE 25th International Conference on Nanotechnology (NANO),"12 Aug 2025","2025","","","40","45","Field-coupled Nanocomputing (FCN) is a class of post-CMOS technologies that operate at the nanoscale without relying on electrical current. Its potential was recently demonstrated by the fabrication of a fully functional OR gate occupying less than $30 \text{nm}^{2}$, using Silicon Dangling Bonds (SiDBs). A key step toward commercializing FCN is the development of software tools capable of automatically generating fabrication-ready, cell-level layouts. In this work, we present a novel, GUI-based tool that spans the complete design flow-from Verilog to atoms-including physical design algorithms, post-layout optimization, verification, and gate design. The tool is released as open-source at https://github.com/cda-tum/mnt-designer and is also available as a pip package.","1944-9380","979-8-3315-1271-2","10.1109/NANO63165.2025.11113823","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11113823","","Fabrication;Layout;Circuits;Logic gates;Nanoscale devices;Design tools;Software tools;Optimization;Physical design;Testing","","","","51","IEEE","12 Aug 2025","","","IEEE","IEEE Conferences"
