"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Stability of Self-Adaptive Software Architectures","M. Salama","School of Computer Science, The University of Birmingham, Birmingham, UK",2015 30th IEEE/ACM International Conference on Automated Software Engineering (ASE),"7 Jan 2016","2015","","","886","889","Stakeholders and organisations are increasingly looking for long-lived software. As architectures have a profound effect on the operational life-time of the software and the quality of the service provision, architectural stability could be considered a primary criterion towards achieving the long-livety of the software. Architectural stability is envisioned as the next step in quality attributes, combining many inter-related qualities. This research suggests the notion of behavioural stability as a primary criterion for evaluating whether the architecture maintains achieving the expected quality attributes, maintaining architecture robustness, and evaluating how well the architecture accommodates run-time evolutionary changes. The research investigates the notion of architecture stability at run-time in the context of self-adaptive software architectures. We expect to define, characterise and analyse this intuitive concept, as well as identify the consequent trade-offs to be dynamically managed and enhance the self-adaptation process for a long-lived software.","","978-1-5090-0025-8","10.1109/ASE.2015.93","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7372085","","Computer architecture;Stability criteria;Software;Software architecture;Adaptation models;Robustness","","1","","12","IEEE","7 Jan 2016","","","IEEE","IEEE Conferences"
"Self-Adaptive Service Driven Architecture for Intelligent Transport System","N. A. Khan; V. Brujic-Okretic; S. Khaddaj","Sinopec Research Institute of Petroleum Engineering, Beijing, China; Sinopec Research Institute of Petroleum Engineering, Beijing, China; Sinopec Research Institute of Petroleum Engineering, Beijing, China",2016 IEEE Intl Conference on Computational Science and Engineering (CSE) and IEEE Intl Conference on Embedded and Ubiquitous Computing (EUC) and 15th Intl Symposium on Distributed Computing and Applications for Business Engineering (DCABES),"17 Jul 2017","2016","","","669","672","Modern transport systems rely on an increasing number of sensors to control their operation including orientation, speed, arrival and departure times, fuel consumption, passenger count etc. These have become important parts of the echo system with their availability and performance playing a key role in daily commuting. However, they produce data in high volume and frequency that need to be processed fast enough so that it can be shared across the network in real-time. Traditional system architectures have been unable to meet transport systems quality requirements scuh as scalability, adaptability, sustainability, extendibility and high availability. Thus, in this work, we propose a novel architecture to acquire, store, manipulate and integrate information from heterogeneous data sources to produce a reliable prediction. It will help transport managers and bus companies to optimize, in real-time, scheduling, stops usage and passenger's time.","","978-1-5090-3593-9","10.1109/CSE-EUC-DCABES.2016.258","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7982320","Intelligent System Architecture;Real-time;Data Integration;Predictive analysis;Data mining;Smart devices","Real-time systems;Computer architecture;Reliability;Intelligent sensors;Systems architecture;Roads","","1","","12","IEEE","17 Jul 2017","","","IEEE","IEEE Conferences"
"A Multiagent-Based Framework for Self-Adaptive Software with Search-Based Optimization","L. Wang; Q. Li","School of Computer Science and Technology, Xidian University, Xi'an, P. R. China; Software Engineering Institute, Xidian University, Xi'an, P. R. China",2016 IEEE International Conference on Software Maintenance and Evolution (ICSME),"16 Jan 2017","2016","","","621","625","Planning a suitable solution to adapt to software changes is the most important and fundamental ability of self-adaptive software (SAS). However, with the increasing complexities of managed resources, context and user preferences, existing self-adaptive planning approaches need to be improved to deal with the complex changes which are multiple, interrelated and evolving. Search-based optimization (SBO) is well-suited to deal with multiple and complex problems. Hence, using SBO as a new self-adaptive planning approach may be a particularly promising research trajectory. This paper proposes a multi-agent framework for SAS with SBO to deal with complex changes, reduce maintenance time and cost, and enhance software quality. This framework defines a special software architecture of SAS to choose different planning approaches, uses the SBO to plan solutions for complex changes, and supports the online planning by multi agents. In addition, a corresponding workbench is being established to develop SAS according to this framework.","","978-1-5090-3806-0","10.1109/ICSME.2016.16","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7816529","Self-adaptive systems;Search-based software engineering;Multi-agent systems;Self-adaptive planning approaches;Search-based optimization","Synthetic aperture sonar;Planning;Software;Search problems;Software architecture;Context;Optimization","","8","","30","IEEE","16 Jan 2017","","","IEEE","IEEE Conferences"
"Self-Adaptive Weight Embedded Lightweight Network Using Semi-Supervised Learning for Low-Dose CT Image Denoising","J. Wang; H. Fan; Z. Wu; Q. Du; M. Li; J. Zheng; G. S. P. Mok; B. M. W. Tsui","School of Biomedical Engineering (Suzhou), Division of Life Sciences and Medicine, University of Science and Technology of China, Hefei, China; Department of Medical Imaging, Suzhou Institute of Biomedical Engineering and Technology, Chinese Academy of Sciences, Suzhou, China; School of Biomedical Engineering (Suzhou), Division of Life Sciences and Medicine, University of Science and Technology of China, Hefei, China; School of Biomedical Engineering (Suzhou), Division of Life Sciences and Medicine, University of Science and Technology of China, Hefei, China; School of Biomedical Engineering (Suzhou), Division of Life Sciences and Medicine, University of Science and Technology of China, Hefei, China; School of Biomedical Engineering (Suzhou), Division of Life Sciences and Medicine, University of Science and Technology of China, Hefei, China; Biomedical Imaging Laboratory, Department of Electrical and Computer Engineering, Faculty of Science and Technology, University of Macau, Macau, SAR, China; Department of Radiology, School of Medicine, Johns Hopkins University, Baltimore, MD, USA",IEEE Transactions on Radiation and Plasma Medical Sciences,"5 Sep 2025","2025","9","7","890","904","Low-dose computed tomography (LDCT) denoising methods based on supervised learning with labeled simulation data have made significant progress. However, these methods usually struggle to directly process unlabeled LDCT images due to inherent biases. While unsupervised methods have been explored to utilize unlabeled LDCT images, they typically involve complex network structures with limited denoising performance. To address these issues, we propose a self-adaptive weight embedded lightweight semi-supervised network (SWELNet) for unlabeled LDCT image denoising, which integrates supervised and unsupervised learning in a lightweight architecture. Unlike other semi-supervised algorithms that only consider the correlations between labeled simulation data and unlabeled data, the proposed SWELNet not only takes into account correlations but also the differences between data. There are three modules in the proposed network, respectively, for feature extraction, refinement and self-adaptive weight. Specially, the multiscale convolution feature extraction module (MCFEM) and recursive module (RECM) extract and refine common representations from labeled simulation and unlabeled data with the well-designed. After that, the softmax feature fusion module (SFFM) with self-adaptive weighted learning for forming different feature spaces for two types of data. Extensive experiments using one simulation and two unlabeled datasets demonstrate that the proposed SWELNet outperforms several state-of-the-art baseline network methods in terms of robustness and generalization, as well as inference efficiency. The code is available at https://github.com/nightastars/SWELNet-main.git.","2469-7303","","10.1109/TRPMS.2025.3541169","National Key Research and Development Program of China(grant numbers:2022YFC2404103); Suzhou Science and Technology Plan Project(grant numbers:SYG202345); Department of Science and Technology of Shandong Province(grant numbers:SYS202208); Jinan Haiyou Industrial Experts Program(grant numbers:1362022036); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10883048","Deep learning;lightweight;low-dose computed tomography (LDCT) image denoising;self-adaptive weight;semi-supervised learning","Noise reduction;Computed tomography;Semisupervised learning;Training;Imaging;Image denoising;Feature extraction;Unsupervised learning;Correlation;X-ray imaging","","","","59","IEEE","12 Feb 2025","","","IEEE","IEEE Journals"
"A Self-Adaptive Feature Extraction Method for Aerial-View Geo-Localization","J. Lin; Z. Luo; D. Lin; S. Li; Z. Zhong","Department of Artificial Intelligence, Xiamen University, Xiamen, China; Department of Artificial Intelligence, Xiamen University, Xiamen, China; Department of Artificial Intelligence, Xiamen University, Xiamen, China; Department of Artificial Intelligence, Xiamen University, Xiamen, China; School of Computer Science and Information Engineering, Hefei University of Technology, Hefei, China",IEEE Transactions on Image Processing,"18 Dec 2024","2025","34","","126","139","Cross-view geo-localization aims to match the same geographic location from different view images, e.g., drone-view images and geo-referenced satellite-view images. Due to UAV cameras’ different shooting angles and heights, the scale of the same captured target building in the drone-view images varies greatly. Meanwhile, there is a difference in size and floor area for different geographic locations in the real world, such as towers and stadiums, which also leads to scale variants of geographic targets in the images. However, existing methods mainly focus on extracting the fine-grained information of the geographic targets or the contextual information of the surrounding area, which overlook the robust feature for scale changes and the importance of feature alignment. In this study, we argue that the key underpinning of this task is to train a network to mine a discriminative representation against scale variants. To this end, we design an effective and novel end-to-end network called Self-Adaptive Feature Extraction Network (Safe-Net) to extract powerful scale-invariant features in a self-adaptive manner. Safe-Net includes a global representation-guided feature alignment module and a saliency-guided feature partition module. The former applies an affine transformation guided by the global feature for adaptive feature alignment. Without extra region annotations, the latter computes saliency distribution for different regions of the image and adopts the saliency information to guide a self-adaptive feature partition on the feature map to learn a visual representation against scale variants. Experiments on two prevailing large-scale aerial-view geo-localization benchmarks, i.e., University-1652 and SUES-200, show that the proposed method achieves state-of-the-art results. In addition, our proposed Safe-Net has a significant scale adaptive capability and can extract robust feature representations for those query images with small target buildings. The source code of this study is available at: https://github.com/AggMan96/Safe-Net.","1941-0042","","10.1109/TIP.2024.3513157","National Natural Science Foundation of China(grant numbers:62076210,62276221,62376232); Fujian Provincial Natural Science Foundation of China(grant numbers:2022J01002); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10797651","Geo-localization;cross-view;scale-invariant;self-adaptive","Feature extraction;Drones;Transformers;Buildings;Satellites;Data mining;Adaptation models;Visualization;Convolutional neural networks;Computer architecture","","4","","62","IEEE","12 Dec 2024","","","IEEE","IEEE Journals"
"A Self-Adaptive Dual-ILRO Clock-Recovery Technique for Two-Tone Battery-Free Crystal-Free Neural-Recording SoC","Z. Chang; C. Yang; Y. Zhang; Z. Li; H. Gao; Y. Luo; K. Xu; G. Pan; B. Zhao","Institude of VLSI Design, Zhejiang University, Hangzhou, China; Institude of VLSI Design, Zhejiang University, Hangzhou, China; Institude of VLSI Design, Zhejiang University, Hangzhou, China; Institude of VLSI Design, Zhejiang University, Hangzhou, China; Qiushi Academy for Advanced Studies, Zhejiang University, Hangzhou, China; Institude of VLSI Design, Zhejiang University, Hangzhou, China; Qiushi Academy for Advanced Studies, Zhejiang University, Hangzhou, China; College of Computer Science and Technology, Zhejiang University, Hangzhou, China; Institude of VLSI Design, Zhejiang University, Hangzhou, China",IEEE Transactions on Biomedical Circuits and Systems,"26 Jan 2024","2024","18","1","39","50","Wireless implantable devices are widely used in medical treatment, which should meet clinical constraints such as longevity, miniaturization, and reliable communication. Wireless power transfer (WPT) can eliminate the battery to reduce system size and prolong device life, while it's challenging to generate a reliable clock without a crystal. In this work, we propose a self-adaptive dual-injection-locked-ring-oscillator (dual-ILRO) clock-recovery technique based on two-tone WPT and integrate it into a battery-free neural-recording SoC. The 2$\text{nd}$-order inter-modulation (IM2) component of the two WPT tones is extracted as a low-frequency reference for battery-free SoC, and the proposed self-adaptive dual-ILRO technique extends the lock range to ensure an anti-interference PVT-robust clock generation. The neural-recording SoC includes a low-noise signal acquisition unit, a power management unit, and a backscatter circuit to perform neural signal recording, wireless power harvesting, and neural data transmission. Benefiting from the 6.4 $\mu$W low power of the clock recovery circuit, the overall SoC power is cut down to 49.8 $\mu$W. In addition, the proposed clock-recovery technique enables both signal acquisition and uplink communication to perform as well as that synchronized by an ideal clock, i.e., an effective number of 9.6 bits and a bit error rate (BER) less than 4.8 $\times\, 10^{-7}$ in chip measurement. The SoC takes a die area of 2.05 mm$^{2}$, and an animal test is conducted in a Sprague-Dawley rat to validate the wireless neural-recording performance, compared to a crystal-synchronized commercial chip.","1940-9990","","10.1109/TBCAS.2023.3302654","National Key R&D Program of China(grant numbers:2019YFB2204900); National Natural Science Foundation of China(grant numbers:61974130); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10210000","Battery-free;clock recovery;crystal-free;injection locking;self-adaptive;wireless neural recording;wireless power transfer (WPT)","Clocks;Wireless communication;Injection-locked oscillators;Wireless power transfer;System-on-chip","Rats;Animals;Rats, Sprague-Dawley;Wireless Technology;Equipment Design;Prostheses and Implants;Electric Power Supplies","1","","25","IEEE","7 Aug 2023","","","IEEE","IEEE Journals"
"A Pattern-Oriented Design Framework for Self-Adaptive Software Systems","P. Arcaini; R. Mirandola; E. Riccobene; P. Scandurra","National Institute of Informatics, Japan; Politecnico di Milano, Italy; Università degli Studi di Milano, Italy; Università degli Studi di Bergamo, Italy",2019 IEEE International Conference on Software Architecture Companion (ICSA-C),"13 May 2019","2019","","","166","169","Multiple interacting MAPE-K loops, structured according to specific interaction patterns, have been introduced to design the adaptation logic in case of decentralized self-adaptive software systems. Designing such complex systems requires the availability of tools where MAPE patterns can be easily instantiated to provide fast architectural solutions, and the encoding towards specific domains is facilitated by automatic mapping of such pattern instantiations in domain-specific languages; validation and verification must be also supported to assure correct development of reliable systems. In this paper, we present a pattern-oriented framework, based on the MSL (MAPE Specification Language) modeling language, for the design of self-adaptive systems. The framework supports: (i) explicit modeling of the adaptation logic in terms of patterns of interactive MAPE-K loops; (ii) ability to tailor MSL models for a specific application domain and synthesize from them other modeling artifacts/code according to a target implementation context and scope (e.g., OpenHAB); (iii) ability to perform validation and verification of MSL models by means of the ASMETA formal framework.","","978-1-7281-1876-5","10.1109/ICSA-C.2019.00037","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8712366","Pattern-oriented design;self-adaptation;MAPE-K loops;MAPE patterns;ASMETA;OpenHAB","Adaptation models;Unified modeling language;Analytical models;Context modeling;Heating systems;Smart homes;Temperature sensors","","4","","10","IEEE","13 May 2019","","","IEEE","IEEE Conferences"
"From Self-Adaptation to Self-Evolution Leveraging the Operational Design Domain","D. Weyns; J. Andersson","Department of Computer Science, KU Leuven, Belgium and Linnaeus University, Sweden; Department of Computer Science and Media Technology, Linnaeus University, Sweden",2023 IEEE/ACM 18th Symposium on Software Engineering for Adaptive and Self-Managing Systems (SEAMS),"11 Jul 2023","2023","","","90","96","Engineering long-running computing systems that achieve their goals under ever-changing conditions pose significant challenges. Self-adaptation has shown to be a viable approach to dealing with changing conditions. Yet, the capabilities of a self-adaptive system are constrained by its operational design domain (ODD), i.e., the conditions for which the system was built (requirements, constraints, and context). Changes, such as adding new goals or dealing with new contexts, require system evolution. While the system evolution process has been automated substantially, it remains human-driven. Given the growing complexity of computing systems, human-driven evolution will eventually become unmanageable. In this paper, we provide a definition for ODD and apply it to a self-adaptive system. Next, we explain why conditions not covered by the ODD require system evolution. Then, we outline a new approach for self-evolution that leverages the concept of ODD, enabling a system to evolve autonomously to deal with conditions not anticipated by its initial ODD. We conclude with open challenges to realise self-evolution.","2157-2321","979-8-3503-1192-1","10.1109/SEAMS59076.2023.00022","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174091","Self-adaptation;operational design domain;system evolution;self-evolution","Automation;Adaptive systems;Autonomous systems;Ecosystems;Computer architecture;Complexity theory;Software engineering","","3","","45","IEEE","11 Jul 2023","","","IEEE","IEEE Conferences"
"Self-Adaptive Layer: An Application of Function Approximation Theory to Enhance Convergence Efficiency in Neural Networks","K. -H. Chan; S. -K. Im; W. Ke","School of Applied Sciences, Macao Polytechnic Institute, Macao, China; Macao Polytechnic Institute, Macao, China; Macao Polytechnic Institute, Macao, China",2020 International Conference on Information Networking (ICOIN),"2 Mar 2020","2020","","","447","452","Neural networks provide a general architecture to model complex nonlinear systems, but the source data are often mixed with a lot of noise and interference information. One way to offer a smoother alternative for addressing this issue in training is to increase the neural or layer size. In this paper, a new self-adaptive layer is developed to overcome the problems of neural networks so as to achieve faster convergence and avoid local minimum. We incorporate function approximation theory into the layer element arrangement, so that the training process and the network approximation properties can be investigated via linear algebra, where the precision of adaptation can be controlled by the order of polynomials being used. Experimental results show that our proposed layer leads to significantly faster performance in convergence. As a result, this new layer greatly enhances the training accuracy. Moreover, the design and implementation can be easily deployed in most current systems.","1976-7684","978-1-7281-4199-2","10.1109/ICOIN48656.2020.9016534","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9016534","Function Approximation;Orthogonal Polynomial;Self-Adaptive;Neural Network","Function approximation;Training;Convergence;Biological neural networks;Nonlinear systems;Approximation algorithms","","2","","29","IEEE","2 Mar 2020","","","IEEE","IEEE Conferences"
"Multi-Scale Feedbacks for Large-Scale Coordination in Self-Systems","A. Diaconescu; L. J. Di Felice; P. Mellodge","LTCI, IP, Telecom Paris, Paris; ICTA, Universitat Autonoma de Barcelona; University of Hartford",2019 IEEE 13th International Conference on Self-Adaptive and Self-Organizing Systems (SASO),"1 Aug 2019","2019","","","137","142","Multi-scale structures, or hierarchies, are prevalent in large-scale dynamic systems, from inert matter to living and artificial systems, and systems-of-systems. Yet, a general theory helping to understand and develop multi-scale systems is still missing. This paper identifies common design aspects and variants, and synthesises them via a novel design pattern - Multi-Scale Feedbacks - to help adaptive coordination in large-scale systems. It also suggests relations between design choices and qualitative properties. The proposed pattern was distilled from a cross-domain study, including particle physics, molecular biology, neuroscience, insect and human organisations, ecosystems, autonomous control and systems-of-systems.","1949-3681","978-1-7281-2731-6","10.1109/SASO.2019.00025","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8780529","multi-scale feedbacks;hierarchy;adaptive control;large-scale coordination;design pattenr;robustness","Robustness;Neurons;Scalability;Encapsulation;Computer architecture;Sensitivity;Observers","","15","","58","IEEE","1 Aug 2019","","","IEEE","IEEE Conferences"
"Towards Systematic Maintenance of Assurance for Evolving Self-Adaptive Systems","L. Murphy; M. Carwehl; J. Päßler; M. Chechik","University of Toronto, Canada; Universität zu Berlin, Germany; University of Oslo, Norway; University of Toronto, Canada",2025 IEEE Engineering Reliable Autonomous Systems (ERAS),"27 Aug 2025","2025","","","1","8","Despite many advances in self-adaptive systems (SAS) research, the community has only recently begun exploring the evolution of SASs. We consider an evolution to be a necessary change of the SAS outside of its self-adaptation capabilities, e.g., to respond to unforeseen changes. In this work, we study the assurance of evolving SASs. Dynamic assurance cases (ACs) have been proposed as a means to certify a system’s safety and reliability under uncertainty. However, when the SAS evolves, developers require guidance about which parts of a dynamic AC can be repurposed and which costs may be introduced in re-assuring the evolved SAS. Towards this goal, we propose ReASSURE, a framework which provides a structured approach for reusing assurance evidence for evolving SASs. Building on existing techniques for dynamic AC development, compositional assurance, and product line engineering, ReASSURE aims to maximize reuse, minimize the cost, and quantify the effort of assuring evolving SASs.","","979-8-3315-1320-7","10.1109/ERAS63351.2025.11135664","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11135664","Self-Adaptive Systems;Product Lines;Assurance Cases;System Evolution","Adaptation models;Costs;Uncertainty;Systematics;Reliability engineering;Safety;Regression analysis;Maintenance;Stakeholders;Synthetic aperture sonar","","","","37","IEEE","27 Aug 2025","","","IEEE","IEEE Conferences"
"Engineering Self-Adaptive Systems with the Role-Based Architecture of Helena","A. Klarl","Ludwig-Maximilians-Universität, München, Germany",2015 IEEE 24th International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises,"13 Aug 2015","2015","","","3","8","When engineering self-adaptive systems, separating adaptation and application logic was proven beneficial to avoid interdependencies between adaptation strategy and standard behaviour. Several engineering methods support this separation in different phases of the classical development process, but none addresses it consistently in all of them. We propose a holistic model-driven engineering process with systematic transitions between all phases to develop self-adaptive systems. Adaptation is achieved by changing the behavioral mode of a component in response to perceptions. We realize behavioral modes by roles which a component can dynamically adopt. For specification, we propose adaptation automata which allow to specify complex adaptation behaviour by hierarchical structure and history of states. Furthermore, we propose the HELENA Adaptation Manager pattern to derive a role-based model from a specification. Due to its formal foundation, the model can be analyzed with Spin and executed with the Java framework jHelena.","1524-4547","978-1-4673-7692-1","10.1109/WETICE.2015.32","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7194319","self-adaptation;engineering;ensemble-based systems;roles;autonomic manager","Automata;Adaptation models;Robot sensing systems;Switches;History;Batteries","","12","","29","IEEE","13 Aug 2015","","","IEEE","IEEE Conferences"
"Self-Adaptive Service Deployment for Resilience of Smart Manufacturing Architectures","H. M. Van; A. S. da Silva; T. Knissel; G. Weiss","Fraunhofer IKS, Fraunhofer Institute for Cognitive Systems IKS, Munich, Germany; Fraunhofer IKS, Fraunhofer Institute for Cognitive Systems IKS, Munich, Germany; Fraunhofer IKS, Fraunhofer Institute for Cognitive Systems IKS, Munich, Germany; Fraunhofer IKS, Fraunhofer Institute for Cognitive Systems IKS, Munich, Germany",2023 IEEE International Conference on Autonomic Computing and Self-Organizing Systems Companion (ACSOS-C),"11 Dec 2023","2023","","","146","151","Recent advances in the manufacturing sector - including edge-to-cloud continuum, machine learning, and digitalization - can enable smart manufacturing solutions, such as control optimization and predictive maintenance. One challenge in new system architectures is the efficient resource management under changing conditions while meeting process requirements, such as latency, when deploying software services. To address this, we propose an approach for self-adaptive service deployment that increases the resilience of smart manufacturing systems. We combine self-adaptation principles with run-time models - that describe the system in the form of the standardized Asset Administration Shell - to enable flexible software architectures for manufacturing. The proposed solution comprises the continuous adaptation of the service deployment in response to system changes, such as resource exhaustion or failure, to ensure an optimized operation. An evaluation of an example manufacturing use case shows that the proposed solution leads to lower execution latency and continuation of production in situations with low resources, e.g., through failures, compared to less flexible deployment approaches.","","979-8-3503-3746-4","10.1109/ACSOS-C58168.2023.00055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10336229","Industrial Automation;Smart Manufacturing Architectures;Edge-to-Cloud Continuum;Self-Adaptation;Self-Description;MAPE-K;Asset Administration Shell","Production systems;Software architecture;Systems architecture;Computer architecture;Telecommunication traffic;Software;Resource management","","","","22","IEEE","11 Dec 2023","","","IEEE","IEEE Conferences"
"Synergizing Domain Expertise With Self-Awareness in Software Systems: A Patternized Architecture Guideline","T. Chen; R. Bahsoon; X. Yao","Department of Computer Science, Loughborough University, Loughborough, U.K.; School of Computer Science, University of Birmingham, Birmingham, U.K.; Department of Computer Science and Engineering, Guangdong Provincial Key Laboratory of Brain-Inspired Intelligent Computation, Southern University of Science and Technology, Shenzhen, China",Proceedings of the IEEE,"18 Jun 2020","2020","108","7","1094","1126","To promote engineering self-aware and self-adaptive software systems in a reusable manner, architectural patterns and the related methodology provide an unified solution to handle the recurring problems in the engineering process. However, in existing patterns and methods, domain knowledge and engineers’ expertise that is built over time are not explicitly linked to the self-aware processes. This link is important, as knowledge is a valuable asset for the related problems and its absence would cause unnecessary overhead, possibly misleading results, and unwise waste of the tremendous benefits that could have been brought by the domain expertise. This article highlights the importance of synergizing domain expertise and the self-awareness to enable better self-adaptation in software systems, relying on well-defined expertise representation, algorithms, and techniques. In particular, we present a holistic framework of notions, enriched patterns and methodology, dubbed DBASES, that offers a principled guideline for the engineers to perform difficulty and benefit analysis on possible synergies, in an attempt to keep “engineers-in-the-loop.” Through three tutorial case studies, we demonstrate how DBASES can be applied in different domains, within which a carefully selected set of candidates with different synergies can be used for quantitative investigation, providing more informed decisions of the design choices.","1558-2256","","10.1109/JPROC.2020.2985293","Guangdong Provincial Key Laboratory of Brain-Inspired Intelligent Computation; Program for Guangdong Introducing Innovative and Enterpreneurial Teams(grant numbers:2017ZT07 × 386); Shenzhen Science and Technology Program(grant numbers:KQTD2016112514355531); Program for University Key Laboratory of Guangdong Province(grant numbers:2017KSYS008); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9089006","Architectural patterns;human-in-the-loop;self-adaptive software systems;self-aware software systems","Software systems;Software algorithms;Self-aware;Guidelines;Knowledge engineering","","14","","91","CCBY","7 May 2020","","","IEEE","IEEE Journals"
"An Organizational Structure and Self-Adaptive Mechanism for Holonic Multi-Agent Systems","M. Wang; Q. Li; Y. Lin","School of Computer Science and Technology, Xidian University, Xi’an, China; School of Computer Science and Technology, Xidian University, Xi’an, China; School of Computer Science and Technology, Xidian University, Xi’an, China",IEEE Access,"14 Aug 2020","2020","8","","145128","145148","A holonic multi-agent system combines the concept of a holon with a multi-agent system; this combination has been proven to be an effective way to build a complex system. Great progress has been made in this area, but previous studies are fragmented and lack of a task-based perspective to model different systems in the real world. Therefore, this article proposes a formalistic model for HMAS from a task-based perspective. Not only the static organizational structure is designed, but also the dynamic running mechanism, including the self-adaptive mechanism and the task assignment mechanism based on the proposed holonic structure, are also discussed. Finally, a case study is provided to verify the self-adaptive mechanism. The experimental results show that our proposed DHMAS has the ability to adapt to the changing environment, and performs better in terms of the success rate and the response time when the system is heavily loaded.","2169-3536","","10.1109/ACCESS.2020.3014694","National Natural Science Foundation of China(grant numbers:61972300,61902288,61672401,61373045); Pre-Research Project of the Thirteenth Five-Year-Plan of China(grant numbers:315***10101,315**0102); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9160943","Holonic multi-agent system;multi-agent system;organizational structure;self-adaptive mechanism;task-based perspective","Task analysis;Multi-agent systems;Software systems;Complex systems;Organizations;Computer architecture;Adaptation models","","3","","35","CCBY","6 Aug 2020","","","IEEE","IEEE Journals"
"A model driven agent-oriented self-adaptive software development method","Yiwei Lei; Kerong Ben; Zhiyong He","Department of Computer Engineering, Naval University of Engineering, Wuhan, Hubei; Department of Computer Engineering, Naval University of Engineering, Wuhan, Hubei; Department of Computer Engineering, Naval University of Engineering, Wuhan, Hubei",2015 12th International Conference on Fuzzy Systems and Knowledge Discovery (FSKD),"14 Jan 2016","2015","","","2242","2246","Software running in dynamic open environments needs to be able to autonomously adapt to changing contexts, which challenges traditional software development methods. Based on the existing work, we present a model-driven agent-oriented adaptive software development method. During the requirement analysis phase, we extend the Tropos goal model with external context conditions and internal event conditions, which can be utilized to specify adaptive software variations. In the design phase, we present an architecture design method based on model transformations, and provide a solution to map the requirement model to the design model. During the implementation phase, we design an integrated development environment which combines the Jadex platform and the JADE middleware, and propose a detailed implementation process based on the integrated environment.","","978-1-4673-7682-2","10.1109/FSKD.2015.7382301","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7382301","model-driven development;self-adaptive software;BDI agent;model transformation","Adaptation models;Fires;Software;Context;Unified modeling language;Object oriented modeling;Context modeling","","2","","13","IEEE","14 Jan 2016","","","IEEE","IEEE Conferences"
"Towards Autoscaling with Guarantees on Kubernetes Clusters","S. Burroughs; H. Dickel; M. van Zijl; V. Podolskiy; M. Gerndt; R. Malik; P. Patros","Department of Software Engineering, ORKA Cloud and Adaptive Systems Lab, University of Waikato, New Zealand; Chair of Computer Architecture and Parallel Systems, Technical University of Munich, Germany; Department of Software Engineering, ORKA Cloud and Adaptive Systems Lab, University of Waikato, New Zealand; Chair of Computer Architecture and Parallel Systems, Technical University of Munich, Germany; Chair of Computer Architecture and Parallel Systems, Technical University of Munich, Germany; Department of Software Engineering, ORKA Cloud and Adaptive Systems Lab, University of Waikato, New Zealand; Department of Software Engineering, ORKA Cloud and Adaptive Systems Lab, University of Waikato, New Zealand",2021 IEEE International Conference on Autonomic Computing and Self-Organizing Systems Companion (ACSOS-C),"18 Nov 2021","2021","","","295","296","Autoscaling is used by cloud providers, microser-vices, and edge computing applications to respond to dynamic load fluctuations. A critical direction of research has focused on providing guarantees under uncertainty that the auto scaling system will work as intended-both at design-time and more importantly, at runtime. In this work, we evaluate the efficacy of three complementary methods: A) deterministic finite automata, B) probabilistic process algebra and C) Proportional-Integral-Derivative (PID) control. We experimentally evaluate their efficacy in modelling and verify autoscaling on clusters managed by Kubernetes. Our results suggest that deterministic modelling can provide theoretically optimal guarantees for small deployments; probabilistic algebras are able to capture stochastic behaviours, but benefit from deterministic templates; and control theory benefits by providing a black-box approach for modelling, verification and control.","","978-1-6654-4393-7","10.1109/ACSOS-C52956.2021.00073","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9599238","Self-Adaptive Systems;Kubernetes;Autoscaling;Cloud Computing;Resource Management","Runtime;Fluctuations;Uncertainty;Algebra;Automata;Predictive models;Probabilistic logic","","4","","11","IEEE","18 Nov 2021","","","IEEE","IEEE Conferences"
