"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Methodological Approach to the Software Development for Heating System Design","V. Stennikov; E. Barakhtenko; D. Sokolov","Pipeline energy systems department, ESI SB RAS, Irkutsk, Russia; Pipeline energy systems department, ESI SB RAS, Irkutsk, Russia; Pipeline energy systems department, ESI SB RAS, Irkutsk, Russia",2018 International Multi-Conference on Industrial Engineering and Modern Technologies (FarEastCon),"6 Jan 2019","2018","","","1","5","The paper presents a new methodological approach to the automated construction of software for solving the design problems of heating systems. The methodological approach is based on the Model-Driven Engineering paradigm. The essence of this paradigm is that the software is generated on the basis of formal description represented by models. The knowledge about heating systems, applied problems, and the applied software is formalized in the form of ontologies. The automated construction of the software system is performed on the basis of a computer model of a heating system, the ontologies and modern metaprogramming technologies. The proposed approach allows us to successfully solve the problem of separation of methods for solving applied problems and models of heating system elements. To this end, the methods are implemented in the form of software components that are not related to properties and models of specific equipment. And the models of heating system elements are automatically compiled into software components. In the process of software system construction, software components that implement models and methods are integrated dynamically. As a result, the software system oriented to solving a specific applied problem is created in an automated mode. The developed approach has been used for the implementation of the SOSNA software. The software is applied to design urban heating systems.","","978-1-5386-9535-7","10.1109/FarEastCon.2018.8602533","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8602533","methodological approach;Model-Driven Engineering;ontology;metaprogramming;heating system design","Heating systems;Software systems;Ontologies;Computational modeling;Software algorithms;Hydraulic systems","","3","","26","IEEE","6 Jan 2019","","","IEEE","IEEE Conferences"
"Designing Safety Critical Software Systems to Manage Inherent Uncertainty","A. C. Serban","Radboud University, Nijmegen, The Netherlands",2019 IEEE International Conference on Software Architecture Companion (ICSA-C),"13 May 2019","2019","","","246","249","Deploying machine learning algorithms in safety critical systems raises new challenges for system designers. The opaque nature of some algorithms together with the potentially large input space makes reasoning or formally proving safety difficult. In this paper, we argue that the inherent uncertainty that comes from using certain classes of machine learning algorithms can be mitigated through the development of software architecture design patterns. New or adapted patterns will allow faster roll out time for new technologies and decrease the negative impact machine learning components can have on safety critical systems. We outline the important safety challenges that machine learning algorithms raise and define three important directions for the development of new architectural patterns.","","978-1-7281-1876-5","10.1109/ICSA-C.2019.00051","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8712362","Software architecture;Software safety;Machine Learning","Safety;Software algorithms;Software architecture;Uncertainty;Software;Cognition;Machine learning algorithms","","15","","21","IEEE","13 May 2019","","","IEEE","IEEE Conferences"
"DesignSystemsJS - Building a Design Systems API for aiding standardization and AI integration","H. Shah; N. Kamuni","Department of Information Technology, Rochester Institute of Technology, USA; Department of AI-ML, BITS Pilani WILP, USA","2023 International Conference on Computing, Networking, Telecommunications & Engineering Sciences Applications (CoNTESA)","11 Jan 2024","2023","","","83","89","In the rapidly evolving landscape of software development, Design Systems have emerged as crucial frameworks that enforce consistency and efficiency in user interface (UI) and user experience (UX) design. However, the implementation of these systems varies significantly across teams, leading to discrepancies in understanding and applying design requirements. This inconsistency often results in divergent costs, efforts, and timelines in software projects. Our research introduces “DesignSystemsJS,” a novel JavaScript library, to address these challenges. Leveraging the widespread popularity and flexibility of JavaScript, widely recognized as a dominant programming language in both client and server-side web applications, DesignSystemsJS aims to standardize Design Systems requirements. It does so by enforcing a JSON format specification for defining the Design System, based on a meticulously researched checklist. This standardization is crucial in a domain where software reuse and the evolution of JavaScript applications often pose challenges related to third-party dependencies. Furthermore, DesignSystemsJS aims to support Artificial Intelligence (AI) integration, reflecting the ongoing paradigm shift in the software development industry towards generative AI assistants. AI integration in software testing and development has seen significant advancements, offering various approaches and tools to enhance efficiency and effectiveness. Our library taps into these advancements, utilizing AI techniques like data mining and machine learning to promote automated software reuse, a key aspect of modern software development. DesignSystemsJS’s architecture and API facilitate a more unified and streamlined approach to designing and implementing Design Systems, potentially revolutionizing how design consistency is maintained across different platforms and tools. This research paper details the methodology behind DesignSystemsJS, its features, and the potential impact it holds for the future of Design Systems development and AI integration.","","979-8-3503-8275-4","10.1109/CoNTESA61248.2023.10384889","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10384889","DesignSystemsJS;Design Systems;Design Systems API;Design Systems AI integration","Software testing;Industries;Standardization;Machine learning;User interfaces;Libraries;User experience","","1","","30","IEEE","11 Jan 2024","","","IEEE","IEEE Conferences"
"Generative Secure Design, Defined","R. Scandariato; J. Horkhoff; R. Feldt","University of Gothenburg, Gothenburg, Sweden; University of Gothenburg, Gothenburg, Sweden; Chalmers, Gothenburg, Sweden",2018 IEEE/ACM 40th International Conference on Software Engineering: New Ideas and Emerging Technologies Results (ICSE-NIER),"23 Aug 2018","2018","","","1","4","In software-intensive industries, companies face the constant challenge of not having enough security experts on staff in order to validate the design of the high-complexity projects they run. Many of these companies are now realizing that increasing automation in their secure development process is the only way forward in order to cope with the ultra-large scale of modern systems. This paper embraces that viewpoint. We chart the roadmap to the development of a generative design tool that iteratively produces several design alternatives, each attempting to solve the security goals by incorporating security mechanisms. The tool explores the possible solutions by starting from well-known security techniques and by creating variations via mutations and crossovers. By incorporating user feedback, the tool generates increasingly better design alternatives.","","978-1-4503-5662-6","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8444824","Security;Design;Tool","Security;Unified modeling language;Tools;Software;Companies;Software engineering;Space exploration","","","","19","","23 Aug 2018","","","IEEE","IEEE Conferences"
"Development of MAI model and framework for designing reliable software","M. Fetaji; B. Fetaji; M. Ebibi","Contemporary Sciences and Technologies Computer Science, South East European University, Tetovo, Republic of Macedonia; Contemporary Sciences and Technologies Computer Science, South East European University, Tetovo, Republic of Macedonia; Contemporary Sciences and Technologies Computer Science, South East European University, Tetovo, Republic of Macedonia",2016 5th Mediterranean Conference on Embedded Computing (MECO),"1 Aug 2016","2016","","","77","82","The research study proposes MAI Model for developing reliable software and a framework of recommendation. The research study used a software solution to test the model and apply the framework as well as tested and evaluated it with the users using questionnaire. As contribution the study developed software solution based on the previously devised model and a framework with a set of tools supporting the spectrum of formal development activity from modeling to deployment. The developed model is applied on a particular practical application “PRIME DB” were have implemented and tested the proposed model as well as evaluated with the users. In conclusions insights are provided and recommendations are stated based on the study results realized.","","978-1-5090-2222-9","10.1109/MECO.2016.7525707","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7525707","trustable software;reliable software;model for trustable software;software engineering reliability","Software;Software reliability;Hardware;Object oriented modeling;Reliability engineering;Computational modeling","","","","12","IEEE","1 Aug 2016","","","IEEE","IEEE Conferences"
"Multi-objective optimization design of permanent magnet synchronous motor based on differential evolutionary algorithm","W. Zheng; Q. He","College of Software Engineering, Southeast University, Nanjing, China; College of Software Engineering, Southeast University, Nanjing, China",2024 4th International Conference on Electrical Engineering and Control Science (IC2ECS),"25 Mar 2025","2024","","","456","459","In this paper, a multi-objective optimization design method for permanent magnet synchronous motor based on differential evolution algorithm is proposed. Taking the motor quality and motor efficiency as the optimization objectives, and taking the power, motor outer diameter and pulsating torque as the constraints, the optimization model of permanent magnet synchronous motor is established, and the motor is optimized and designed based on differential evolution algorithm. Compared with the traditional response surface method, the proposed method has stronger global search capability, better robustness, and handles nonlinear multi-objective optimization problems better.","","979-8-3315-1010-7","10.1109/IC2ECS64405.2024.10928661","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10928661","Permanent magnet synchronous motor;multi-objective optimization;differential evolutionary algorithm;Pareto frontier","Electrical engineering;Torque;Optimization models;Evolutionary computation;Permanent magnet motors;Search problems;Robustness;Response surface methodology;Performance analysis;Optimization","","","","10","IEEE","25 Mar 2025","","","IEEE","IEEE Conferences"
"Evolutionary Graph Fusion Architecture Search","A. Mei; N. Li; T. Zhang; L. Ma","School of Software, Northeastern University, Shenyang, China; School of Software, Northeastern University, Shenyang, China; School of Software, Northeastern University, Shenyang, China; School of Software, Northeastern University, Shenyang, China",2025 IEEE Congress on Evolutionary Computation (CEC),"24 Jun 2025","2025","","","1","8","The great success of graph neural networks (GNNs) in graph-structured data tasks benefits from the powerful structure learning abilities of their architectures. For complex datasets, too deep GNNs can suffer from over-smoothing problem, leading to degradation of prediction performance. Recently, a graph fusion architecture designed by domain experts mitigates the over-smoothing problem. However, this design paradigm is labor and computation-intensive. Drawing on the idea of neural architecture search, this paper proposes evolutionary graph fusion architecture search (EGFAS), which can automatically find graph fusion architecture with the capability to solve the over-smoothing problem. Specifically, we design a graph fusion architecture search space, which includes multiple aggregation functions and fusion operations. An efficient encoding method is used to represent candidate architectures. Furthermore, we propose a surrogate model to solve the expensive overhead of performance evaluation. Experiments on five benchmark datasets are carried out to confirm the superiority of the proposed algorithm. It is shown that the proposed method leads to better results comparing to the state-of-the-art algorithms in terms of search effectiveness and adaptability to different datasets.","","979-8-3315-3431-8","10.1109/CEC65147.2025.11043065","National Natural Science Foundation of China; Fundamental Research Funds for the Central Universities; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11043065","Graph Neural Network;Neural Architecture Search;Evolutionary Computation;Performance Predictor","Adaptation models;Computer architecture;Evolutionary computation;Benchmark testing;Search problems;Prediction algorithms;Graph neural networks;Encoding;Neural architecture search;Unsupervised learning","","","","63","IEEE","24 Jun 2025","","","IEEE","IEEE Conferences"
"Search-Based White-Box Fuzzing of Web Frontend Applications","I. Kertusha","School of Economics, Innovation and Technology, Kristiania University College, Oslo, Norway",2024 IEEE 35th International Symposium on Software Reliability Engineering Workshops (ISSREW),"3 Dec 2024","2024","","","95","98","Frontend is the initial point of contact for users with a web application. Therefore, it is crucial to provide the best possible user experience. Testing the frontend for faults and robustness is important to ensure a smooth and engaging interaction with users. We aim to design a novel white-box automated testing approach, using evolutionary algorithms, to generate and optimize test cases for web frontend applications. We have a three-year plan during which we aim to conduct a systematic literature review, develop a frontend testing tool, and publish papers on our work. Our initial research indicates that a few frontend testing tools are already available in the literature. However, most of these tools are based on a black-box approach, and as such, cannot test an application thoroughly, reducing the possibility of detecting faults. To the best of our knowledge, no current technique or tool is based on a white-box approach.","2994-810X","979-8-3503-6704-1","10.1109/ISSREW63542.2024.00054","European Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10771466","frontend;whitebox;fuzzing;evolutionary algorithms;web application","Conferences;Software algorithms;Closed box;Evolutionary computation;Fuzzing;User experience;Robustness;Software reliability;Testing;Glass box","","1","","37","IEEE","3 Dec 2024","","","IEEE","IEEE Conferences"
"Evolutionary Perspective of Structural Clones in Software","J. Kanwal; O. Maqbool; H. A. Basit; M. A. Sindhu","Computer Science Department, Quaid-i-Azam University, Islamabad, Pakistan; Computer Science Department, Quaid-i-Azam University, Islamabad, Pakistan; Syed Babar Ali School of Science and Engineering, Lahore University of Management Sciences, Lahore, Pakistan; Computer Science Department, Quaid-i-Azam University, Islamabad, Pakistan",IEEE Access,"15 May 2019","2019","7","","58720","58739","Cloning in software represents similar program structures having its own benefits and drawbacks. Proper clone analysis is required to exploit the benefits of clones. A study of software clone evolution serves the purpose of understanding the maintenance implications of clones, which leads to their appropriate management. Structural clones (recurring patterns of simple clones) represent design level similarities in software. Evolutionary characteristics of clones can assess the relevance of those clones for software developers and maintainers. Although the evolution of simple clones has been thoroughly studied by researchers, the evolution of structural clones is still to be explored. In this paper, we study the evolution of structural clones by performing a longitudinal study on multiple versions of five Java systems. To perform a systematic study of the structural clone evolution, we define structural clones and their evolution patterns in a formal notation. Our results show that structural clones are more likely to change inconsistently, however, less frequently than simple clones, whereas the lifetime of the structural clones is similar to that of the simple clones. Evolutionary characteristics of structural clones suggest that they require more attention in their management. Analysis of structural clone evolution reveals similar reasons for changes, and similar trends in evolution patterns, for all subject systems. These trends reveal evolutionary characteristics of structural clones that can help in devising appropriate strategies for managing them, hence devising better clone management systems.","2169-3536","","10.1109/ACCESS.2019.2913043","Higher Education Commission, Pakistan; IGNITE(grant numbers:SRG-257); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8701448","Clone evolution;software clones;structural clones;software engineering;software evolution;software design","Cloning;Software systems;Maintenance engineering;Tools;Software maintenance;Java","","1","","41","OAPA","29 Apr 2019","","","IEEE","IEEE Journals"
"Evolutionary Algorithm and Surrogate-Assisted Optimisation of a Pattern Reconfigurable Antenna for Sub-6 GHz Applications","S. H. A. Almalki; S. Khamas","School of Electrical and Electronic Engineering, University of Sheffield, Sheffield, UK; School of Electrical and Electronic Engineering, University of Sheffield, Sheffield, UK",2025 19th European Conference on Antennas and Propagation (EuCAP),"21 May 2025","2025","","","1","5","This paper presents the optimisation of the states of PIN diodes in a design of a pattern reconfigurable antenna operating at a centre frequency of 5 GHz. The proposed design comprises a patch antenna and a parasitic surface placed above it. The parasitic surface is a 4 × 4 metallic array connected by PIN diodes. Two optimisation techniques were used to find a set of PIN configurations that yielded satisfactory performance. The first technique involved an evolutionary algorithm, namely, Improving the Strength Pareto Evolutionary Algorithm (SPEA2). The second technique used a surrogate-assisted approach. Through simulation results, it was shown that SPEA2 outperforms the surrogate-assisted approach in terms of convergence speed. Furthermore, the proposed design achieved radiation efficiency up to 73% and broadside beam steering capabilities.","","978-88-31299-10-7","10.23919/EuCAP63536.2025.10999947","Taif University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10999947","evolutionary algorithm;surrogate;reconfigurable antenna;optimisation;sub-6 GHz","PIN photodiodes;Simulation;Patch antennas;Evolutionary computation;Software;Robustness;Reflection coefficient;Pins;Optimization;Convergence","","","","12","","21 May 2025","","","IEEE","IEEE Conferences"
"An Evolutionary Tool For Requirements and Design Crosscutting Concerns","J. Jasmis; A. A. Aziz; S. Jamel Elias; M. N. Hajar Hasrol Jono; R. Abd Razak; S. Mansor","Faculty of Computer and Mathematics, UiTM (Melaka), Jasin Campus, Melaka, Malaysia; Faculty of Computer and Mathematics, UiTM (Melaka), Jasin Campus, Melaka, Malaysia; Faculty of Computer and Mathematics, UiTM (Kedah), Kedah, Malaysia; Faculty of Computer and Mathematics, UiTM (Melaka), Jasin Campus, Melaka, Malaysia; Faculty of Computer and Mathematics, UiTM (Melaka), Jasin Campus, Melaka, Malaysia; Faculty of Computer and Mathematics, UiTM (Kedah), Kedah, Malaysia",2019 4th International Conference and Workshops on Recent Advances and Innovations in Engineering (ICRAIE),"19 Mar 2020","2019","","","1","5","To elevate a simple but important fashion to tolerate rapid changes in cross-cutting concerns in the requirements and design phases in multiple sizes of software development and maintenance tasks, Identification, Modularization, Design Composition Rule and Conflict Dissolution (IM-DeCRuD) approach was previously offered. This study delivered a tailored-design, prototype and constructed tool as a proof of concept of the proposed approach to IM-DeCRuD. The main attributes of the IMDeCRUD prototype are: requirements specification definition, requirements specification modification, requirements prioritization setting and graphics visualization of the representation generated using the Generic Modeling Environment (GME) tool. Java language was used as an interpreter to integrate the prototype functions. This research applied a library system as a simple case study to determine the importance of the IM-DeCRuD prototype. Ultimately, during the software development and evaluation activities, the prototype showed its ability for the tedious engineering process of requirements and design crosscutting concerns becoming more simpler.","","978-1-7281-2610-4","10.1109/ICRAIE47735.2019.9037754","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9037754","Identification;Modularization;Design Composition Rule and Conflict Dissolution (IM-DeCRuD); software design; Generic Modelling Environment (GME)","Prototypes;Software;Tools;Libraries;Task analysis;Graphics;Mathematics","","1","","11","Crown","19 Mar 2020","","","IEEE","IEEE Conferences"
"Towards Consistency Checking Between Software Architecture and Informal Documentation","J. Keim; A. Koziolek","Karlsruhe Institute of Technology, Karlsruhe, Germany; Karlsruhe Institute of Technology, Karlsruhe, Germany",2019 IEEE International Conference on Software Architecture Companion (ICSA-C),"13 May 2019","2019","","","250","253","In the development process, documenting the software architecture is important to capture all reasoning and design decisions. Without a good and complete documentation, there is a lot of tacit knowledge that easily can get lost resulting in threats for success and increased costs. However, software architecture documentation is often missing or outdated. One reason for it is the tedious and costly process of creating and updating documentation in comparison to (perceived) low benefits. In this paper, we first present our long-term vision, where all information from any sources are persisted to avoid losing crucial information about a system. A base problem in this vision is keeping information from different sources consistent, with a major challenge of keeping consistency between models and informal documentation. We plan to address checking the consistency between models and textual natural language artefacts using natural language understanding. For this, we plan to break down the task into smaller subtasks that should provide a better understanding of the documents and their semantics. The extracted information should then be used to create traceability links and to check whether statements within the textual documentation are consistent with the software architecture models.","","978-1-7281-1876-5","10.1109/ICSA-C.2019.00052","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8712160","Natural language processing;Software architecture;Software engineering;Consistency;Natural language understanding;Software architecture documentation","Documentation;Software architecture;Natural languages;Computer architecture;Software systems;Knowledge based systems","","7","","27","IEEE","13 May 2019","","","IEEE","IEEE Conferences"
"A Conical Area Evolutionary Algorithm Based on Modularity Q for Community Detection from Signed Networks","Y. Wu; P. Chao; W. Ying; L. He; S. Chen","School of Computer Science and Educational Software, Guangzhou University, Guangzhou, China; School of Software Engineering, South China University of Technology, Guangzhou, China; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China; School of Computer Science and Educational Software, Guangzhou University, Guangzhou, China; School of Computer Science and Educational Software, Guangzhou University, Guangzhou, China",2017 IEEE International Conference on Computational Science and Engineering (CSE) and IEEE International Conference on Embedded and Ubiquitous Computing (EUC),"10 Aug 2017","2017","1","","57","62","Most of the existing community detection (CD) methods are designed primarily for unsigned networks containing only positive links. Therefore, it is significant to explore and design effective CD methods for signed social networks (SNs) with both positive and negative links. In this paper, we first utilize decomposable characteristic of modularity Q to establish a bi-objective model for community detection from SNs. Afterwards, a conical area evolutionary algorithm based on the modularity Q (CAEAq-SN) is developed to solve this bi-objective model efficiently. Furthermore, a new tournament selection mechanism based on Q is applied to accelerate the convergence of Q. Experimental results on both benchmark networks and synthetic SNs indicate that CAEAq-SN achieves not only better community structures in term of both Q and NMI but also stronger robustness than the existing algorithm MEAs-SN.","","978-1-5386-3221-5","10.1109/CSE-EUC.2017.21","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8005773","Signed social networks;community detection;bi-objective optimization;evolutionary algorithms;modularity","Social network services;Evolutionary computation;Linear programming;Convergence;Optimization;Conferences;Software","","2","","12","IEEE","10 Aug 2017","","","IEEE","IEEE Conferences"
"Robust Design Optimization applied to unit warpage analysis of exposed die flip-chip package","C. -Y. Su; N. -J. Hsuan; Y. -H. Lin","R&D Center, Realtek Semiconductor Corp., Hsinchu, Taiwan; R&D Center, Realtek Semiconductor Corp., Hsinchu, Taiwan; R&D Center, Realtek Semiconductor Corp., Hsinchu, Taiwan",2024 IEEE Electrical Design of Advanced Packaging and Systems (EDAPS),"12 May 2025","2024","","","1","3","With the development of electronic packaging technology, demand for flip-chip interconnect technology is being driven by a number of factors from all corners of the semiconductor industry, and flip-chip technology provides a direct and efficient bond between chips and substrates, replacing traditional wire interconnections. Moreover, the exposed die flip-chip package can be produced due to its thin thickness and thermal dispersion, and the warpage behavior of the exposed die flip-chip package plays an important role in design stage. To control and optimize the warpage of the exposed die flip-chip package, this study is aims to test the ability of the software combination finite element method (FEM)/optimization module to handle a complex stacking/material relation with a significant number of parameters for parametric optimization. The result shows that the main factors affecting warpage are die thickness, thickness of equivalent copper circuit layer, coefficient of thermal expansion (CTE) of copper and coefficient of thermal expansion of compound at reflow temperature. Then the optimization analysis provides a process that is adopted for an evolutionary algorithm in the complete defined parameter range and it starts with 4 input parameters and output warpage results of room/reflow temperatures to find the parameter combination that has the best warpage performance. Finally, a robustness analysis around the best design is performed, and the distribution of warpage and failure probability are found.","2151-1233","979-8-3315-4325-9","10.1109/EDAPS64431.2024.10988488","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10988488","warpage;finite element method;optimization module;evolutionary algorithm;robustness analysis","Temperature sensors;Thermal expansion;Electronic packaging thermal management;Robustness;Finite element analysis;Thermal analysis;Flip-chip devices;Copper;Compounds;Optimization","","","","5","IEEE","12 May 2025","","","IEEE","IEEE Conferences"
"Traffic signal light control model based on evolutionary programming algorithm optimization BP neural network","L. Jiang; Y. Li; Y. Liu; C. Chen","Department of Software Engineerings, Software College Northeastern University, Liaoning Province, China; Department of Software Engineerings, Software College Northeastern University, Liaoning Province, China; Department of Software Engineerings, Software College Northeastern University, Liaoning Province, China; Department of Software Engineerings, Software College Northeastern University, Liaoning Province, China",2017 7th IEEE International Conference on Electronics Information and Emergency Communication (ICEIEC),"23 Oct 2017","2017","","","564","567","In this paper, evolutionary programming algorithm through the mutation operator and the selection strategy to find the optimal individual, used to initialize the BP neural network's weights and threshold value. Through this way, we can improve the training efficiency, speed up the convergence rate, increase the irregularity of the weights and threshold value, avoid BP neural network training into locally optimal solution. In this paper, the evolutionary programming algorithm optimization BP neural network is applied to the traffic signal light control, according to the historical traffic flow data of a crossroad to predict the next node's traffic flow data, and then through the predicted traffic flow data to re-adjust the traffic signal light frequency, to improve traffic congestion and other traffic problems. The experimental results show that evolutionary programming algorithm optimization BP neural network has a good effect on traffic signal light optimization.","2377-844X","978-1-5090-3025-5","10.1109/ICEIEC.2017.8076629","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8076629","BP neural network;Evolutionary programming algorithm;Intelligent traffic","Neural networks;Programming;Optimization;Algorithm design and analysis;Training;Traffic congestion;Mean square error methods","","5","","8","IEEE","23 Oct 2017","","","IEEE","IEEE Conferences"
"Analysis of Development Performance and Product Quality with Scrum Design Thinking Development (Case Study: E-Recruitment)","A. W. Ramadhan; D. S. Kusumo; M. K. Sabariah","School of Computing, Telkom University, Bandung, Indonesia; School of Computing, Telkom University, Bandung, Indonesia; School of Computing, Telkom University, Bandung, Indonesia",2022 1st International Conference on Software Engineering and Information Technology (ICoSEIT),"3 Feb 2023","2022","","","228","232","Software quality is the most important aspect of user expectations and is a major factor in software success. When the product meets the needs of the user, it can be said that the product is of high quality and vice versa, when the user is not satisfied with the product, it can be said that the product is of low quality. Based on the survey, e-recruitment websites still have problems related to complicated user flow, less user-friendly designs and lack of learnability. Currently creating software with quality that can meet user needs is a challenge for the software development team. The researchers propose Design Thinking as a solution to these problems because it can create a solution-oriented analysis that is carried out repeatedly. However, Design Thinking lacks project management techniques. On the other hand, some studies combine the concept of Design Thinking with Scrum to address the shortcomings of Design Thinking. However, the process in Scrum often creates a series of deadlines and iterations that reduce software quality, cost and time due to decreased Development Performance. To prove this, this study will conduct an analysis related to Product Quality and Development Performance from the merger of these concepts. Based on the test results, it can be concluded that product development with Scrum Design Thinking results in a relatively long process but can offer much better product quality.","","978-1-6654-7303-3","10.1109/ICoSEIT55604.2022.10030080","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10030080","Scrum;Design Thinking;Development Performance;Product Quality","Measurement;Computer bugs;Project management;Software quality;Throughput;Product design;Quality assessment","","1","","17","IEEE","3 Feb 2023","","","IEEE","IEEE Conferences"
"Evolutionary Architecture Search for Generative Adversarial Networks Based on Weight Sharing","Y. Xue; W. Tong; F. Neri; P. Chen; T. Luo; L. Zhen; X. Wang","School of Software, Nanjing University of Information Science and Technology, Nanjing, China; School of Software, Nanjing University of Information Science and Technology, Nanjing, China; Nanjing University of Information Science and Technology, Nanjing, China; National Institute of Advanced Industrial Science and Technology, Tokyo, Japan; Agency for Science, Technology and Research, Fusionopolis, Singapore; Agency for Science, Technology and Research, Fusionopolis, Singapore; Oak Ridge National Laboratory, Oak Ridge, TN, USA",IEEE Transactions on Evolutionary Computation,"30 May 2024","2024","28","3","653","667","Generative adversarial networks (GANs) are a powerful generative technique but frequently face challenges with training stability. Network architecture plays a significant role in determining the final output of GANs, but designing a fine architecture demands extensive domain expertise. This article aims to address this issue by searching for high-performance generator’s architectures through neural architecture search (NAS). The proposed approach, called evolutionary weight sharing GANs (EWSGAN), is based on weight sharing and comprises two steps. First, a supernet of the generator is trained using weight sharing. Second, a multiobjective evolutionary algorithm (MOEA) is employed to identify optimal subnets from the supernet. These subnets inherit weights directly from the supernet for fitness assessment. Two strategies are used to stabilize the training of the generator supernet: 1) a fair single-path sampling strategy and 2) a discarding strategy. Experimental results indicate that the architecture searched by our method achieved a new state-of-the-art among NAS–GAN methods with a Fréchet inception distance (FID) of 9.09 and an inception score (IS) of 8.99 on the CIFAR-10 dataset. It also demonstrates competitive performance on the STL-10 dataset, achieving FID of 21.89 and IS of 10.51.","1941-0026","","10.1109/TEVC.2023.3338371","National Natural Science Foundation of China(grant numbers:62376127,61876089,61876185,61902281,61403206); Natural Science Foundation of Jiangsu Province(grant numbers:BK20141005); Natural Science Foundation of the Jiangsu Higher Education Institutions of China(grant numbers:14KJB520025); Distinguished Professors of Jiangsu Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10336909","Evolutionary computation;generative adversarial networks (GANs);generative model;neural architecture search (NAS)","Training;Generative adversarial networks;Network architecture;Search problems;Optimization;Evolutionary computation;Neural architecture search","","24","","62","IEEE","1 Dec 2023","","","IEEE","IEEE Journals"
"Exploring the Development of Computer Drawing in Graphic Design from a Technology Philosophy","C. -F. Yang; C. -S. Sun","Department of Visual Communication Design, Shu-Te University, Kaohsiung City, Taiwan; Department of Industry Technology Education, National Kaohsiung Normal University, Kaohsiung City, Taiwan",2016 IEEE Symposium on Service-Oriented System Engineering (SOSE),"19 May 2016","2016","","","333","339","Personal computers (PC) have become an integral and necessary part of everyone's lives since the introduction of the Apple II computer from Apple Inc. in 1978. PCs have guided human technology trends for nearly 40 years, and computers have changed many things in people's lives, including food, clothing, accommodation, travel, entertainment, and leisure. The field of graphic design is no exception. Graphic design technology has been significantly impacted by the development of computers. Since the appearance of computers, graphic design technology has gone through unprecedented technology innovation and change. Graphic design not only requires a high level of creativity, it also needs design technology to produce creative design results. In this study, we explored and compared the correlation between the history of PC development and history of graphic design from an interlacing historical and development perspective. We also explored technology philosophy of graphic design from a technology philosophy perspective.","","978-1-5090-2253-3","10.1109/SOSE.2016.20","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7473045","PC;graphic design;design creativity;technology philosophy","Computers;Graphics;Integrated circuits;History;Printing;Context;Production","","2","","13","IEEE","19 May 2016","","","IEEE","IEEE Conferences"
"Survey on the Impact of Agile Development on Software Quality","S. Zhu; H. Zhao; J. Huang; Y. Xing","Tongii University, Shanghai, China; Henan University, Zhengzhou, China; Beijing University of Posts and Telecommunications, Beijing, China; Beijing University of Posts and Telecommunications, Beijing, China","2024 IEEE 24th International Conference on Software Quality, Reliability, and Security Companion (QRS-C)","29 Oct 2024","2024","","","1322","1323","Software quality has grown increasingly significant in the information society nowadays. As information technology advances, software has permeated all aspects of social life. Our survey investigates the quality of domestic software products, encompassing the overall state of software quality, requirement quality, design quality, code quality, test quality, the focus of team efforts for the upcoming year, and the application and user experience of large models. Moreover, we analyze the impact of the prevalent agile development methodology on various aspects of software quality.","2693-9371","979-8-3503-6565-8","10.1109/QRS-C63300.2024.00175","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10727061","software quality;agile development;survey","Surveys;Codes;Software quality;User experience;Stability analysis;Software reliability;Security;Personnel;Software development management;Testing","","","","5","IEEE","29 Oct 2024","","","IEEE","IEEE Conferences"
