"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"MAGICAL: An Open- Source Fully Automated Analog IC Layout System from Netlist to GDSII","H. Chen; M. Liu; B. Xu; K. Zhu; X. Tang; S. Li; Y. Lin; N. Sun; D. Z. Pan","The University of Texas at Austin, USA; The University of Texas at Austin, USA; The University of Texas at Austin, USA; The University of Texas at Austin, USA; The University of Texas at Austin, USA; The University of Texas at Austin, USA; The University of Texas at Austin, USA; The University of Texas at Austin, USA; Department of Electrical and Computer Engineering, The University of Texas at Austin, Austin, TX, USA",IEEE Design & Test,"8 Apr 2021","2021","38","2","19","26","This article presents MAGICAL, which is a fully automated analog IC layout system. MAGICAL takes a netlist and design rules as inputs, and it produces the final GDS layout in a fully automated fashion.","2168-2364","","10.1109/MDAT.2020.3024153","National Science Foundation(grant numbers:1704758); Defense Advanced Research Projects Agency(grant numbers:IDEA); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9195880","analog design;layout design;design automation;optimization;open-source;machine learning","Layout;Routing;Integrated circuits;Design automation;Machine learning;Generators;Analog circuits","","49","","12","IEEE","14 Sep 2020","","","IEEE","IEEE Magazines"
"Simulation and Test of Vehicle Global Routing Planning Algorithm Based on Autonomous Driving Simulator","Y. Han; Z. Wang; M. Jiang; L. Zhang","School of Artificial Intelligence, Beijing University of Posts and Telecommunications, Beijing; School of Artificial Intelligence, Beijing University of Posts and Telecommunications, Beijing; School of Artificial Intelligence, Beijing University of Posts and Telecommunications, Beijing; School of Artificial Intelligence, Beijing University of Posts and Telecommunications, Beijing",2022 34th Chinese Control and Decision Conference (CCDC),"14 Feb 2023","2022","","","604","609","Considering the driving scenarios of real autonomous vehicles and the simulation testing of the global routing planning algorithm, this study simulated and tested the global routing planning algorithm on structured roads and unstructured roads respectively. Under the structured road, parse the high-precision map information for autonomous driving, develop the information query interface, then use the lane connection relationship, vehicle driving intention and lane center-line sampling function to complete the global routing planning. Under the unstructured road, An improved A* algorithm based on dynamic grids, named Dynamic Lattice A* Route Planning(DLRP-A*) has been proposed, which adopts the idea of local dynamic and global dynamic grid division, and completes the global routing planning by iterative loop. Finally, this research built a simulation test link based on the autonomous driving simulator LGSVL (LG Silicon Valley Lab), and designed the communication module to implement the structured road planning algorithm to receive and send simulation message packages. Test results show that structured road planning algorithm is feasible. And under the unstructured road, the DLRP-A* algorithm proposed in this paper reduces the number of grid divisions compared to the global grid division in multiple test experiments. In addition, under the complex unstructured road, the DLRP-A* algorithm keeping the planning time while ensuring the planning routing accuracy.","1948-9447","978-1-6654-7896-0","10.1109/CCDC55256.2022.10033527","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10033527","Intelligent transportation;Route planning;A* algorithm;Autonomous driving simulator;Autonomous driving simulation test","Roads;Heuristic algorithms;Vehicle driving;Lattices;Routing;Path planning;Planning","","2","","14","IEEE","14 Feb 2023","","","IEEE","IEEE Conferences"
"Automatic Driving Decision Model Based on Deep Reinforcement Learning Algorithms in Complex Environments","F. Wang","Zibo Technician College, Zibo, Shandong, China",2024 3rd International Conference on Artificial Intelligence and Autonomous Robot Systems (AIARS),"14 Oct 2024","2024","","","187","191","A decision-making model for autonomous driving based on a deep reinforcement learning algorithm is presented. We discuss the fundamentals of deep reinforcement learning and explore the advantages and challenges of applying the algorithm in complex environments. We also propose a deep reinforcement learning-based decision-making model for autonomous driving and verify its effectiveness in complex environments through experiments and case studies.","","979-8-3503-7617-3","10.1109/AIARS63200.2024.00040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10708807","Autonomous driving;deep reinforcement learning;decision modeling;complex environments;experimental analysis","Training;Adaptation models;Roads;Decision making;Training data;Deep reinforcement learning;Data models;Robustness;Safety;Autonomous vehicles","","1","","13","IEEE","14 Oct 2024","","","IEEE","IEEE Conferences"
"Incorporating Ethical Considerations Into Automated Vehicle Control","S. M. Thornton; S. Pan; S. M. Erlien; J. C. Gerdes","Dynamic Design Laboratory, Department of Mechanical Engineering, Stanford University, Stanford, CA, USA; Dynamic Design Laboratory, Department of Mechanical Engineering, Stanford University, Stanford, CA, USA; Dynamic Design Laboratory, Department of Mechanical Engineering, Stanford University, Stanford, CA, USA; Dynamic Design Laboratory, Department of Mechanical Engineering, Stanford University, Stanford, CA, USA",IEEE Transactions on Intelligent Transportation Systems,"29 May 2017","2017","18","6","1429","1439","Not only do automated vehicles need to meet specifications for technical performance, they also need to satisfy the societal expectations for behavior in traffic with humans. Societal expectations, such as accident avoidance and adherence to traffic laws, have their foundation in core moral issues found in philosophy and ethics. Thus, engineers designing control algorithms for automated vehicles can benefit from applying principles and frameworks from philosophy to drive design decisions. In particular, we use a set of ethical frameworks to map design decisions for a model predictive control problem to philosophical principles. Deontology, a rule-based ethical framework, motivates the development of constraints on the system. Consequentialism, a cost-based ethical framework, motivates the construction of the objective function. The choice of weights is guided by the concepts of virtue ethics and role morality to determine behavior for different types of vehicles. The strong link between ethical principles and actual vehicle behavior developed through this approach is demonstrated experimentally by implementing alternative design choices on a test vehicle in a simple driving scenario.","1558-0016","","10.1109/TITS.2016.2609339","Daimler und Benz Stiftung; NSF through a Graduate Fellowship; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7588150","Autonomous vehicles;vehicle control;ethics;model predictive control","Vehicles;Ethics;Law;Autonomous automobiles;Roads;Optimization","","84","","33","CCBY","11 Oct 2016","","","IEEE","IEEE Journals"
"Generative AI based Interior Designing","K. Thakkar; K. Vadgama; K. Ranawat; R. Sharma; M. Mangla","IT Department, DJ Sanghvi College of Engineering, Mumbai, India; IT Department, DJ Sanghvi College of Engineering, Mumbai, India; IT Department, DJ Sanghvi College of Engineering, Mumbai, India; IT Department, DJ Sanghvi College of Engineering, Mumbai, India; IT Department, DJ Sanghvi College of Engineering, Mumbai, India",2024 International Conference on Electrical Electronics and Computing Technologies (ICEECT),"4 Nov 2024","2024","1","","1","7","This study proposes an innovative AI-powered platform that aims to transform traditional interior design procedures. By combining user input with powerful AI algorithms, the platform improves design workflows and creative flexibility. Users start by designing a basic room layout and placing necessary things, which are then intelligently mapped onto the space’s structure using ControlNet and Hough transformation techniques. This provides accurate representation and rapid design iterations. The platform provides users with straightforward object manipulation controls, allowing for more personalized environment creation. Furthermore, the combination of AI-generated designs, object removal using ResNet architecture, and object replacement via stable diffusion generative AI improves user interaction and happiness. Additionally, customers can estimate product costs thanks to interaction with the Google Shopping API. This holistic approach reimagines interior design techniques, combining user input with AI technologies to achieve greater creativity and efficiency in creating living spaces.","","979-8-3503-7809-2","10.1109/ICEECT61758.2024.10739260","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10739260","interior design innovation;ai integration;design process optimization;controlnet algorithm;hough transformation;virtual design environment;user interaction;generative ai;resnet;stable diffusion;product matching","Costs;Accuracy;Generative AI;Layout;Transforms;Production;Pricing;Aerospace electronics;User interfaces;Internet","","","","25","IEEE","4 Nov 2024","","","IEEE","IEEE Conferences"
"Route Planning for Ice and Snow Tourism Based on Path Optimization Algorithm","X. Liang","The Tourism College of Changchun University, Changchun, Jilin, China","2024 International Conference on Internet of Things, Robotics and Distributed Computing (ICIRDC)","8 Sep 2025","2024","","","949","953","With the booming global ice and snow tourism, ice and snow activities have become a popular choice for many travel enthusiasts to relax and vacation. It is particularly important to plan efficient and attractive tourist routes in order to enhance the ice and snow tourism experience for tourists. However, the planning of ice and snow tourism routes is a complex and meticulous task that not only considers the distribution and characteristics of attractions, but also closely monitors the convenience of transportation networks, the unpredictable weather conditions, and the personalized needs of tourists. In the face of these challenges, this article proposes an ice and snow tourism route planning algorithm that combines ant colony algorithm (ACO) and deep learning (DL) techniques. ACO, with its powerful search capability and optimization characteristics, can find the optimal path in complex spaces; DL can process and analyze large amounts of data, improving the accuracy of predictions. The combination of the two makes tourism route planning more intelligent and personalized. The experimental results show that the algorithm not only significantly improves the efficiency of route planning, but also effectively optimizes the travel experience of tourists, injecting new vitality into the sustainable development of the ice and snow tourism industry.","","979-8-3315-3405-9","10.1109/ICIRDC65564.2024.00174","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11146152","Path optimization algorithm;Ice and snow tourism;Route planning","Snow;Tourism industry;Transportation;Prediction algorithms;Ice;Planning;Space exploration;Sustainable development;Optimization;Meteorology","","","","13","IEEE","8 Sep 2025","","","IEEE","IEEE Conferences"
"Cell-Based Local Search Heuristics for Guide Path Design of Automated Guided Vehicle Systems With Dynamic Multicommodity Flow","T. Nishi; S. Akiyama; T. Higashi; K. Kumagai","Department of Systems Innovation, Division of Mathematical Science for Social Systems, Graduate School of Engineering Science, Osaka University, Osaka, Japan; Department of Systems Innovation, Division of Mathematical Science for Social Systems, Graduate School of Engineering Science, Osaka University, Osaka, Japan; Murata Machinery, Ltd., Kyoto, Japan; Murata Machinery, Ltd., Kyoto, Japan",IEEE Transactions on Automation Science and Engineering,"7 Apr 2020","2020","17","2","966","980","This article discusses the guide path design of automated guided vehicle (AGV) systems for which we propose a model that incorporates a dynamic multicommodity flow with capacity constraints from a pickup to a delivery point. The problem is formulated as the selection of a guide path connecting a given set of pickup/delivery points. A cell-based local search that is based on an original neighborhood technique is developed. In the proposed method, the guide path is effectively optimized based on a local search of cell-based neighborhood search preserving connectivity constraints and the subsequent solution of a dynamic multicommodity flow problem. The performance of the proposed method is strengthened by the redundant elimination of arcs and intensification of search according to the concept of the flow-concentrated cell. The effectiveness of the proposed method is demonstrated by comparing it with a general-purpose solver and recent algorithms for fixed-charge capacitated multicommodity network design problems. A real case study is presented to demonstrate the applicability of the proposed method by using simulation software.","1558-3783","","10.1109/TASE.2019.2952920","Japan Society for the Promotion of Science(grant numbers:17K18951); Japan Keirin Autorace Association (JKA)(grant numbers:2017M-158); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8932602","Automated guided vehicles (AGVs);block layout;dynamic multicommodity flow;flow path design;heuristics","Layout;Vehicle dynamics;Heuristic algorithms;Routing;Search problems;Mathematical model;Autonomous vehicles","","27","","36","IEEE","13 Dec 2019","","","IEEE","IEEE Journals"
"A Design of Longitudinal and Lateral Controllers for Autonomous Driving System in Carla Simulator","F. Wei; W. Wang; H. Liu","Dept. Engineering and Design, University of Sussex, Brighton, UK; Dept. Engineering and Design, University of Sussex, Brighton, UK; SPRU, University of Sussex, Brighton, UK",2024 9th International Conference on Robotics and Automation Engineering (ICRAE),"28 Jan 2025","2024","","","23","27","Research on the design of autonomous vehicle controllers has always been the focus and difficulty in the field of autonomous driving. However, with the rapid development of artificial intelligence technology and the continuous revolutionary achievements in natural language processing and computer vision, more and more autonomous driving researchers have focused their research on the perception field of autonomous vehicles and ignored the research on controllers. Even if there are some studies on controllers, they only focus on lateral control or longitudinal control, and there are few comprehensive considerations of lateral and longitudinal vehicle controller designs. Our work makes up for this deficiency. First, we selected different controller designs for the vehicle’s lateral and longitudinal control, respectively, and conducted hundreds of simulation experiments under the same scenario, speed, and trajectory planning algorithm to obtain lateral and longitudinal controller design solutions suitable for specific scenarios; second, we compared different autonomous driving simulation platforms and finally chose Carla as our simulation platform.","","979-8-3315-1830-1","10.1109/ICRAE64368.2024.10851572","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10851572","autonomous vehicles;longitudinal control;lateral control;Carla simulator","Computer vision;Trajectory planning;Neural networks;Natural language processing;Artificial intelligence;Robotics and automation;Autonomous vehicles;Testing","","","","14","IEEE","28 Jan 2025","","","IEEE","IEEE Conferences"
"IEEE Approved Draft Standard for Transparency of Autonomous Systems","",,"IEEE P7001/D4, October 2021","14 Oct 2021","2021","","","1","75","Measurable, testable levels of transparency, so that autonomous systems can be objectively assessed, and levels of compliance determined, are described in this standard.","","978-1-5044-8060-4","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9574622","autonomous systems;artificial intelligence;ethics;IEEE 7001;transparency","IEEE Standards;Autonomous systems;Artificial intelligence;Ethics","","","","","","14 Oct 2021","","","IEEE","IEEE Standards"
"Development of a Human-Like Learning Frame for Data-Driven Adaptive Control Algorithm of Automated Driving","K. Oh; S. Oh; J. Lee; K. Yi","School of ICT, Robotics and Mechanical Engineering, Hankyong National University, Anseong, South Korea; School of ICT, Robotics and Mechanical Engineering, Hankyong National University, Anseong, South Korea; School of Aerospace and Mechanical Engineering, Seoul National University, Seoul, South Korea; School of Aerospace and Mechanical Engineering, Seoul National University, Seoul, South Korea","2021 21st International Conference on Control, Automation and Systems (ICCAS)","28 Dec 2021","2021","","","1737","1741","This paper proposes a human-like learning frame for data-driven adaptive control algorithm of automated driving. Generally, driving control algorithms for automated vehicles need environment information and relatively accurate system information like mathematical model and system parameters. Because there are unexpected uncertainties and changes in environment and system dynamic, derivation of relatively accurate mathematical model or dynamic parameters information is not easy in real world and it can have a negative impact on driving control performance. Therefore, this study proposes data-driven feedback control method for automated driving based on human-like learning frame in order to address the aforementioned limitation. The human-like learning frame is based on finite-memory like human and is divided into two parts such as control and decision parts. In the control part, it is designed that feedback gains are derived based on least squares method using saved error states and gains in finite-memory. And the control input has been computed using the derived feedback gains. After control input is used for driving control, it is designed that current error states and the used feedback gains are saved in the finite-memory real-time in the decision part if the time-derivative of cost function has a negative value. If the time-derivative of the cost function has greater than or equal to zero, it is designed that the feedback gains are updated using gradient descent method with sensitivity estimation and the used error states and gains are saved in the memory as a new data. The performance evaluation has been conducted using the Matlab/Simulink and CarMaker software for reasonable evaluation.","2642-3901","978-89-93215-21-2","10.23919/ICCAS52745.2021.9649954","National Research Foundation (NRF) of Korea(grant numbers:NRF2016R1E1A1A01943543); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9649954","Data-Driven Control;Automated Driving;Human-Like Learning;Feedback Control;Least Squares;Gradient Descent Method;Sensitivity Estimation","Performance evaluation;Sensitivity;Heuristic algorithms;Software algorithms;Estimation;Software;Real-time systems","","1","","8","","28 Dec 2021","","","IEEE","IEEE Conferences"
"Optimization Design of Building Network Structure Based on Artificial Intelligence Algorithm and Data Set","X. Ji","Nanjing Tech University, Nanjing, China",2024 IEEE 2nd International Conference on Image Processing and Computer Applications (ICIPCA),"15 Oct 2024","2024","","","1516","1519","Artificial intelligence algorithm is the key technology to realize the automated and intelligent design of building structures. However, due to the lack of constraints of physical rules, artificial intelligence algorithms sometimes generate unreasonable results in practical engineering applications. Therefore, by integrating the structural design rules into the Generative Adversarial Network (GAN) in the form of neural network modules, a new intelligent design method of building structure layout (FrameGAN-sym) is proposed.","","979-8-3503-6024-0","10.1109/ICIPCA61593.2024.10709040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10709040","Artificial intelligence;Data sets;Network structure;Deep learning","Training;Design methodology;Image processing;Buildings;Neural networks;Layout;Learning (artificial intelligence);Computer applications;Generative adversarial networks;Optimization","","","","9","IEEE","15 Oct 2024","","","IEEE","IEEE Conferences"
"Cloud Assisted Connected and Automated Mobility System Architecture Design and Experimental Verification: The 5G-MOBIX Autonomous Truck Routing Use Case","T. Sari; M. Sever; A. T. Candan; G. T. Ç. Girgin; E. Girgin; M. Haklıdır","Research and Development Center, Autonomous Driving Systems, Ford Otosan, Istanbul, Turkey; Research and Development Center, Autonomous Driving Systems, Ford Otosan, Istanbul, Turkey; Robotics and Autonomous Systems Laboratory, TUBITAK BILGEM, Kocaeli, Turkey; Robotics and Autonomous Systems Laboratory, TUBITAK BILGEM, Kocaeli, Turkey; Robotics and Autonomous Systems Laboratory, TUBITAK BILGEM, Kocaeli, Turkey; Robotics and Autonomous Systems Laboratory, TUBITAK BILGEM, Kocaeli, Turkey",2022 IEEE Intelligent Vehicles Symposium (IV),"19 Jul 2022","2022","","","1374","1380","In this study, potential usage of 5G networks for cloud assisted connected and autonomous mobility solution is demonstrated with preliminary field tests of Autonomous Truck Routing use case in H2020-ICT18 5G-MOBIX project. The preliminary tests are performed at Ford Otosan test track in Eskişehir, Turkey. The SAFIR cloud server developed by TUBITAK BILGEM is used over 5G network. The 5G-MOBIX Autonomous Truck Routing system architecture is composed of an autonomous truck, cloud and smart infrastructure having three road side units with LIDAR sensors. Navigation software stack is operated on cloud according to data received from autonomous truck and road side units. On-board unit performs required data transmission between cloud and truck. Motion control algorithms are executed to follow reference way points with a rapid prototyping controller in autonomous truck. Feasibility of the proposed connected and automated mobility system architecture is verified.","","978-1-6654-8821-1","10.1109/IV51971.2022.9827077","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9827077","","5G mobile communication;Road side unit;Software algorithms;Systems architecture;Routing;Path planning;Software","","4","","26","IEEE","19 Jul 2022","","","IEEE","IEEE Conferences"
"Automated Design of Collaboration-Based Hybrid Metaheuristics","Y. Wang; B. Xin; B. Liu; Q. Wang","School of Automation, Beijing Institute of Technology, Beijing, China; School of Automation, the National Key Laboratory of Autonomous Intelligent Unmanned Systems, and the Beijing Advanced Innovation Center for Intelligent Robots and Systems, Beijing Institute of Technology, Beijing, China; Academy of Mathematics and Systems Science, Chinese Academy of Sciences, Beijing, China; School of Automation, the National Key Laboratory of Autonomous Intelligent Unmanned Systems, and the Beijing Advanced Innovation Center for Intelligent Robots and Systems, Beijing Institute of Technology, Beijing, China",IEEE Transactions on Cybernetics,"27 Nov 2024","2024","54","12","7877","7890","Hybridization plays a prominent role in bolstering the performance of optimization algorithms (OAs), yet designing efficient hybrid OAs tailored to intricate optimization problems persists as a formidable task. This article introduces a novel top-down methodology for the automated design of hybrid OAs, treating algorithm design as a meta-optimization problem. A general design template for collaboration-based hybrid OAs is developed, integrating a multitude of hybridization strategies for the first time. Besides, a mathematical model is built to formulate the meta-optimization problem of algorithm design. To address the meta-optimization challenge, an improved multifactorial evolutionary algorithm is proposed to automatically design efficient hybrid metaheuristics in a multitasking environment for the given instances with diverse features. To verify the effectiveness of the proposed design methodology, it is applied to the CEC2017 benchmark functions and the binary knapsack problem. Numerical results have demonstrated the feasibility and effectiveness of the proposed methodology for both continuous and combinatorial optimization benchmarks.","2168-2275","","10.1109/TCYB.2024.3412997","National Outstanding Youth Talents Support Program(grant numbers:61822304); Basic Science Center Programs of NSFC(grant numbers:62088101); Beijing Advanced Innovation Center for Intelligent Robots and Systems, Beijing Institute of Technology; Shanghai Municipal Science and Technology Major Project(grant numbers:2021SHZDZX0100); Shanghai Municipal Commission of Science and Technology Project(grant numbers:19511132101); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10584295","Automated algorithm design (AAD);hybrid metaheuristics (MHs);meta-optimization;multifactorial optimization","Automation;Metaheuristics;Mathematical models;Design methodology;Benchmark testing;Taxonomy;Multitasking","","3","","55","IEEE","3 Jul 2024","","","IEEE","IEEE Journals"
"Global Dynamic Path Planning Based on Fusion of Improved A* Algorithm and Morphin Algorithm","C. Yi; X. Hongtu","School of Electrical Engineering and Automation, University of Tianjin Polytechnic, Tianjin, China; School of Electrical Engineering and Automation, University of Tianjin Polytechnic, Tianjin, China",2019 Chinese Control And Decision Conference (CCDC),"12 Sep 2019","2019","","","6191","6196","To meet the requirements of global optimal and real-time obstacle avoidance in mobile robot path planning, A novel method based on the fusion of improved A* algorithm and Morphin search tree algorithm is proposed. Firstly, A more appropriate heuristic function is designed for A* algorithm; Then a key node culling scheme is introduced into the traditional A* algorithm to remove the redundant nodes; Finally, the Morphin algorithm is integrated to perform real-time dynamic path planning on the global path based on the local information collected by the mobile robot sensor. On the basis of ensuring the better global path, the smoothness and local obstacle avoidance ability of path planning are improved. MATLAB simulation tests show that the mixed algorithm with A* and Morphin search tree algorithm can effectively shorten the path length and improve the efficiency to reach the target in the autonomous mobile robot path planning, efficiently complete path planning.","1948-9447","978-1-7281-0106-4","10.1109/CCDC.2019.8833360","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8833360","A* algorithm;Morphin searching tree;path planning;dynamic obstacle avoidance","Heuristic algorithms;Path planning;Collision avoidance;Robot sensing systems;Prediction algorithms;Mobile robots","","2","","15","IEEE","12 Sep 2019","","","IEEE","IEEE Conferences"
"Simulation of Autonomous Path-Planning for Differential-Wheel Robots Based on A* Algorithm","X. Liu","Department of Mechanical Engineering, University College London, London, The United Kingdom","2024 International Conference on Electronics and Devices, Computational Science (ICEDCS)","16 Jan 2025","2024","","","120","124","From designing to the employment of robots is time-consuming and costly, while running simulations before the manufacturing process could effectively eliminate unnecessary expenses of time and funding. This research discusses the integration of the A* path planning algorithm for autonomous navigation of differential wheeled mobile robots (DWMR) using Robot Operating System 2 (ROS2) with simultaneous localization and mapping (SLAM). The focus is to evaluate the system's performance through simulations in Gazebo and visualizations in RViz2. The method consists of simulating DWMR, combining the A* algorithm for pathfinding in maps generated using SLAM and LiDAR, and examining dynamic and kinematic modelling principles. The results show that in the comparison between the simulated path and the algorithm-generated path, the average deviation percentage is 2.697%. At this stage of research, autonomous path planning can only be completed within a well-discovered map. The significance of this study lies in demonstrating the feasibility of integrating optimized path planning with accurate mapping and localization for autonomous navigation. The findings validate the system’s efficiency and its potential applications in fields requiring precise autonomous navigation, such as manufacturing, and service robotics.","","979-8-3315-2762-4","10.1109/ICEDCS64328.2024.00026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10835045","Path-planning;A* algorithm;Differential wheeled robot;ROS2","Visualization;Simultaneous localization and mapping;Laser radar;Accuracy;Navigation;Heuristic algorithms;System performance;Path planning;Mobile robots;Autonomous robots","","1","","10","IEEE","16 Jan 2025","","","IEEE","IEEE Conferences"
"Firefly algorithm-based nonlinear MPC trajectory planner for autonomous driving","G. Inghilterra; S. Arrigoni; F. Braghin; F. Cheli","Faculty of Mechanical Engineering of Politecnico di Milano, Milan, Italy; Faculty of Mechanical Engineering of Politecnico di Milano, Milan, Italy; Faculty of Mechanical Engineering of Politecnico di Milano, Milan, Italy; Faculty of Mechanical Engineering of Politecnico di Milano, Milan, Italy",2018 International Conference of Electrical and Electronic Technologies for Automotive,"18 Oct 2018","2018","","","1","6","The automotive ecosystem is experiencing a technological leap forward. The science and technology progress are converging to a new disruptive scenario, where the autonomous driving is the leading player. An autonomous vehicle can be described as a dynamical system, that manages its own state by performing a sense-plan-act loop. In this paper a hierarchical structure of the planning module is presented, with a specific focusing on the motion planning layer. This latter is based on a Model Predictive Control (MPC) strategy, where the optimization process is carried out by exploiting a Firefly-Algorithm (FA). This approach is able to make purposeful decisions in order to guide the vehicle towards the designed goal in an urban environment, within the imposed constraints (e.g. vehicle dynamics, road boundaries, obstacles avoidance, etc). The optimal control problem formulation is provided as well as the mathematical model of the vehicle. Simulation results are obtained to assess the controller performance and to validate the feasibility and the safety of the generated trajectories.","","978-8-8872-3738-2","10.23919/EETA.2018.8493215","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8493215","MPC;firefly algorithm;FA;optimization;autonomous driving;obstacle avoidance;motion planning","Planning;Optimization;Trajectory;Autonomous vehicles;Vehicle dynamics;Optimal control;Heuristic algorithms","","7","","16","","18 Oct 2018","","","IEEE","IEEE Conferences"
"Generative Design case study for Eco-Efficient Vehicles: Lower Emissions and Greater Range","H. Rouane; S. Tayane; M. Ennaji; J. Gaber","Laboratoire Complex Cyber Physical System (LCCPS); Ecole Nationale Supérieure des Arts et Métiers Casa, Hassan II University of Casablanca, Morocco; Laboratoire Complex Cyber Physical System (LCCPS); Ecole Nationale Supérieure des Arts et Métiers Casa, Hassan II University of Casablanca, Morocco; Laboratoire Complex Cyber Physical System (LCCPS); Ecole Nationale Supérieure des Arts et Métiers Casa, Hassan II University of Casablanca, Morocco; Laboratoire Complex Cyber Physical System (LCCPS); Ecole Nationale Supérieure des Arts et Métiers Casa, Hassan II University of Casablanca, Morocco",2024 World Conference on Complex Systems (WCCS),"2 Dec 2024","2024","","","1","5","The application of AI, or artificial intelligence, offers a novel opportunity to advance generative design in a number of mobility-related fields. The method allows for the creation of parts to be completed in a shorter time frame and has the objective of achieving multiple sustainability goals with minimal information provided at the outset. This article will present a practical case study of this method on an automotive Engine mounting bracket, a complex part that must meet a range of requirements, including those related to rigidity, strength; and sustainability. The initial 3D model will define the space constraints (design space), operating conditions, and objectives to be achieved. These may include, for example, improvements in rigidity, lightweighting and fatigue, reductions in CO2 impact, and improvements in autonomy. The result is a set of designs that respect the constraints and maximize the objectives. Subsequently, the designer may select the design that is most aligned with their preferences, taking into account additional considerations such as manufacturing simplicity, or cost. A comparative analysis was conducted between generative design and traditional design, which relies on human expertise, CAD (computer-aided design) tools, and algorithms. The weight, deformation, stress, fatigue, CO2 emissions and self-sufficiency performance of the two methods were evaluated. It was found that generative design allows for a 30% reduction in the weight of the part compared to traditional design, while simultaneously improving its rigidity and strength. The total weight reduction of many brackets for the same vehicle also results in a decrease in CO2 by 3.5 g/km and an increase in autonomy by 2.8 km.","","979-8-3315-1913-1","10.1109/WCCS62745.2024.10765502","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10765502","Topology Optimization;Engine mounting bracket;computer-aided design;lightweighting;sustainability;retro engineering;FEA;fuel consumption","Solid modeling;Design automation;Three-dimensional displays;Fatigue;Rigidity;Topology;Sustainable development;Artificial intelligence;Carbon emissions;Stress","","","","15","IEEE","2 Dec 2024","","","IEEE","IEEE Conferences"
"Modular Representation of Components to Enable Generative Engineering","R. Malik; M. Ahmad; J. Vepsäläinen","Department of Mechanical Engineering, Aalto University, Espoo, Finland; Department of Mechanical Engineering, Aalto University, Espoo, Finland; Department of Mechanical Engineering, Aalto University, Espoo, Finland","2024 IEEE International Conference on Electrical Systems for Aircraft, Railway, Ship Propulsion and Road Vehicles & International Transportation Electrification Conference (ESARS-ITEC)","7 Jan 2025","2024","","","1","9","Generative design of engineering systems has been applied across various fields, including robotics, electronics, and architecture. Usually involving design grammars, a common challenge in all these approaches has been data and design representation. Design grammars also demand significant human input for development, are limited in scope, and require iterative testing to be fully applicable to a design problem. This paper introduces the concept of engineering component modularity, inspired by the modularity of words. The concept is presented in context of a generative design framework driven by a knowledge graph database. Additionally, a technical representation based on standardized practices is proposed, enabling the creation and simulation of software agnostic system architecture designs. This work is limited to the component representation, with the generation process itself, and the proposed capability to learn from the evaluated results, left for future research. The groundwork established here impacts the development of generative system design frameworks by enabling self-sustainable and robust autonomous design which requires minimal human inter-vention. It thus offers a tool for unbiased, efficient design space exploration. While previous research has addressed generative system design, the novelty of this approach lies in the use of a knowledge graph database in place of design grammar, combined with an integrated standardized simulation framework for more comprehensive evaluation.","","979-8-3503-7390-5","10.1109/ESARS-ITEC60450.2024.10819828","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10819828","Generative Design;Generative Engineering;Modularity;System Design;Computational Design Synthesis","Translation;Databases;Systems architecture;Transportation;Knowledge graphs;Software;Vectors;Grammar;System analysis and design;Standards","","","","32","IEEE","7 Jan 2025","","","IEEE","IEEE Conferences"
