"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"M., Asif, Muhammad; F.M., AlDosari, Fahd M.; D.Y., Badawood, Donia Y.; A., Salam, Abdu","Asif, Muhammad (60047441100); AlDosari, Fahd M. (54938487100); Badawood, Donia Y. (54386432300); Salam, Abdu (57209091500)","60047441100; 54938487100; 54386432300; 57209091500","CAMP-GNN: A Constraint-Aware Message-Passing Model for Optimal Resource Allocation in Software Projects","2025","IEEE Access","13","","","87965","87977","0","3","10.1109/ACCESS.2025.3571048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105005797315&doi=10.1109%2FACCESS.2025.3571048&partnerID=40&md5=33ac413fa32127d419db6eeca2c85e12","Resource allocation in software projects is a critical challenge, with inefficiencies in handling dynamic constraints such as skill mismatches, evolving task dependencies, and budget overruns leading to widespread cost and schedule overruns. To address these issues, this paper introduces CAMP-GNN, a novel constraint-aware graph neural network (GNN) framework designed to optimize resource allocation in software projects, addressing challenges like skill mismatches, evolving task dependencies, and budget overruns. These issues often lead to significant cost and schedule overruns, and CAMP-GNN aims to resolve them by dynamically adapting to project constraints. The framework integrates urgency, skill alignment, and budget slack directly into its message-passing layers, allowing for more precise and context-aware task-resource assignments. A key contribution is SoftStat, the first structured dataset that combines resource pools, allocations, and project details, enabling the modeling of complex task-resource dependencies and financial/temporal constraints. CAMP-GNN also introduces domain-specific message aggregation rules to unify urgency, skill alignment, and budget slack, advancing GNNs beyond basic relational modeling. A novel preprocessing pipeline is proposed to convert raw project timelines, skill dependencies, and budget thresholds into machine-learnable features, ensuring effective integration with computational models. Validated on both synthetic and real-world datasets, CAMP-GNN demonstrates superior performance with a 0.12 MAE, RMSE of 0.18 in allocation, F1 of 0.89 in budget violations, and 085 in deadline violations, 18% cost savings, and a 27% reduction in deadline breaches, outperforming existing methods. Future work will focus on scaling the framework for large-scale projects and improving interpretability for broader adoption. © 2025 Elsevier B.V., All rights reserved.","Dynamic Resource Scheduling; Machine Learning In Software Engineering; Resource Allocation; Software Project Management; Application Programs; Budget Control; Computer Aided Software Engineering; Computer Operating Systems; Computer Software Maintenance; Computer Software Selection And Evaluation; Project Management; Search Engines; Software Design; Software Packages; Software Prototyping; Software Quality; Verification; Budget Overruns; Cost And Schedule; Dynamic Resource Scheduling; Graph Neural Networks; Machine Learning In Software Engineering; Machine-learning; Resources Allocation; Software Project; Software Project Management; Task Dependencies; Resource Allocation","Application programs; Budget control; Computer aided software engineering; Computer operating systems; Computer software maintenance; Computer software selection and evaluation; Project management; Search engines; Software design; Software packages; Software prototyping; Software quality; Verification; Budget overruns; Cost and schedule; Dynamic resource scheduling; Graph neural networks; Machine learning in software engineering; Machine-learning; Resources allocation; Software project; Software project management; Task dependencies; Resource allocation","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105005797315"
"Z., Zhao, Zheng; H., Jiang, Hongxiang; R., Zhao, Ran; B., He, Bing","Zhao, Zheng (57190885478); Jiang, Hongxiang (57305278800); Zhao, Ran (59477577100); He, Bing (59477577200)","57190885478; 57305278800; 59477577100; 59477577200","Emergence of A Novel Domain Expert: A Generative AI-based Framework for Software Function Point Analysis","2024","","","","","2245","2250","0","0","10.1145/3691620.3695293","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85212446149&doi=10.1145%2F3691620.3695293&partnerID=40&md5=d850ccd44f4d1c44b4aa6033fb3c6057","Estimating software functional size is a crucial initial step before development, impacting costs and timelines. This involves applying standard Function Point Analysis (FPA) to the Software Requirements Specification (SRS). However, manual analysis by Function Point (FP) analysts during the splitting of FP entries from SRS remains inefficient and costly. To address this issue, for the first time, we propose an AI-based domain expert for FPA, named FPA-EX. It employs a large language model (LLM), intelligently extracts software FP entries from SRS, providing automated support to enhance efficiency. Specifically, we construct a multi-domain FPA dataset through collecting and annotating 778 question-answer pairs related to various SRS. Based on this dataset, we present a novel densely supervised fine-tuning (DSFT) on LLM, which performs entries-level optimization over the human augmented text, ensuring precise FPs outputs. Finally, we design a ConceptAct Promting (CAP) process for correct logical reasoning. Experiments demonstrate the superior performance of FPA-EX, particularly higher than GPT3.5 by 0.491 on F1 scores. Furthermore, in practical application, FPA-EX significantly enhances the productivity of FP analysts, contributing to a shift towards more intelligent work patterns. © 2024 Elsevier B.V., All rights reserved.","Function Point Analysis (fpa); Generative Ai For Software Engineering; Large Language Model (llm); Generative Adversarial Networks; Domain Experts; Function Point; Function Point Analysis; Function Point Analyze; Generative Ai For Software Engineering; Language Model; Large Language Model; Novel Domain; Software Functions; Software Requirements Specifications; Application Programs","Generative adversarial networks; Domain experts; Function point; Function point analysis; Function point analyze; Generative AI for software engineering; Language model; Large language model; Novel domain; Software functions; Software requirements specifications; Application programs","Conference paper","Final","","Scopus","2-s2.0-85212446149"
"K., Nghiem, Khanh; A.M., Nguyen, Anh Minh; N.D.Q., Bui, Nghi D.Q.","Nghiem, Khanh (58310052100); Nguyen, Anh Minh (58310629400); Bui, Nghi D.Q. (57202916441)","58310052100; 58310629400; 57202916441","Envisioning the Next-Generation AI Coding Assistants: Insights & Proposals","2024","","","","","115","117","0","0","10.1145/3643796.3648467","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202441543&doi=10.1145%2F3643796.3648467&partnerID=40&md5=fb6f56bc6ad23acc6c987507e5021b07","As a research-product hybrid group in AI for Software Engineering (AI4SE), we present four key takeaways from our experience developing in-IDE AI coding assistants. AI coding assistants should set clear expectations for usage, integrate with advanced IDE capabilities and existing extensions, use extendable backend designs, and collect app data responsibly for downstream analyses. We propose open questions and challenges that academia and industry should address to realize the vision of next-generation AI coding assistants. © 2025 Elsevier B.V., All rights reserved.","Ai4se; Artificial Intelligence; Codevista; Docify Ai; Github Copilot; Human-computer Interaction; Ide; Large Language Models; Ai4se; Back-end Design; Codevista; Computer Interaction; Docify Ai; Down-stream; Github Copilot; Ide; Language Model; Large Language Model; Codes (symbols)","AI4SE; Back-end design; Codevista; Computer interaction; Docify AI; Down-stream; Github copilot; IDE; Language model; Large language model; Codes (symbols)","Conference paper","Final","","Scopus","2-s2.0-85202441543"
"S.K., Rajak, Sunil Kumar; S., Kumari, Shabanam; M., Kumar, Mohit; D., Siddharth, Dhirendra","Rajak, Sunil Kumar (59153595200); Kumari, Shabanam (59073989600); Kumar, Mohit (59153768700); Siddharth, Dhirendra (57272225000)","59153595200; 59073989600; 59153768700; 57272225000","Application of machine learning for software engineers","2024","","","","","54","69","0","2","10.4018/979-8-3693-3502-4.ch004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195013290&doi=10.4018%2F979-8-3693-3502-4.ch004&partnerID=40&md5=b29aace1cffadb6a0d51134585b0cb97","Machine learning is becoming increasingly popular in software engineering due of its capabilities. By studying and learning from data using algorithms, software systems may improve their performance and adapt to new conditions without having to explicitly programme. Software engineers may use machine learning to build systems that learn and adapt over time, resulting in more effective and efficient issue solutions. Software engineering uses machine learning in a variety of ways, such as recommendation systems, natural language processing, video and image analysis, and predictive modelling. Machine learning is likely to have a significant impact on how software is built and used across industries as it becomes more widely used. The application of machine learning in software engineering has the potential to transform how software systems are created and utilised. Machine learning allows systems to learn and adapt to changing data and settings, resulting in more efficient and effective solutions to a variety of problems. © 2024 Elsevier B.V., All rights reserved.","","","Book chapter","Final","","Scopus","2-s2.0-85195013290"
"Y., Zhang, Yuli","Zhang, Yuli (59590830000)","59590830000","New Approaches to Automated Software Testing Based on Artificial Intelligence","2024","","","","","806","810","0","2","10.1109/ICAICE63571.2024.10863866","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85218460111&doi=10.1109%2FICAICE63571.2024.10863866&partnerID=40&md5=421db536f012bee7a960fcad6d5d6d69","With the increasing complexity of software development, traditional automated testing methods face significant challenges in efficiency and coverage. This paper proposes a novel AI-driven automated testing method aimed at optimizing test case generation and selection through machine learning and deep learning techniques. Experimental results demonstrate that this approach significantly enhances test coverage and accuracy, addressing limitations inherent in existing methods. This research provides new insights for automation and intelligence in the field of software testing, advancing the application of artificial intelligence in software engineering. © 2025 Elsevier B.V., All rights reserved.","Automated Testing; Machine Learning; Test Case Generation; Automatic Test Pattern Generation; Contrastive Learning; Automated Software Testing; Automated Testing; Learning Techniques; Machine-learning; New Approaches; Test Accuracy; Test Case Generation; Test Case Selection; Test-coverage; Testing Method; Adversarial Machine Learning","Automatic test pattern generation; Contrastive Learning; Automated software testing; Automated testing; Learning techniques; Machine-learning; New approaches; Test accuracy; Test case generation; Test case selection; Test-coverage; Testing method; Adversarial machine learning","Conference paper","Final","","Scopus","2-s2.0-85218460111"
"B., Schenkenfelder, Bernhard; C., Salomon, Christian; M., Schwandtner, Martin; R., Zefferer, Raphael; M., Derfler, Michael; M., Wimmer, Manuel","Schenkenfelder, Bernhard (23669147000); Salomon, Christian (57055256000); Schwandtner, Martin (59032209200); Zefferer, Raphael (59390881000); Derfler, Michael (59390172700); Wimmer, Manuel (14030698000)","23669147000; 57055256000; 59032209200; 59390881000; 59390172700; 14030698000","Leveraging the Power of LLMs to Transform Robot Programs into Low-Code","2024","IEEE International Conference on Emerging Technologies and Factory Automation, ETFA","","","","","","0","2","10.1109/ETFA61755.2024.10711043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85207839514&doi=10.1109%2FETFA61755.2024.10711043&partnerID=40&md5=f41dd63d8aec7cd6fbdcd90b1455ab07","Low-Code is a paradigm for domain experts to deal with their software requirements themselves, potentially without training in software engineering. In industrial automation, and in particular in robot programming, there are many layers of abstraction from atomic instructions up to compound skills. Given the recent advances in Artificial Intelligence (AI) for software engineering, we present an initial exploratory study that demonstrates the transformation of robot programs into low-code with Large Language Models (LLMs) using examples from an industry-academia collaboration. In particular, we investigate the capabilities of the LLMs GPT-40 and Mistral 7B in terms of robot program analysis and abstraction. The results show the potential of LLMs for low-code generation, but also raise questions and directions for future research. © 2024 Elsevier B.V., All rights reserved.","Large Language Models; Low-code; Robot Programming; Industrial Robots; Microrobots; Robot Applications; Domain Experts; Exploratory Studies; Industrial Automation; Language Model; Large Language Model; Low-code; Power; Program Analysis; Robot Programs; Software Requirements; Robot Programming","Industrial robots; Microrobots; Robot applications; Domain experts; Exploratory studies; Industrial automation; Language model; Large language model; Low-code; Power; Program analysis; Robot programs; Software requirements; Robot programming","Conference paper","Final","","Scopus","2-s2.0-85207839514"
"B., Cabrero-Daniel, Beatriz; Y., Fazelidehkordi, Yasamin; A., Nouri, Ali","Cabrero-Daniel, Beatriz (57219337738); Fazelidehkordi, Yasamin (58244085100); Nouri, Ali (58095730700)","57219337738; 58244085100; 58095730700","How Can Generative AI Enhance Software Management? Is It Better Done than Perfect?","2024","","","","","235","255","0","1","10.1007/978-3-031-55642-5_11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85205638891&doi=10.1007%2F978-3-031-55642-5_11&partnerID=40&md5=08b213fc689610c61d10160eb20fcec2","Software development teams often deviate from their adopted frame-work, such as Scrum, and these deviations can sometimes bring consequences with different impact levels if the adaptations are not tailored for the specific teams’ needs and circumstances. For instance, agile developers sometimes oversimplify crucial Agile steps, such as estimating needed effort for a specific task or lack of explicit assessment of the criteria for “Definition of Done.” This information, though, is useful for subsequent planning activities. We hypothesise that generative AI could be used to help Agile teams conduct a number of software management tasks in a systematic and effective way. A family of experiments to compare the performance ofhumans andgenerative AItools,namely, GPT-models andBard,will be conducted. The findings from these experiments will serve as a foundation for a discussion on the role of artificial intelligence in software engineering tasks. This discussion will primarily focus on the balance between performance (perfect?) and efficiency (done?) and the importance of human oversight in Agile environments. © 2024 Elsevier B.V., All rights reserved.","Agile Development; Artificial Intelligence; Generative Ai; Project Management; Software Development","","Book chapter","Final","","Scopus","2-s2.0-85205638891"
"J., Melegati, Jorge; E.M., Martins Guerra, Eduardo Martins","Melegati, Jorge (57050359600); Martins Guerra, Eduardo Martins (24476299600)","57050359600; 24476299600","DAnTE: A Taxonomy for the Automation Degree of Software Engineering Tasks","2024","","","","","53","70","0","1","10.1007/978-3-031-55642-5_3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85205634633&doi=10.1007%2F978-3-031-55642-5_3&partnerID=40&md5=7508a0819a588f74fb82f1943f753487","Software engineering researchers and practitioners have pursued man-ners to reduce the amount of time and effort required to develop code and increase productivity since the emergence of the discipline. Generative language models are another step in this journey, but it will probably not be the last one. In this chapter, we propose DAnTE, a Degree of Automation Taxonomy for software Engineering, describing several levels of automation based on the idiosyncrasies of the field. Based on the taxonomy, we evaluated several tools used in the past and in the present for software engineering practices. Then, we give particular attention to AI-based tools, including generative language models, discussing how they are located within the proposed taxonomy and reasoning about possible limitations they currently have. Based on this analysis, we discuss novel tools that could emerge in the middle and long term. © 2024 Elsevier B.V., All rights reserved.","Ai For Software Engineering; Generative Ai; Software Engineering Automation","","Book chapter","Final","","Scopus","2-s2.0-85205634633"
"B., Martinović, Boris; R., Rozić, Robert","Martinović, Boris (59245588500); Rozić, Robert (57362502100)","59245588500; 57362502100","Impact of AI Tools on Software Development Code Quality","2024","Communications in Computer and Information Science","2124 CCIS","","","241","256","0","1","10.1007/978-3-031-62058-4_15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85200402716&doi=10.1007%2F978-3-031-62058-4_15&partnerID=40&md5=f88ce60e39f7ee26188614c2eb1244fe","Artificial intelligence (AI) is a powerful tool that has been widely used in various industries, including software development. In this study, we explore the perceived impact of AI tools on the quality of software development code. The study aims to provide a comprehensive understanding of the current state and potential future trends of artificial intelligence in software engineering. Through a survey conducted in various tech companies, the findings of this study aimed to provide insight into the effectiveness of AI assistance in software development, particularly focusing on code quality. The overall results show that there is high satisfaction among developers using AI tools, with more than three-quarters of them stating that the adoption of these tools positively impacted their overall satisfaction and productivity in the software development sector. © 2024 Elsevier B.V., All rights reserved.","Ai Impact; Ai Tools; Artificial Intelligence; Code Quality; Software Development; Software Design; 'current; Artificial Intelligence Impact; Artificial Intelligence Tools; Code Quality; Future Trends; Quality Of Softwares; Artificial Intelligence","Software design; 'current; Artificial intelligence impact; Artificial intelligence tools; Code quality; Future trends; Quality of softwares; Artificial intelligence","Conference paper","Final","","Scopus","2-s2.0-85200402716"
"D., Liu, Dexin; S., Zhang, Shikun","Liu, Dexin (59236652800); Zhang, Shikun (7409376421)","59236652800; 7409376421","ALANCA: Active Learning Guided Adversarial Attacks for Code Comprehension on Diverse Pre-trained and Large Language Models","2024","","","","","602","613","0","2","10.1109/SANER60148.2024.00067","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85199779920&doi=10.1109%2FSANER60148.2024.00067&partnerID=40&md5=06f9375feabd7a1b8ad9e5869cc1251f","Neural code models have demonstrated their efficacy across a range of code comprehension tasks, including vulnerability detection, code classification, automatic code summarization, completion, clone detection, etc. Yet, a substantial gap exists in our understanding of the robustness of models in the realm of code comprehension and its associated applications. To probe and illuminate the robustness of code, recent efforts have sought to employ NLP-like techniques to craft adversarial code instances, primarily by perturbing variable and token names. It's worth noting that the semantics of source code predominantly surface through its structural elements, such as abstract syntax trees and control flow graphs, which fundamentally differ from natural languages. The question remains open: Can we perturb the structural aspects of code while preserving its semantics, thereby generating more disruptive adversarial examples that elude current structural-unaware approaches? Moreover, orchestrating adaptive adversarial attacks on diverse neural code models with varying architectures poses formidable challenges, especially in real-world scenarios characterized by constraints on target model access and querying. In this paper, we introduce ALANCA, an active-learning guided adversarial attack framework tailored for neural code models. Leveraging semantic-preserving translations, combined with an adaptive adversarial discriminator and token selector, ALANCA excels in executing adversarial attacks with high success rates, exceptional generation quality, and adaptability across different target models. We substantiate ALANCA's efficacy through comprehensive evaluations across four distinct code comprehension tasks, demonstrating its ability to effectively confound a range of neural models, including pre-trained models and LLMs used in software engineering. © 2024 Elsevier B.V., All rights reserved.","Ai For Software Engineering; Ai Security; Software Testing And Debugging; Artificial Intelligence; Flow Graphs; Learning Systems; Program Debugging; Software Testing; Trees (mathematics); Active Learning; Ai For Software Engineering; Ai Security; Code Comprehension; Comprehension Tasks; Language Model; Neural Code; Software Testing And Debugging; Target Model; Vulnerability Detection; Semantics","Artificial intelligence; Flow graphs; Learning systems; Program debugging; Software testing; Trees (mathematics); Active Learning; AI for software engineering; AI security; Code comprehension; Comprehension tasks; Language model; Neural code; Software Testing and Debugging; Target model; Vulnerability detection; Semantics","Conference paper","Final","","Scopus","2-s2.0-85199779920"
"S., Tiwari, Shubham; A., Malik, Ayasha","Tiwari, Shubham (59140583700); Malik, Ayasha (57215216191)","59140583700; 57215216191","Harnessing the Power of Artificial Intelligence in Software Engineering for the Design and Optimization of Cyber-physical Systems","2024","","","","","167","180","0","1","10.1201/9781003474111-10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85194027616&doi=10.1201%2F9781003474111-10&partnerID=40&md5=41e514729f9c760c0104a3cd817a5120","Various practices intersect specific stages of the Software Development Life Cycle (SDLC) in programming tasks. To extract important information from data acquired throughout the SDLC, various information extraction approaches are used. This chapter analyzes numerous artificial reasoning tasks that have applications in the automation of programming plans [1]. To address certain programming-related issues, artificial intelligence techniques such as data mining, artificial neural networks, and fuzzy logic have been utilized. However, the complexity of programming tasks necessitates the automation of all discussed procedures to address the associated instability [2]. A large amount of data from all stages of the SDLC has been evaluated. However, this data contradicts the findings of the prerequisites study, implementation, unit testing, integration, and system testing, as well as the design and maintenance phases. The engineering of the software design and composition is based on the information gathered during the design and planning phase, for the purpose of remodeling. The mining of large amounts of data has been found to be beneficial for the efficient reuse of information and ID disclosure [3,4]. However, for the development of software, as well as for recycling and support automation for authorized standards, artificial intelligence (AI) should be used in cooperation [5]. The main goal of this research is to propose various functions and features related to AI in the field of computer programming for the advancement of the field. The testing of the most advanced AI techniques is carried out in the final phase, which is also relevant for the field of product remodelling and the overall development of the field of programming. Applications are categorized according to their location, type of AI technology, and automation level by AI-SEAL, which stands for AI in software engineering application levels. This illustrates that AI in the field of computer programming is a challenging and rapidly developing domain and that a thorough exploration is necessary to address the issues and problems related to programming in the field [6-8]. © 2024 Elsevier B.V., All rights reserved.","","","Book chapter","Final","","Scopus","2-s2.0-85194027616"
"Z., Jin, Zhaoming; Z., Shi, Zhixin","Jin, Zhaoming (59711129800); Shi, Zhixin (57214682025)","59711129800; 57214682025","Boosting self-repair workflow with brainstorming for code generation","2024","Proceedings of the Asian Test Symposium","","","","","","0","0","10.1109/ATS64447.2024.10915518","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105001145089&doi=10.1109%2FATS64447.2024.10915518&partnerID=40&md5=82e76a4bb912f90c0a375e961903af90","Utilizing large language models (LLMs) for code generation has greatly enhanced software development. However, despite the advances in automated code generation frameworks that incorporate self-repair strategies, successful outcomes are not always guaranteed. This led us to explore a different approach to improving code quality. So we implemented a brainstorm-select-repair framework. For a natural language query, our framework first generates multiple foundational code snippets. Then these snippets are tested on test cases, and a text-similarity-based algorithm is used to identify the most accurate code. If none of the generated code snippets successfully fulfills the test cases, our proposed self-repair strategy is used to rectify any flawed code snippets until a code snippet that can pass the test case is identified and then provided to the user. Based on ChatGPT3, our framework reached 89% Pass@1 on HumanEval dataset (at least 3% higher than ChatGPT-4 the best model to date on this dataset). Our framework also surpasses state-of-the-art methods and delivers superior performance on the HumanEval-ET, MBPP, and MBPP-ET datasets. To further validate our design rationale, we conducted comprehensive experiments and analyzed the impact of each component. © 2025 Elsevier B.V., All rights reserved.","Ai For Software Engineering; Code Generation; Large Language Model; Self Repair; Artificial Intelligence; Software Testing; Ai For Software Engineering; Automated Code Generation; Codegeneration; Enhanced Software; Language Model; Large Language Model; Repair Strategy; Self Repair; Test Case; Work-flows; Software Design","Artificial intelligence; Software testing; AI for software engineering; Automated code generation; Codegeneration; Enhanced software; Language model; Large language model; Repair strategy; Self repair; Test case; Work-flows; Software design","Conference paper","Final","","Scopus","2-s2.0-105001145089"
"S., Latif, Saira; Z., Mushtaq, Zaigham; G., Rasool, Ghulam; F., Rustam, F.; N., Aslam, Naila; I., Ashraf, Imran","Latif, Saira (58564823800); Mushtaq, Zaigham (57189043258); Rasool, Ghulam (57951665700); Rustam, F. (57211950161); Aslam, Naila (57222484205); Ashraf, Imran (57195478761)","58564823800; 57189043258; 57951665700; 57211950161; 57222484205; 57195478761","Pragmatic evidence of cross-language link detection: A systematic literature review","2023","Journal of Systems and Software","206","","111825","","","0","2","10.1016/j.jss.2023.111825","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169977797&doi=10.1016%2Fj.jss.2023.111825&partnerID=40&md5=91970e296dbc504a7f1995603374addf","There is a rising trend for heterogeneous software applications involving multilingual source code. The key focus of reverse engineers is to unravel the cross-language links (XLLs) and their dependencies. This study aims to perform a systematic literature review (SLR) to compile different approaches, tools, techniques, and shortcomings of such techniques and understand the XLLs and their dependencies while performing reverse engineering on state-of-the-art software applications. This SLR selects 76 primary studies and uses them to create a ’go-to’ literature database, where professionals from software engineering could find all the content pertinent to the analysis and XLL detection for major multilingual applications like Java enterprise applications, Android applications, etc. It has been observed that traditional source code analysis mechanisms to reverse engineer contemporary software applications face scores of problems and limitations that need to be addressed. To assist the community in the above-mentioned goal, a general schema with definitions of XLLs and associated concepts is furnished. This study provides an SLR on XLLs, comprehensive taxonomy called cross-language analysis, which incorporates all the methods for XLL detection in multilingual source code. By pursuing future directions suggested in the end, researchers and practitioners can advance the field of multilingual applications; such as Enterprise resource planning (ERP) solutions, and cross-language software corpora, leading to improved software development practices and better understanding of language interactions in multilingual environments. The research data provided in the survey presents a comprehensive analysis of the complexities involved in working with diverse programming languages and frameworks, offering valuable insights for language technology researchers, software developers, academics, and decision-makers. This integration will enable them to identify and manage dependencies across diverse languages, leading to more efficient and reliable multilingual software systems. © 2023 Elsevier B.V., All rights reserved.","Cross-language Dependencies; Cross-language Link Detection; Graph Databases; Machine Learning In Software Engineering; Multilingual Software Applications; Multilingual Source Code; Reverse Engineering; Software Development; Software Maintenance; Source Code Analysis; Systematic Literature Review; Application Programs; Codes (symbols); Computer Programming Languages; Computer Software Maintenance; Decision Making; Enterprise Resource Planning; Graph Databases; Linguistics; Machine Learning; Software Design; Cross Languages; Cross-language Dependency; Cross-language Link Detection; Graph Database; Machine Learning In Software Engineering; Machine-learning; Multilingual Software Application; Multilingual Source Code; Software Applications; Source Code Analysis; Source Codes; Systematic Literature Review; Reverse Engineering","Application programs; Codes (symbols); Computer programming languages; Computer software maintenance; Decision making; Enterprise resource planning; Graph Databases; Linguistics; Machine learning; Software design; Cross languages; Cross-language dependency; Cross-language link detection; Graph database; Machine learning in software engineering; Machine-learning; Multilingual software application; Multilingual source code; Software applications; Source code analysis; Source codes; Systematic literature review; Reverse engineering","Article","Final","","Scopus","2-s2.0-85169977797"
"Y., Li, Yao; T., Zhang, Tao; X., Luo, Xiapu; H., Cai, Haipeng; S., Fang, Sen; D., Yuan, Dawei","Li, Yao (58449322500); Zhang, Tao (55547105895); Luo, Xiapu (57327427500); Cai, Haipeng (55834953100); Fang, Sen (57221954810); Yuan, Dawei (57763048700)","58449322500; 55547105895; 57327427500; 55834953100; 57221954810; 57763048700","Do Pretrained Language Models Indeed Understand Software Engineering Tasks?","2023","IEEE Transactions on Software Engineering","49","10","","4639","4655","0","9","10.1109/TSE.2023.3308952","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169662108&doi=10.1109%2FTSE.2023.3308952&partnerID=40&md5=e87c92b29515eb6ea85499706f2450dc","Artificial intelligence (AI) for software engineering (SE) tasks has recently achieved promising performance. In this article, we investigate to what extent the pre-trained language model truly understands those SE tasks such as code search, code summarization, etc. We conduct a comprehensive empirical study on a board set of AI for SE (AI4SE) tasks by feeding them with variant inputs: 1) with various masking rates and 2) with sufficient input subset method. Then, the trained models are evaluated on different SE tasks, including code search, code summarization, and duplicate bug report detection. Our experimental results show that pre-trained language models are insensitive to the given input, thus they achieve similar performance in these three SE tasks. We refer to this phenomenon as overinterpretation, where a model confidently makes a decision without salient features, or where a model finds some irrelevant relationships between the final decision and the dataset. Our study investigates two approaches to mitigate the overinterpretation phenomenon: whole word mask strategy and ensembling. To the best of our knowledge, we are the first to reveal this overinterpretation phenomenon to the AI4SE community, which is an important reminder for researchers to design the input for the models and calls for necessary future work in understanding and implementing AI4SE tasks. © 2023 Elsevier B.V., All rights reserved.","Deep Learning; Overinterpretation; Pre-trained Language Model; Software Engineering; Computational Linguistics; Deep Learning; Engineering Education; Job Analysis; Modeling Languages; Software Engineering; Code; Computational Modelling; Computer Bugs; Engineering Tasks; Language Model; Overinterpretation; Pre-trained Language Model; Task Analysis; Codes (symbols)","Computational linguistics; Deep learning; Engineering education; Job analysis; Modeling languages; Software engineering; Code; Computational modelling; Computer bugs; Engineering tasks; Language model; Overinterpretation; Pre-trained language model; Task analysis; Codes (symbols)","Article","Final","","Scopus","2-s2.0-85169662108"
"A., Mojica-Hanke, Anamaria","Mojica-Hanke, Anamaria (57219536304)","57219536304","Towards machine learning guided by best practices","2023","Proceedings - International Conference on Software Engineering","","","","240","244","0","1","10.1109/ICSE-Companion58688.2023.00065","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171881842&doi=10.1109%2FICSE-Companion58688.2023.00065&partnerID=40&md5=fccbfb322df9be3931f79fb48d7638c1","Nowadays, machine learning (ML) is being used in software systems with multiple application fields, from medicine to software engineering (SE). On the one hand, the popularity of ML in the industry can be seen in the statistics showing its growth and adoption. On the other hand, its popularity can also be seen in research, particularly in SE, where multiple studies related to the use of Machine Learning in Software Engineering have been published in conferences and journals. At the same time, researchers and practitioners have shown that machine learning has some particular challenges and pitfalls. In particular, research has shown that ML-enabled systems have a different development process than traditional software, which also describes some of the challenges of ML applications. In order to mitigate some of the identified challenges and pitfalls, white and gray literature has proposed a set of recommendations based on their own experiences and focused on their domain (e.g., biomechanics), but for the best of our knowledge, there is no guideline focused on the SE community. This thesis aims to reduce the gap of not having clear guidelines in the SE community by using possible sources of practices such as question-and- answer communities and also previous research studies. As a result, we will present a set of practices with an SE perspective, for researchers and practitioners, including a tool for searching them. © 2025 Elsevier B.V., All rights reserved.","Good Practices; Machine Learning; Software En-gineering; Application Programs; Application Fields; Best Practices; Development Process; Engineering Community; Good Practices; Machine Learning Applications; Machine-learning; Multiple Applications; Software En-gineering; Software-systems; Machine Learning","Application programs; Application fields; Best practices; Development process; Engineering community; Good practices; Machine learning applications; Machine-learning; Multiple applications; Software en-gineering; Software-systems; Machine learning","Conference paper","Final","","Scopus","2-s2.0-85171881842"
